Frame index,Hips,LHipJoint,LeftUpLeg,LeftLeg,LeftFoot,LeftToeBase,RHipJoint,RightUpLeg,RightLeg,RightFoot,RightToeBase,LowerBack,Spine,Spine1,Neck,Neck1,Head,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftFingerBase,LeftHandIndex1,LThumb,RightShoulder,RightArm,RightForeArm,RightHand,RightFingerBase,RightHandIndex1,RThumb
313,"[0.6675621595551803, 0.010159478228543874]","[0.6675621595551803, 0.010159478228543874]","[0.5273823727401615, 0.005247424758262237]","[0.6837379186078913, 0.003824692091423327]","[0.6152930128330706, 0.01683841592108371]","[0.5654259829931855, 0.005623211201021052]","[0.6675621595551803, 0.010159478228543874]","[0.6024753154161183, 0.026916592553241882]","[0.6755726413073898, 0.0280592026390194]","[0.6550886988933186, 0.03519835083206833]","[0.6717030165168936, 0.06602268148729987]","[0.5898644498231137, 0.005731667384415415]","[0.5548670567950463, 0.008413043335700759]","[0.4894362892071583, 0.008389918058611816]","[0.3761163726553169, 0.012476964640072903]","[0.4155219741500915, 0.01114652821520076]","[0.40013037620121517, 0.004436795254554698]","[0.5548670567950463, 0.008413043335700759]","[0.7343918361335331, 0.01726916363026186]","[0.48532763179891203, 0.0022916365629083164]","[0.6508716294435858, 0.009162978572970206]","[0.5615435254847865, 0.03345680836138392]","[0.0, 0.0]","[0.5793727252522897, 0.03229501992110668]","[0.5548670567950463, 0.008413043335700759]","[0.7778445904520205, 0.02738991934082347]","[0.2773161304564474, 0.0005832943307358784]","[0.7719643694431217, 0.022600268484074443]","[0.4545454499988436, 0.03535872098186632]","[0.0, 0.0]","[0.4619204206405897, 0.03455257502738752]"
314,"[0.6717041008305769, 0.013821474304800232]","[0.6717041008305769, 0.013821474304800232]","[0.5243688672778061, 0.008241166938839866]","[0.6995510226774968, 0.005890413856240739]","[0.626217875170921, 0.02528155606285219]","[0.565458413850314, 0.016041919889388]","[0.6717041008305769, 0.013821474304800232]","[0.6223515496453125, 0.026091490603696095]","[0.6917940092420203, 0.03165571543489356]","[0.6636478958063418, 0.04746779406773418]","[0.6730413806952562, 0.04721937088650854]","[0.5880950646624976, 0.008414674987184729]","[0.577123703955294, 0.015968303379831527]","[0.5135722736525089, 0.013692793083164132]","[0.4069757917919429, 0.02711040715754552]","[0.44026159495812295, 0.019422715433909284]","[0.4152304831833624, 0.009707181736713198]","[0.577123703955294, 0.015968303379831527]","[0.7476722443268564, 0.039471343120907776]","[0.47834718493766115, 0.0014062364103384337]","[0.6379983089357147, 0.0002321287905154004]","[0.5801557772173992, 0.032465494071075594]","[0.0, 0.0]","[0.5990296973125331, 0.03149018704291409]","[0.577123703955294, 0.015968303379831527]","[0.7889523609294194, 0.06622183501466537]","[0.27380179451714404, 0.001377146363253549]","[0.7673852029974499, 0.03175801106928831]","[0.4558769211216177, 0.040506894613386836]","[0.0, 0.0]","[0.464874063794772, 0.03909714225808178]"
315,"[0.6652958298669066, 0.006470345113582292]","[0.6652958298669066, 0.006470345113582292]","[0.5164195226044636, 0.002776208753287273]","[0.7145734715436219, 0.004368467573241059]","[0.623449093813644, 0.014790059156205165]","[0.5651798494345649, 0.015629747689741243]","[0.6652958298669066, 0.006470345113582292]","[0.6410628731971142, 0.024415000471191706]","[0.7072043087799192, 0.033081185096148887]","[0.6804655010160247, 0.059801771294757756]","[0.6639933147650949, 0.014916012216508713]","[0.5875261922193075, 0.009392361697641644]","[0.5982675187575294, 0.01656008617374533]","[0.5297248359878385, 0.011783821743304813]","[0.43662700220234574, 0.03640567508595943]","[0.4646429977867944, 0.019797705987724797]","[0.444059676099226, 0.014993200359502608]","[0.5982675187575294, 0.01656008617374533]","[0.7602886321105136, 0.04688140512720593]","[0.469939229495883, 0.0005978533559564677]","[0.6347280691134218, 0.015285593588966315]","[0.5983837860704853, 0.03284541225049725]","[0.0, 0.0]","[0.6182294867257959, 0.03183061094399146]","[0.5982675187575294, 0.01656008617374533]","[0.7995047428829485, 0.09196507862568713]","[0.2710481017174911, 0.0018450243510671402]","[0.7790159428475775, 0.1233633621894631]","[0.4522532220264379, 0.02312447962180548]","[0.0, 0.0]","[0.46151987866702304, 0.022300277397528462]"
316,"[0.6820310383735613, 0.019763573961256633]","[0.6820310383735613, 0.019763573961256633]","[0.5100450974196575, 0.004325016421341656]","[0.7288447979664409, 0.005130078099474672]","[0.6328065299699241, 0.02457833240154459]","[0.5673005889231427, 0.017218551274034644]","[0.6820310383735613, 0.019763573961256633]","[0.6571075176194612, 0.02356679546047787]","[0.7218440933409233, 0.03249275045862313]","[0.6842711919455181, 0.04495505567335285]","[0.660155828178614, 0.03191712156324619]","[0.5876544839369852, 0.009903231417896455]","[0.6181474011194973, 0.011134350381131449]","[0.5508140298761295, 0.013401976871582212]","[0.4573058322075068, 0.025273878365723465]","[0.47380008391896605, 0.013821310990213203]","[0.4492866263181462, 0.008293134701919017]","[0.6181474011194973, 0.011134350381131449]","[0.7722679571404573, 0.031828680036433736]","[0.46125696657871434, 0.00036961106731707834]","[0.6222588860232448, 0.0003630284844148989]","[0.618464596766961, 0.03814317570433093]","[0.0, 0.0]","[0.6373180123895061, 0.03641705028304129]","[0.6181474011194973, 0.011134350381131449]","[0.7952453292798126, 0.03252682845231653]","[0.26572041046786327, 6.321277786172011e-05]","[0.7681310491932327, 0.013784610432251347]","[0.4500759758156986, 0.02890778438190203]","[0.0, 0.0]","[0.45980899968832756, 0.0282145372494609]"
317,"[0.6800668775471411, 0.010865819915600181]","[0.6800668775471411, 0.010865819915600181]","[0.5036670889081343, 0.0041816444439488135]","[0.7424025580681188, 0.004542319878357187]","[0.6266787915763313, 0.009897447928481861]","[0.5588595340742778, 0.004116161221114407]","[0.6800668775471411, 0.010865819915600181]","[0.670228339321455, 0.022527265549852186]","[0.7357518886738771, 0.03127637250285198]","[0.6859893493184549, 0.04270040946074214]","[0.6588867929798826, 0.040339568775387316]","[0.6009879491881074, 0.014337706335428173]","[0.6372400310635224, 0.01463562604303228]","[0.5670176242138976, 0.012322746655375177]","[0.47916611340235077, 0.026591011467160388]","[0.49105721592388357, 0.017473184709108653]","[0.45804492844006356, 0.009439815080236188]","[0.6372400310635224, 0.01463562604303228]","[0.7836545592834344, 0.040821051624723416]","[0.4522364256215373, 0.00010554017611525515]","[0.6129830905353137, 0.005105088062083293]","[0.637541366928613, 0.04355525280549564]","[0.0, 0.0]","[0.6554521117700308, 0.041850054076807745]","[0.6372400310635224, 0.01463562604303228]","[0.805483062815822, 0.061889133549617566]","[0.2612239853556075, 0.000554374919926433]","[0.7642228163302374, 0.033627258698174796]","[0.44852662117797604, 0.03136739620659837]","[0.0, 0.0]","[0.45880827627207516, 0.03075077373268034]"
318,"[0.6728391533282977, 0.005931124247237162]","[0.6728391533282977, 0.005931124247237162]","[0.4966016784985832, 0.003290204056964984]","[0.7552824301647129, 0.0056821359201595445]","[0.6213052452496839, 0.010855049291909053]","[0.5484233705108048, 0.0010499939107116766]","[0.6728391533282977, 0.005931124247237162]","[0.6865482129032657, 0.02443700583797266]","[0.7489642942401833, 0.030018439220626372]","[0.689215431577668, 0.044594482914108766]","[0.6533705284321212, 0.025897296947798472]","[0.5992867639361309, 0.008658583658720517]","[0.6553780295103463, 0.017468783609832984]","[0.5886667430032027, 0.015784085736154866]","[0.5052078077322333, 0.034768969868194166]","[0.5130546709486701, 0.0198642039974981]","[0.4819261236827433, 0.01414445194096329]","[0.6553780295103463, 0.017468783609832984]","[0.7944718313192627, 0.053592967472759885]","[0.4440903682873123, 0.000463571202346702]","[0.6154634613964887, 0.02134537675189053]","[0.6484992276632153, 0.03075924669373908]","[0.0, 0.0]","[0.6660933090908076, 0.02960104957316052]","[0.6553780295103463, 0.017468783609832984]","[0.8139251190539106, 0.054307806943887156]","[0.2605625246117574, 0.0030925128909691925]","[0.7760116755137255, 0.07768809566477168]","[0.4458012164966687, 0.026286776989436492]","[0.0, 0.0]","[0.45646056492528, 0.025621543767024912]"
319,"[0.6653158953437629, 0.005521589191547773]","[0.6653158953437629, 0.005521589191547773]","[0.48994548947811184, 0.0035832589597040105]","[0.7675183086564772, 0.00503838620779727]","[0.6231944815789201, 0.01998442639709807]","[0.5505442793725985, 0.016743787433672393]","[0.6653158953437629, 0.005521589191547773]","[0.7021885513719175, 0.025759173653284846]","[0.7615160795281741, 0.02863548861329196]","[0.6917479389208285, 0.04396194477921076]","[0.6419215474285583, 0.00547061384556918]","[0.6008830940267831, 0.01059335112760001]","[0.6618644623880194, 0.00963978986776441]","[0.5863367719905063, 0.007376792036716747]","[0.5018473122085391, 0.010620819810766869]","[0.5124489061244655, 0.010300435855631724]","[0.4784837824943907, 0.00468336580683927]","[0.6618644623880194, 0.00963978986776441]","[0.7811865726172645, 0.004277710639705231]","[0.4437090372114886, 0.004384891949140527]","[0.6162567935879624, 0.02033832177348999]","[0.6574627178816249, 0.029720548636283164]","[0.0, 0.0]","[0.676023663506975, 0.029479149043077392]","[0.6618644623880194, 0.00963978986776441]","[0.8204158256126133, 0.052603034657463285]","[0.255500853858055, 0.00010137526785768773]","[0.7723924355771643, 0.03614227815029868]","[0.44407315011572684, 0.03007898180807182]","[0.0, 0.0]","[0.4556627565159006, 0.02968052556415012]"
320,"[0.6568777683875261, 0.004530216045911518]","[0.6568777683875261, 0.004530216045911518]","[0.4831546278965102, 0.0032903318608450676]","[0.7791423932236533, 0.005026872385316503]","[0.6220646853714951, 0.017183189358988885]","[0.5478720488976384, 0.011815407127236425]","[0.6568777683875261, 0.004530216045911518]","[0.7170791238033216, 0.028399303473193332]","[0.7734402755517654, 0.027399540618129107]","[0.6916928791700185, 0.04093927179254137]","[0.6330256012552443, 0.013326382724852743]","[0.600768203960373, 0.009987925482937025]","[0.6664131060224062, 0.009243576490067748]","[0.584918737903159, 0.008052760359004603]","[0.49989701598877573, 0.012735939348397984]","[0.5113482590499401, 0.009759563977624909]","[0.4745092276018764, 0.0042290559352059515]","[0.6664131060224062, 0.009243576490067748]","[0.7706571880459576, 0.008368146297260284]","[0.43825825632199256, 0.0017659291020559714]","[0.6082961950265098, 0.0070301862270331595]","[0.6649640837836157, 0.028992443492385504]","[0.0, 0.0]","[0.6845801103263831, 0.0288809139318321]","[0.6664131060224062, 0.009243576490067748]","[0.8142454251991738, 0.028532534555279123]","[0.25054392808548187, 0.00010375517541025774]","[0.7597807566206082, 0.008613199858591922]","[0.4422325929974626, 0.029463622561733065]","[0.0, 0.0]","[0.45478714183350055, 0.02934649796156316]"
321,"[0.6460268381503583, 0.002127875829560889]","[0.6460268381503583, 0.002127875829560889]","[0.4749154964161415, 0.0015575895657870173]","[0.7801313989307226, 0.0034969847979050505]","[0.6126072952816968, 0.004523783153354827]","[0.5375869812645893, 0.0009527153604947233]","[0.6460268381503583, 0.002127875829560889]","[0.7312251676131556, 0.027450540367012895]","[0.7847682617741771, 0.02533744225163089]","[0.6934404211645062, 0.043176317404552196]","[0.6254815128656986, 0.017294529576337075]","[0.5984421419102184, 0.008130545402290322]","[0.6656400348670768, 0.007707831600952931]","[0.5899502071341202, 0.010710475658351211]","[0.5006066862930565, 0.016193168779086723]","[0.5096511328569762, 0.009099748236711764]","[0.4734560573963143, 0.0063770930324172645]","[0.6656400348670768, 0.007707831600952931]","[0.7820213611798358, 0.034170009450761145]","[0.4302064290306251, 0.00036796871414543835]","[0.6047748288870587, 0.01392423677241089]","[0.6663220689218775, 0.02485028777891411]","[0.0, 0.0]","[0.6867124941414421, 0.024792467280425255]","[0.6656400348670768, 0.007707831600952931]","[0.8098290638074636, 0.033077017562310684]","[0.24831474861276395, 0.0018852519265785423]","[0.7652035066046424, 0.052735123349008386]","[0.43968855432107284, 0.026365767673219805]","[0.0, 0.0]","[0.4530954320537393, 0.02637678135938033]"
322,"[0.6388240169895387, 0.0053207623180005995]","[0.6388240169895387, 0.0053207623180005995]","[0.4666857145124885, 0.0013875702406963711]","[0.7769879277618095, 0.0027267652091777584]","[0.6072887836811875, 0.010511820112321003]","[0.5297127150630436, 0.004077218633066031]","[0.6388240169895387, 0.0053207623180005995]","[0.7446639092324978, 0.02837096293445084]","[0.7954027873581906, 0.023416275697969766]","[0.6931468287911348, 0.04033117067089458]","[0.614824938130203, 0.006263696247892773]","[0.6006634982465705, 0.010788966554494751]","[0.6591185996311633, 0.004169327369264749]","[0.5901306018655317, 0.009273294451382934]","[0.49637502743017015, 0.009103865882359724]","[0.5022314254788737, 0.0029586104562657448]","[0.46824951349689375, 0.0032218567558726418]","[0.6591185996311633, 0.004169327369264749]","[0.780466612516911, 0.02411504978725884]","[0.4224644055725517, 0.00044470894126438164]","[0.6009186425644245, 0.013271483632164757]","[0.6634545278497725, 0.01877602587243206]","[0.0, 0.0]","[0.6836981768533016, 0.018273062648958355]","[0.6591185996311633, 0.004169327369264749]","[0.8008562603636037, 0.0201322894845133]","[0.24597244797559276, 0.0017783700599123913]","[0.7510999954630598, 0.0036459928074163263]","[0.4353551546045573, 0.01866502701389178]","[0.0, 0.0]","[0.4492198632087465, 0.018476274998402414]"
323,"[0.6315877151786335, 0.0051555507832905766]","[0.6315877151786335, 0.0051555507832905766]","[0.46204399307219385, 0.0051323025755399005]","[0.773689737037878, 0.0026791444861019808]","[0.5963269524046122, 0.001794933216417818]","[0.5204468709139957, 0.0018822827624609424]","[0.6315877151786335, 0.0051555507832905766]","[0.7569180280394529, 0.027214629498011674]","[0.7993180255266529, 0.020511100239638997]","[0.7019754057906251, 0.051677645258730295]","[0.6193461118616114, 0.04767759826745267]","[0.6029274467238757, 0.010840542581722406]","[0.6533460349758641, 0.004548998681921699]","[0.5854584350515559, 0.0055700291116500935]","[0.48870801678747733, 0.0035601222078920354]","[0.49801382351458023, 0.006216351165022046]","[0.4624694477665869, 0.0027096549045187665]","[0.6533460349758641, 0.004548998681921699]","[0.7683312339441273, 0.005947499478425039]","[0.414180578904176, 8.535175264168411e-05]","[0.5907227999405282, 0.0029356438018544985]","[0.6599422532030774, 0.01751562999921096]","[0.0, 0.0]","[0.68000403523832, 0.017011479279082007]","[0.6533460349758641, 0.004548998681921699]","[0.7966397937401958, 0.03288781579858816]","[0.24111986837743232, 4.5319636770098894e-05]","[0.7441589242113213, 0.024541074612292015]","[0.43066971886476707, 0.016829210741967016]","[0.0, 0.0]","[0.4448438115659745, 0.016417177496362085]"
324,"[0.6220985649514439, 0.002924428305530978]","[0.6220985649514439, 0.002924428305530978]","[0.4559297542841811, 0.003420053812339718]","[0.7728073830870905, 0.003193429034209358]","[0.5918014745952352, 0.011220468365939812]","[0.5190230197738442, 0.01273136387310169]","[0.6220985649514439, 0.002924428305530978]","[0.7690721266374803, 0.029020516514902225]","[0.797526427311324, 0.016661764687301423]","[0.7168766355010939, 0.07654707540212106]","[0.6383788062685308, 0.10811252685413347]","[0.5966144981093131, 0.00482128270172727]","[0.6461812444643876, 0.0036234116790982538]","[0.577201117288184, 0.002696452971676589]","[0.4799609680802434, 0.0016176329339501094]","[0.49310716529432674, 0.005391268677440006]","[0.45644491182318453, 0.00243749587572239]","[0.6461812444643876, 0.0036234116790982538]","[0.7587054329567313, 0.009828440180837927]","[0.4097297234677751, 0.0019770917505654703]","[0.5815066955976549, 0.004185299546282431]","[0.6533361148314669, 0.01183535819266476]","[0.0, 0.0]","[0.6731174025564101, 0.011443659298097287]","[0.6461812444643876, 0.0036234116790982538]","[0.7909656309630795, 0.028590271743254844]","[0.23652531569516838, 0.00015441807979646511]","[0.7351285426439722, 0.017774433102310302]","[0.4250129901679294, 0.012372567264046746]","[0.0, 0.0]","[0.43939329792451715, 0.012277626506964021]"
325,"[0.6117483557802091, 0.0019465412206807915]","[0.6117483557802091, 0.0019465412206807915]","[0.4489515511474986, 0.0023412523129971224]","[0.7790747076804622, 0.00393133303661002]","[0.5818242796436276, 0.00281810857716133]","[0.5098871087161413, 0.0017634566866427909]","[0.6117483557802091, 0.0019465412206807915]","[0.7801148930895229, 0.028086607805990198]","[0.7926071855964392, 0.01294848772804333]","[0.7101038037009925, 0.022623393247022283]","[0.6509667254605106, 0.06160692754557374]","[0.5890791751853498, 0.003689609430013882]","[0.6367393683962884, 0.002137501027670317]","[0.5706807042270797, 0.003924250041152649]","[0.4755768718372752, 0.008213474248658573]","[0.48878926650631654, 0.005914675452398748]","[0.45361004952499084, 0.004757328964895372]","[0.6367393683962884, 0.002137501027670317]","[0.7503408133314806, 0.011658023173721332]","[0.4267660304694058, 0.007742314105268006]","[0.5812690009311248, 0.01835039175546827]","[0.6507975835247186, 0.01890041788582908]","[0.0, 0.0]","[0.6705472748062312, 0.018566742112177428]","[0.6367393683962884, 0.002137501027670317]","[0.7798883191816206, 0.013215707323627833]","[0.23244713358657193, 0.0004421022639276319]","[0.7222247988089469, 0.005462880558742126]","[0.4186755216208012, 0.009050492408617663]","[0.0, 0.0]","[0.4331227238969887, 0.008967823126985868]"
326,"[0.6029396118416618, 0.00318835710656362]","[0.6029396118416618, 0.00318835710656362]","[0.44285250236556706, 0.0031502478255545376]","[0.7901209722964391, 0.004673203910819715]","[0.5800149082640383, 0.014898515307753702]","[0.5100437998006341, 0.014538438335121542]","[0.6029396118416618, 0.00318835710656362]","[0.7879497134523017, 0.02657957553362611]","[0.7834318992018896, 0.007837272872857112]","[0.7004336244271564, 0.013553329429194792]","[0.6684183891874851, 0.09073365058838664]","[0.588308265857759, 0.009239343146731277]","[0.6290593986169476, 0.0031032329858297317]","[0.5697606577252915, 0.008197170736228884]","[0.47130746728762574, 0.00825601284892868]","[0.48256861270272317, 0.00379266266165475]","[0.4494720439346113, 0.00372949740447428]","[0.6290593986169476, 0.0031032329858297317]","[0.7404668590486503, 0.008787593849830319]","[0.4500162125447931, 0.009200222485829569]","[0.6022055508845685, 0.03252944659867045]","[0.6461960851223701, 0.01510579388250023]","[0.0, 0.0]","[0.6658727692614024, 0.014892025966468521]","[0.6290593986169476, 0.0031032329858297317]","[0.7747466711253398, 0.029140652708009945]","[0.22854467238729023, 0.0005059158410269122]","[0.7145273409125146, 0.0204901654184133]","[0.41319445233760743, 0.01210381103030544]","[0.0, 0.0]","[0.4278466631320722, 0.012063988083068869]"
327,"[0.5949898630362895, 0.0038237724598930824]","[0.5949898630362895, 0.0038237724598930824]","[0.43798210393059034, 0.0043607701443878644]","[0.8006149236816171, 0.005505279606156609]","[0.5745380294406782, 0.00928348392227742]","[0.5040817584833268, 0.006006191262056725]","[0.5949898630362895, 0.0038237724598930824]","[0.7985522277796866, 0.028438068229188863]","[0.7716008354072945, 0.00450453179734892]","[0.6902053501619628, 0.011305858176761583]","[0.6664023664668509, 0.043338150937249666]","[0.5943181233129492, 0.011890506512937521]","[0.6343043988741058, 0.009011787238976984]","[0.5666746851018857, 0.006490858593579357]","[0.47270905599336543, 0.015728526085787408]","[0.482369210854994, 0.010083490574565444]","[0.4483749158017795, 0.005965381893929095]","[0.6343043988741058, 0.009011787238976984]","[0.7402135294168379, 0.024920265306336734]","[0.4568567213854327, 0.006054179136498096]","[0.6021242977224286, 0.01929461488079742]","[0.6414441939740373, 0.014670591804136126]","[0.0, 0.0]","[0.6611646933089014, 0.014675440200139497]","[0.6343043988741058, 0.009011787238976984]","[0.7860093375690728, 0.05747273993720266]","[0.22650794992329468, 0.0017174937247171047]","[0.7236868803084062, 0.0545258311615549]","[0.40789636898969855, 0.01241081490665921]","[0.0, 0.0]","[0.42265873183567054, 0.01200203018811622]"
328,"[0.5888357688588538, 0.005346806763927298]","[0.5888357688588538, 0.005346806763927298]","[0.43465701149907976, 0.005944542978360259]","[0.8105841774975363, 0.0053746555899237694]","[0.5659304523284704, 0.004371085165898469]","[0.49757281640615936, 0.005062305954506297]","[0.5888357688588538, 0.005346806763927298]","[0.8026168771291429, 0.024988705411361837]","[0.7562742189639652, 0.00012371847966389585]","[0.6886630410977973, 0.036670779188031334]","[0.6658144432108497, 0.04863606743627182]","[0.587754486421356, 0.004466437501792058]","[0.625210970484881, 0.0022055909131744574]","[0.5589060279732193, 0.0027847129975800914]","[0.4698685755228345, 0.010416141428672913]","[0.4804289701999104, 0.008222085567725208]","[0.44792989456790466, 0.006441689795429494]","[0.625210970484881, 0.0022055909131744574]","[0.743205124206596, 0.027393973500039432]","[0.45472815109589404, 0.0036153028861370526]","[0.5937015095994428, 0.005838126347921114]","[0.6370132877410972, 0.015076216518870741]","[0.0, 0.0]","[0.6567674518200443, 0.015044778183930492]","[0.625210970484881, 0.0022055909131744574]","[0.7753777504693432, 0.014426056858005201]","[0.22305114918581376, 0.0007274513398803247]","[0.7101033609292848, 0.0027035150113393336]","[0.40266412175755817, 0.012242904112962427]","[0.0, 0.0]","[0.41751646242661433, 0.011795061234910809]"
329,"[0.5882499445264029, 0.010413961714508447]","[0.5882499445264029, 0.010413961714508447]","[0.43414787632862095, 0.008952014972832338]","[0.8200549686226595, 0.006575538617834846]","[0.5609361914974625, 0.009588104570286539]","[0.4894451377463623, 0.00258419078018396]","[0.5882499445264029, 0.010413961714508447]","[0.801742205289814, 0.02155323520117119]","[0.7448384646860003, 0.004330992899298224]","[0.6835644823223892, 0.025943021150040733]","[0.6529755319938748, 0.001822413291282446]","[0.5814894649472924, 0.004606859097789785]","[0.6192326772728046, 0.004006369979656965]","[0.5552954281653015, 0.005911455676174026]","[0.46183748828776855, 0.0021518074371373623]","[0.4774099894587796, 0.00702987347090365]","[0.44396066830209246, 0.0037712021957981966]","[0.6192326772728046, 0.004006369979656965]","[0.7365853309422459, 0.014114472827151654]","[0.4607878060692211, 0.005941672839965516]","[0.5883721527959999, 0.01055575131606164]","[0.6258014693880214, 0.0027438991786222456]","[0.0, 0.0]","[0.6452125044772044, 0.0026939329050696295]","[0.6192326772728046, 0.004006369979656965]","[0.7705302568946311, 0.030221016172204487]","[0.21920907011899, 0.0004194793090249941]","[0.702322473988809, 0.01950056373253278]","[0.3956187749978359, 0.004217843100930408]","[0.0, 0.0]","[0.41034398639818687, 0.004196088350950567]"
330,"[0.5782957889368144, 0.0016851252265426898]","[0.5782957889368144, 0.0016851252265426898]","[0.42906563138300197, 0.003938613515402778]","[0.8290522201915265, 0.006725990563128537]","[0.5526365948181698, 0.004425578007483649]","[0.48311427459146855, 0.004899848379062155]","[0.5782957889368144, 0.0016851252265426898]","[0.8010563199987878, 0.02179648213999745]","[0.7370612757332223, 0.008356939682828666]","[0.6755350145986057, 0.016872730000298944]","[0.6442983021922317, 0.016729578546187944]","[0.5783372947379644, 0.00711379072556372]","[0.6147777093592752, 0.00486816024297799]","[0.5471403003748133, 0.0023050362623788716]","[0.4559216857654374, 0.005230272429723458]","[0.47387803295607267, 0.006418210157831448]","[0.4389347531036494, 0.0029125043394865853]","[0.6147777093592752, 0.00486816024297799]","[0.7289639543554736, 0.0121730708242922]","[0.46422273255108926, 0.00546261242648767]","[0.5878338889320344, 0.018111281647945163]","[0.6148949690521573, 0.0028894585698020065]","[0.0, 0.0]","[0.633949811198629, 0.002798177151180931]","[0.6147777093592752, 0.00486816024297799]","[0.7594436211740486, 0.01225834864924817]","[0.2151574412929899, 0.0002253821729997839]","[0.6900489897965982, 0.0053843407424025306]","[0.3883862934533012, 0.002845108174210764]","[0.0, 0.0]","[0.4029383493764799, 0.0028544177904516513]"
331,"[0.5765591767990103, 0.0091469027254256]","[0.5765591767990103, 0.0091469027254256]","[0.43550958162498465, 0.012206074412588338]","[0.8375996091819502, 0.0067569212290786605]","[0.5451038418722878, 0.005336506642593914]","[0.481111578113362, 0.010853208509471258]","[0.5765591767990103, 0.0091469027254256]","[0.8040884567723184, 0.024473331773511423]","[0.7327936472715129, 0.012293873324311283]","[0.6691252109477115, 0.021236315755311642]","[0.6368745383995772, 0.020852233110935182]","[0.5952383223167672, 0.01537879416259562]","[0.6113134598883752, 0.00542167855183925]","[0.5470692648545573, 0.008492608275137294]","[0.4523988939480014, 0.008812766177782556]","[0.4673905492598045, 0.00318985476848084]","[0.4331467878340165, 0.002260534513513092]","[0.6113134598883752, 0.00542167855183925]","[0.726133218944437, 0.020113813790080457]","[0.45957822088559397, 0.002393471606505919]","[0.5769537299107882, 0.0014137166941152889]","[0.609335671923118, 0.012097272803245488]","[0.0, 0.0]","[0.6283567828208843, 0.012078651916783879]","[0.6113134598883752, 0.00542167855183925]","[0.7569214859588829, 0.03590989342485352]","[0.21092558134058342, 4.8314890188302404e-05]","[0.6853662813953221, 0.027691393912141798]","[0.3817952851339875, 0.0049241336723742386]","[0.0, 0.0]","[0.3962302777666542, 0.0048118365203107805]"
332,"[0.574069622936182, 0.008413913143881678]","[0.574069622936182, 0.008413913143881678]","[0.4320986058346482, 0.005796509070839007]","[0.8455969689345118, 0.005027147231064025]","[0.53798134049554, 0.005730071070295105]","[0.47287435095321617, 0.0019624736439289845]","[0.574069622936182, 0.008413913143881678]","[0.8100546844288089, 0.026226085327436092]","[0.7309352267680493, 0.015021607037197186]","[0.6644906524684703, 0.026162067599209585]","[0.6244182139285817, 0.0010733665467297941]","[0.5881330729939045, 0.004027399678992031]","[0.603025310017429, 0.0024176741460905315]","[0.5388775040720581, 0.0021479007428965987]","[0.4457174175979861, 0.0037270835079498874]","[0.45966520645494285, 0.0017308711200562364]","[0.4251823760859236, 0.0005279773632244516]","[0.603025310017429, 0.0024176741460905315]","[0.7219251810966064, 0.017658910166240636]","[0.460663824580022, 0.00487258303368387]","[0.5713024806940337, 0.009496336460100927]","[0.599355926651166, 0.003961993152276381]","[0.0, 0.0]","[0.6180710474301079, 0.0038888462789467577]","[0.603025310017429, 0.0024176741460905315]","[0.7690742064265568, 0.057221490662535325]","[0.20785520063130633, 0.0007781273081665445]","[0.6890874123567702, 0.04614825075198227]","[0.376756695680901, 0.01086882098862089]","[0.0, 0.0]","[0.3913255065190145, 0.010758124479368542]"
333,"[0.564931244937874, 0.0021803503215061405]","[0.564931244937874, 0.0021803503215061405]","[0.42790803234595154, 0.004869130319207329]","[0.8398175241367211, 0.0028051159639684636]","[0.533378908972048, 0.009334690351267456]","[0.46778182760351905, 0.006184908975538322]","[0.564931244937874, 0.0021803503215061405]","[0.8091611153149465, 0.02173764292593292]","[0.734260367663619, 0.018720602398026406]","[0.658114368623184, 0.02067596482282984]","[0.6126597260381923, 0.0027863399941350964]","[0.5831721548001282, 0.005707519723705981]","[0.5946167792276481, 0.002242005840745955]","[0.5326477501582053, 0.0035525631645580346]","[0.438457383416101, 0.002605435485605833]","[0.4549833576231209, 0.004812881866115689]","[0.42043193151575087, 0.0028368476582654274]","[0.5946167792276481, 0.002242005840745955]","[0.7230534978016929, 0.025491778586126185]","[0.4876306333510209, 0.011315718842424854]","[0.592737356659332, 0.041992621802983535]","[0.5917128237156278, 0.0077984632092960955]","[0.0, 0.0]","[0.6102767441562815, 0.007785051506545413]","[0.5946167792276481, 0.002242005840745955]","[0.7736101023382521, 0.049199772978139655]","[0.20589529184881653, 0.001489113814314501]","[0.6889531865355074, 0.041446333747109466]","[0.3728163361873648, 0.015042819553630609]","[0.0, 0.0]","[0.38765272270657847, 0.01479760153324628]"
