Frame index,Hips,LHipJoint,LeftUpLeg,LeftLeg,LeftFoot,LeftToeBase,RHipJoint,RightUpLeg,RightLeg,RightFoot,RightToeBase,LowerBack,Spine,Spine1,Neck,Neck1,Head,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftFingerBase,LeftHandIndex1,LThumb,RightShoulder,RightArm,RightForeArm,RightHand,RightFingerBase,RightHandIndex1,RThumb
208,"[0.5361460571602483, 0.001113151931314796]","[0.5361460571602483, 0.001113151931314796]","[0.48095402268826126, 0.0013728071188312619]","[0.4968643330176889, 0.0003586722184007699]","[0.4537790476950016, 0.0032842319904821385]","[0.56108552224449, 0.006862249270576294]","[0.5361460571602483, 0.001113151931314796]","[0.46821816493160984, 0.0015632825636750555]","[0.2319424788344841, 0.0009764046131582192]","[0.30655961766627376, 0.0036272207097792237]","[0.23753425136714812, 0.015116248020252819]","[0.4794283837733101, 0.003178595470102142]","[0.45263161617852266, 0.002639086385574029]","[0.4121296394180114, 0.0014600789632330318]","[0.472426093301041, 0.0021245357258809373]","[0.49958927722106217, 0.010336879636012503]","[0.45042198304322856, 0.0033444983206127837]","[0.45263161617852266, 0.002639086385574029]","[0.4787363871832344, 0.004511945293880302]","[0.5465009270196012, 0.0008631966797923069]","[0.5563030269810594, 0.007867944267990442]","[0.3931991238347361, 0.005851443578246912]","[0.0, 0.0]","[0.4184022015825298, 0.00591349508361147]","[0.45263161617852266, 0.002639086385574029]","[0.5300508951019564, 0.001669447127245501]","[0.40619393002232573, 0.0012608536481279748]","[0.5490255547916421, 0.008178612874845443]","[0.7328606990456982, 0.005858864178643657]","[0.0, 0.0]","[0.7440226481256874, 0.006790147997804594]"
209,"[0.5392391315411844, 0.003657668308789511]","[0.5392391315411844, 0.003657668308789511]","[0.4834383618354711, 0.004776347268566172]","[0.4939701479936897, 0.000708697025718326]","[0.450737520995898, 0.004103251068611965]","[0.5511410891959055, 0.0012575032857845743]","[0.5392391315411844, 0.003657668308789511]","[0.46531109640085017, 0.0026889113084640807]","[0.22950647196791069, 0.0006169831368458334]","[0.3029647070501039, 0.005970805760769749]","[0.23765580609191586, 0.0213716727220192]","[0.47627778044863367, 0.002644567804471245]","[0.4665295910631454, 0.0035847693831225157]","[0.4234300541961008, 0.0040965602810430195]","[0.4651964130118702, 0.001710416425930559]","[0.4979954609921193, 0.008734275651101001]","[0.44748415051029866, 0.0028081542388851202]","[0.4665295910631454, 0.0035847693831225157]","[0.47445808491140645, 0.004028026360684032]","[0.5378146364796645, 0.0011519645548573661]","[0.5539853272542413, 0.005651376117957626]","[0.39141199509765257, 0.005873472802681348]","[0.0, 0.0]","[0.41659701377506275, 0.005462080617816828]","[0.4665295910631454, 0.0035847693831225157]","[0.5240352223963536, 0.002701039278546107]","[0.4006571331210535, 0.0007331817355184663]","[0.5500111716279652, 0.006799802765769898]","[0.7284077974190356, 0.015023089560378762]","[0.0, 0.0]","[0.7380428538126399, 0.012097550588884625]"
210,"[0.5384993285573748, 0.0030719682417133464]","[0.5384993285573748, 0.0030719682417133464]","[0.4842374455500928, 0.004495326217107695]","[0.4889757029550076, 0.0004915384340952955]","[0.4492451401163784, 0.005115328691418116]","[0.5601807115950385, 0.01441204284426214]","[0.5384993285573748, 0.0030719682417133464]","[0.46506816779278665, 0.0037740869475560855]","[0.2285541170705684, 0.0010188859775432746]","[0.3190320592390312, 0.029394559316934132]","[0.2757730157873201, 0.0984441245696499]","[0.47901427059751117, 0.004362514243766175]","[0.46898964736387433, 0.002530520354566674]","[0.43920329719049256, 0.004743375046331893]","[0.45892888242119945, 0.002340637792201904]","[0.4944166910485912, 0.0066366793344518815]","[0.4438574903531487, 0.002462335129497539]","[0.46898964736387433, 0.002530520354566674]","[0.4696696931786433, 0.003575019687728838]","[0.5364568558327372, 0.004825341033063171]","[0.5566175071740355, 0.007784168463894722]","[0.40557808419909086, 0.013043033973880094]","[0.0, 0.0]","[0.4317739980383072, 0.011986990333599828]","[0.46898964736387433, 0.002530520354566674]","[0.5201059410186749, 0.003859175325963792]","[0.42071364193564953, 0.00454454771350838]","[0.5425319846285209, 0.002104867077905135]","[0.7198616400903977, 0.008865763949216999]","[0.0, 0.0]","[0.7296226824026938, 0.00861809992240982]"
211,"[0.5323421349996793, 0.0014106901298833075]","[0.5323421349996793, 0.0014106901298833075]","[0.4790621047131018, 0.0020294800841296717]","[0.4802859007060656, 0.00010964991826370315]","[0.44174673644721885, 0.0010108426108058326]","[0.5501579336859569, 0.0011625552602857903]","[0.5323421349996793, 0.0014106901298833075]","[0.45939123215367983, 0.0015092643319870843]","[0.2321000338233838, 0.0016775546621065746]","[0.3530804562770797, 0.05082725015962426]","[0.3119843649979541, 0.10935049574667341]","[0.4758217568007502, 0.0026239497821655858]","[0.465017957168245, 0.0013267887329048906]","[0.4357953353280667, 0.001725609248355384]","[0.45343794364621887, 0.0028426536476713893]","[0.4876013532909062, 0.003196057723386247]","[0.4374024535280823, 0.0011204261277515078]","[0.465017957168245, 0.0013267887329048906]","[0.4659082617960812, 0.004107494276762378]","[0.5321029945478314, 0.0032515791698421188]","[0.5683187917661973, 0.01007054978400728]","[0.40445298348572223, 0.006074498255004039]","[0.0, 0.0]","[0.42965463787286445, 0.005374730719366104]","[0.465017957168245, 0.0013267887329048906]","[0.5278388962073369, 0.007949529693813882]","[0.431077486141531, 0.0035594638076397764]","[0.5338973206015677, 0.0013247049022636643]","[0.7137935287109971, 0.012262378173475159]","[0.0, 0.0]","[0.7254051880099165, 0.014101382761808482]"
212,"[0.5261003539984088, 0.001347161479345319]","[0.5261003539984088, 0.001347161479345319]","[0.4746803937287209, 0.00234007316728173]","[0.4765849004327646, 0.0005941495830509565]","[0.44303464691598177, 0.0063582131930703945]","[0.5498227259089308, 0.010502795511754023]","[0.5261003539984088, 0.001347161479345319]","[0.4580480373507059, 0.003266617778192034]","[0.24146752518026432, 0.0023496320438748048]","[0.358380919414992, 0.020910399158463946]","[0.30759603057759183, 0.007643707730833492]","[0.4753909678000692, 0.0036894895988231016]","[0.45910553032089774, 0.000793424148569354]","[0.43348791382463603, 0.002039273305906354]","[0.4522161012463493, 0.006048874768009278]","[0.4817534578998792, 0.004060477115934549]","[0.43370544495498903, 0.0023365209582541227]","[0.45910553032089774, 0.000793424148569354]","[0.462672407129653, 0.004411268754080758]","[0.5216253855440406, 8.387481471902399e-05]","[0.5804010493129921, 0.010316641208538471]","[0.4173446982166436, 0.011155510660202313]","[0.0, 0.0]","[0.4386669177693747, 0.009699389311748283]","[0.45910553032089774, 0.000793424148569354]","[0.5242727372969396, 0.003998245536602653]","[0.43067033068373706, 0.002327968167914771]","[0.5275900139410898, 0.002612757890235578]","[0.7057961918976099, 0.009243442548831166]","[0.0, 0.0]","[0.7184647667699616, 0.01028580307759059]"
213,"[0.5472314140306872, 0.005802784253448474]","[0.5472314140306872, 0.005802784253448474]","[0.4837420804433549, 0.005903944100293959]","[0.47511133070219846, 0.0008108319087802321]","[0.4403353749470304, 0.004189862422372518]","[0.5396721203582396, 0.0008327539960933831]","[0.5472314140306872, 0.005802784253448474]","[0.4781686122847365, 0.007166156912711785]","[0.2577086263080124, 0.003172183832464759]","[0.3545795706299644, 0.007586506023123926]","[0.3057205087621412, 0.017575262185080234]","[0.485745677175654, 0.005230978863717554]","[0.45690794662494366, 0.001635715189352688]","[0.43607438506269697, 0.0030880644482339363]","[0.44455201903713554, 0.001063971793727945]","[0.4779313006565578, 0.006045696654877463]","[0.42911717324829396, 0.0018900351792571677]","[0.45690794662494366, 0.001635715189352688]","[0.4614340304279002, 0.0058130267773630236]","[0.5166051134167368, 0.0027604001693851683]","[0.5688579968138491, 4.0142572795890054e-05]","[0.425085129480273, 0.009637301984306857]","[0.0, 0.0]","[0.4423996834557545, 0.008163486211984554]","[0.45690794662494366, 0.001635715189352688]","[0.5188691080535954, 0.002898968220161941]","[0.4413822743536757, 0.0036553592385734756]","[0.5218993460512702, 0.002905973204570531]","[0.6995573256255517, 0.011596836433116679]","[0.0, 0.0]","[0.7110538648010049, 0.00945767263784967]"
214,"[0.5430833047680321, 0.002078519948377978]","[0.5430833047680321, 0.002078519948377978]","[0.4874898930442148, 0.0050288956783485035]","[0.48481087381918575, 0.0013465395179384984]","[0.4500282792774136, 0.008625229038212607]","[0.529472610091521, 0.0005847372076767866]","[0.5430833047680321, 0.002078519948377978]","[0.4841220409487064, 0.004973964732378981]","[0.2857382411011023, 0.004583875803075512]","[0.34897306643070514, 0.003346916443625413]","[0.3054987310087568, 0.023947784091660002]","[0.47828705309322833, 0.0008646783295957236]","[0.45084406861166154, 0.0007199697360126597]","[0.43047776873612636, 0.000994379572830966]","[0.4377038370615041, 0.0015747580216669446]","[0.4745300767143918, 0.006403982315504136]","[0.42539019425018954, 0.0022460047276338857]","[0.45084406861166154, 0.0007199697360126597]","[0.4598356870874967, 0.005533993700178871]","[0.5095620373154732, 0.0016758387475803223]","[0.575293288046011, 0.008620181175599996]","[0.4237472196620775, 0.006033315848804309]","[0.0, 0.0]","[0.44103983518096596, 0.005954288352333079]","[0.45084406861166154, 0.0007199697360126597]","[0.5219409529813197, 0.0066208045524860345]","[0.43378546107315424, 0.00034881917089047494]","[0.5184187636245345, 0.004159119607502486]","[0.6880294540299814, 0.0036265059716266215]","[0.0, 0.0]","[0.6993942812770665, 0.0034815176843939724]"
215,"[0.5659291395296305, 0.009163593385912251]","[0.5659291395296305, 0.009163593385912251]","[0.49946423856101074, 0.006543585853705917]","[0.48813340236280794, 0.0011093900568737408]","[0.4560362217723836, 0.007754722938541021]","[0.5274148775459854, 0.008399636235807254]","[0.5659291395296305, 0.009163593385912251]","[0.5099159389012711, 0.012278892171992274]","[0.30956285071542333, 0.004269785778449572]","[0.3472589258857898, 0.01159308991570059]","[0.30332895788911834, 0.014308600348873452]","[0.4999887937218893, 0.006992586372121917]","[0.45046625157953135, 0.002023193402223315]","[0.43468154213753707, 0.003274766647471124]","[0.43190178494048626, 0.002275597975467185]","[0.4703217572949178, 0.005493817174662618]","[0.42166102186830945, 0.0022105094315553616]","[0.45046625157953135, 0.002023193402223315]","[0.45551405086650093, 0.0035357084935594557]","[0.5014956445524583, 0.0010782628333745221]","[0.5684962252426489, 0.002909463863074565]","[0.417931848300218, 0.002239881112324723]","[0.0, 0.0]","[0.43480441811819526, 0.002055795536973364]","[0.45046625157953135, 0.002023193402223315]","[0.535506473784813, 0.00898212931852587]","[0.43114591812265507, 0.001710656012075671]","[0.5163391300051234, 0.004954989746411876]","[0.6804375675059325, 0.009081745811102]","[0.0, 0.0]","[0.6922402969759177, 0.009288466196402534]"
216,"[0.587632682553149, 0.019286694728127243]","[0.587632682553149, 0.019286694728127243]","[0.5244910266329602, 0.02164357288262909]","[0.5018617455835528, 0.0015349016342172327]","[0.46191011129820403, 0.007362598060749646]","[0.538241403359079, 0.014648560756869163]","[0.587632682553149, 0.019286694728127243]","[0.5344201419562076, 0.026867479457997518]","[0.33850009498615485, 0.0049760329324013116]","[0.3416655126895783, 0.002870192271172895]","[0.3098231814385674, 0.02914724326994822]","[0.5249893540357948, 0.015696182696072276]","[0.4779429390005548, 0.005134131380462549]","[0.45086656030444866, 0.004826563303176869]","[0.4268669497337124, 0.0027775634690640947]","[0.46500347687134963, 0.004251869577966886]","[0.4166646654821509, 0.0015898318159083935]","[0.4779429390005548, 0.005134131380462549]","[0.45341244391900837, 0.005083125003001116]","[0.49748375026132446, 0.0030538682474517847]","[0.5577844597594582, 0.0004066617157146971]","[0.41370532915908753, 0.0034800520837834684]","[0.0, 0.0]","[0.4307148963045635, 0.003662966475803807]","[0.4779429390005548, 0.005134131380462549]","[0.5298844778316327, 0.0028609261667855183]","[0.4308368612090492, 0.0022546573356054976]","[0.5147945012945818, 0.005249950389998908]","[0.6694965021670306, 0.003927446012447966]","[0.0, 0.0]","[0.6816450551381665, 0.004416725510005751]"
217,"[0.5817775560366144, 0.0018876563458435978]","[0.5817775560366144, 0.0018876563458435978]","[0.5205851685919937, 0.003037851342137064]","[0.49909140600104923, 0.0007312157870055998]","[0.47531484097701515, 0.009371577867813518]","[0.5508108605147275, 0.015548118358889964]","[0.5817775560366144, 0.0018876563458435978]","[0.5267626456375488, 0.0013083190421296332]","[0.34181533522110424, 0.002267595372754661]","[0.337313763964906, 0.005269079335007659]","[0.3060870013274408, 0.008228265999646994]","[0.5168272082330204, 0.0009497391661540252]","[0.47689484202802357, 0.0020879749134130785]","[0.44765756814965135, 0.0018482980616333672]","[0.419655162051898, 0.0010218146092917343]","[0.4598912057098034, 0.0043555035761752145]","[0.41180468188016667, 0.001606690924477805]","[0.47689484202802357, 0.0020879749134130785]","[0.4507306699104817, 0.004631867564180167]","[0.4989463654344878, 0.00534588746296072]","[0.5494958581479052, 0.0017715091907742782]","[0.42837646506594457, 0.011910804767867827]","[0.0, 0.0]","[0.4436781175896371, 0.010972906171089864]","[0.47689484202802357, 0.0020879749134130785]","[0.5238567647088707, 0.0025695798082728933]","[0.4272428787316845, 0.0013621336973840153]","[0.5103903621161416, 0.003522074430524569]","[0.6605528032391444, 0.006545872561984601]","[0.0, 0.0]","[0.6718067468400634, 0.005157514766769239]"
218,"[0.5783718109293298, 0.0026341626230751594]","[0.5783718109293298, 0.0026341626230751594]","[0.5262252249562718, 0.005844909995920018]","[0.4965856578031714, 0.0007522645388939304]","[0.4984889966814198, 0.012052001965590298]","[0.5732703174889912, 0.02394140145296269]","[0.5783718109293298, 0.0026341626230751594]","[0.5209852579141224, 0.002053776843676141]","[0.3411242779926887, 0.0017211920220152922]","[0.33190287146628583, 0.002835407355985459]","[0.3028268862307584, 0.009570527520625873]","[0.5128163029143566, 0.0024241760311844384]","[0.4838792209733777, 0.0030253663681024064]","[0.44748966033118753, 0.0027955924182351795]","[0.4130581789493742, 0.0013845573383479703]","[0.45447610387764287, 0.003934205744472647]","[0.4067448456583684, 0.0014692798492822012]","[0.4838792209733777, 0.0030253663681024064]","[0.45040878340967716, 0.0063045045319798584]","[0.4919827138131929, 0.0015301140277596183]","[0.5411272782042714, 0.001619665545850688]","[0.43023729286157775, 0.007842409299648183]","[0.0, 0.0]","[0.44371737174349096, 0.007068404576587421]","[0.4838792209733777, 0.0030253663681024064]","[0.5182736165464774, 0.0025610822031415063]","[0.4277555780541072, 0.0023729178612173912]","[0.5021649626168414, 0.0011850785621041568]","[0.6535350891163448, 0.009118020640920438]","[0.0, 0.0]","[0.6636555118313014, 0.007183102594377385]"
219,"[0.5716252201069406, 0.0015430364620425956]","[0.5716252201069406, 0.0015430364620425956]","[0.5205597647745642, 0.00224197120196178]","[0.49011031952063716, 0.00034779032294436364]","[0.5079511846100287, 0.008828903464688904]","[0.5904600569662604, 0.018248997481383897]","[0.5716252201069406, 0.0015430364620425956]","[0.5143929103144438, 0.0016521145542262468]","[0.33571101597644704, 0.00039470233551486137]","[0.32838806061705916, 0.006631563964957899]","[0.30044407520152866, 0.01228655162823389]","[0.5072820558788721, 0.0018096434309843046]","[0.4856799156033078, 0.002550943859903283]","[0.4445609258964829, 0.0019159885741593958]","[0.4159904833021661, 0.0072723598942311014]","[0.4505944360324374, 0.005416408742079788]","[0.4052043237520773, 0.0030504398881530106]","[0.4856799156033078, 0.002550943859903283]","[0.4455739948716059, 0.0030267991144892733]","[0.488286720336511, 0.003029828705407736]","[0.5331244918354472, 0.0016964600329385099]","[0.42703479829920915, 0.0045497530981909486]","[0.0, 0.0]","[0.44100477027155777, 0.004899585983592978]","[0.4856799156033078, 0.002550943859903283]","[0.5141480462262968, 0.003265415612821584]","[0.4239533934581963, 0.0012889584116303095]","[0.5014848174615197, 0.005597270911145785]","[0.6451434181775944, 0.006888607186699606]","[0.0, 0.0]","[0.6563049149478372, 0.008049730668810188]"
220,"[0.566298311185949, 0.0019542540105774524]","[0.566298311185949, 0.0019542540105774524]","[0.5121324733860869, 0.0009153765918620628]","[0.482449462706719, 0.0002154687173690134]","[0.5271104594908665, 0.011440141073871406]","[0.605637645374791, 0.01779025220794783]","[0.566298311185949, 0.0019542540105774524]","[0.5086294665779187, 0.0019530056652389894]","[0.3294101626834959, 0.00011577789170118903]","[0.328528884937307, 0.014064878213949687]","[0.30342786469388217, 0.023586353975218174]","[0.5049176645758257, 0.0029820101577538467]","[0.4785037579831837, 0.0005894774328651368]","[0.43945665719573695, 0.0011218506530705909]","[0.4151546834213932, 0.005769124484643996]","[0.44907458945516027, 0.0077920695839248525]","[0.4050621658754457, 0.003683045710607908]","[0.4785037579831837, 0.0005894774328651368]","[0.44123290148487143, 0.003314727680929938]","[0.4785830629441436, 3.061411204136092e-05]","[0.5231089220610255, 0.0003892084231947187]","[0.4263805516820002, 0.006641934149275008]","[0.0, 0.0]","[0.44202485073913894, 0.007337856003608115]","[0.4785037579831837, 0.0005894774328651368]","[0.5105639587323096, 0.003480343305795611]","[0.41701374173562833, 0.0004078895391263231]","[0.4947250720286152, 0.0019547687622336473]","[0.6373315979309475, 0.007495191166369711]","[0.0, 0.0]","[0.6484472947799074, 0.0071607825023547195]"
221,"[0.5623800160028646, 0.002371017026086774]","[0.5623800160028646, 0.002371017026086774]","[0.5091162670451789, 0.003334292985321103]","[0.475065205589083, 0.00022788382335709421]","[0.5257753448282941, 0.005909893643304529]","[0.6041936899955732, 0.010615105608616327]","[0.5623800160028646, 0.002371017026086774]","[0.5041943529692163, 0.0024766348586745947]","[0.3254063843388479, 0.0007238585760063966]","[0.3228697796682192, 0.0019013779345684906]","[0.29888262914071473, 0.004964934572452484]","[0.5010948855842609, 0.002404989783678207]","[0.47462937972144104, 0.0013231776397480259]","[0.4379642347308074, 0.0021286966407090247]","[0.41368879946863146, 0.005270532122356073]","[0.4475558698614006, 0.007761627487179041]","[0.40472042730537366, 0.0035894080590218626]","[0.47462937972144104, 0.0013231776397480259]","[0.4384308951227845, 0.004368000419329989]","[0.46917517423587374, 8.076662940747336e-05]","[0.5177408764869642, 0.003064798166502046]","[0.4221491687789953, 0.003618265086350045]","[0.0, 0.0]","[0.4378326052172929, 0.00369611275764992]","[0.47462937972144104, 0.0013231776397480259]","[0.5089571881498404, 0.004470400014116263]","[0.4226492837045475, 0.002807156670823144]","[0.48710493823430884, 0.001359611487303564]","[0.6269043672832763, 0.003414691006230296]","[0.0, 0.0]","[0.6383033947337678, 0.0038397310160629915]"
222,"[0.5616991282337749, 0.00338215010233]","[0.5616991282337749, 0.00338215010233]","[0.5139512360611299, 0.005590487126119163]","[0.47081243149718377, 0.0005281220982648349]","[0.5320311611467218, 0.008355948858140297]","[0.6214637952186436, 0.018896336943205284]","[0.5616991282337749, 0.00338215010233]","[0.5093021787567158, 0.0052347400515364234]","[0.3230113097007294, 0.0011520043443504113]","[0.32009514079042317, 0.007370751552775994]","[0.2958752612602699, 0.009680994378735324]","[0.502279006338015, 0.004022210514826206]","[0.47124081720011995, 0.001418037096065539]","[0.4426775384039462, 0.003105390686239371]","[0.41172153493513514, 0.004861438012065486]","[0.44167486127130196, 0.0031930548437367665]","[0.4012422906058673, 0.002135404759472435]","[0.47124081720011995, 0.001418037096065539]","[0.4350979869443187, 0.003942313728923391]","[0.47082554606873694, 0.004953161769426377]","[0.5136550914890762, 0.0037716565135597177]","[0.4448462094745974, 0.014756785256668362]","[0.0, 0.0]","[0.4598087022937631, 0.013952779182194635]","[0.47124081720011995, 0.001418037096065539]","[0.5236453750831177, 0.00834093801900442]","[0.41430492333476376, 2.878177249815992e-05]","[0.47767231696706064, 0.0001850049007114049]","[0.615903480582795, 0.002263112119970858]","[0.0, 0.0]","[0.6269280092608142, 0.0018901804475852074]"
223,"[0.5598143737111488, 0.0029924626440442593]","[0.5598143737111488, 0.0029924626440442593]","[0.5111339586860076, 0.0034428627469612083]","[0.4692908013442726, 0.0007943790850574374]","[0.5282063590017028, 0.004374971663761886]","[0.6163295455265851, 0.007258313175040797]","[0.5598143737111488, 0.0029924626440442593]","[0.5083685118338062, 0.003993874597360418]","[0.3206761221921531, 0.0011553613410817517]","[0.31408027155359225, 0.00077461765018737]","[0.29309118299854786, 0.009930471861313584]","[0.4996070002259395, 0.002697334701971562]","[0.4631515868446608, 0.00030303297278653265]","[0.43900879585946556, 0.0015002038161229987]","[0.4043220617097365, 0.0006436353961422779]","[0.4338688300926351, 0.0010686121057862494]","[0.3943792193295824, 0.0005374161131947273]","[0.4631515868446608, 0.00030303297278653265]","[0.4311517679652951, 0.0034491580751750354]","[0.4668770214485858, 0.0026003193862421414]","[0.503471920250913, 5.410520681181e-05]","[0.4439134933175423, 0.006707422182428404]","[0.0, 0.0]","[0.4581590717105804, 0.00600072427470897]","[0.4631515868446608, 0.00030303297278653265]","[0.5203874043926205, 0.0037371709673448355]","[0.4435896771680256, 0.0056660082257943695]","[0.47202529413311584, 0.002335250539168412]","[0.6075373672822032, 0.005818186619413366]","[0.0, 0.0]","[0.6176673382915989, 0.004455224290362972]"
224,"[0.5563322161637706, 0.0024691071320072466]","[0.5563322161637706, 0.0024691071320072466]","[0.5076340914082226, 0.003101916690256076]","[0.4676270116423444, 0.000777012369205056]","[0.5390529214810122, 0.009565849472598946]","[0.6355130682502559, 0.026773563264091516]","[0.5563322161637706, 0.0024691071320072466]","[0.502538575814529, 0.0018722938969876963]","[0.31795313601459707, 0.0009926897711109409]","[0.31090492666623587, 0.0062169392371563]","[0.2894741338094471, 0.007114150091180111]","[0.4979959750882845, 0.003065904258447732]","[0.4640874761366048, 0.0021866403174586433]","[0.4367533565870837, 0.001887906821545756]","[0.3997462122338862, 0.0027061750919293026]","[0.4264927033100992, 0.0013533598642603438]","[0.3869961827929221, 0.00023339480774256632]","[0.4640874761366048, 0.0021866403174586433]","[0.42832858260845114, 0.004206410837114893]","[0.4626462952525132, 0.0024179045240361806]","[0.4953287370986247, 0.0011588986233242666]","[0.43908325563229506, 0.0034092355116960003]","[0.0, 0.0]","[0.4537113416040911, 0.003749547509844465]","[0.4640874761366048, 0.0021866403174586433]","[0.5159979884562402, 0.003117357334788219]","[0.4382121279715329, 0.0009476130553217359]","[0.4668561616349042, 0.002553416695667691]","[0.6045900917947722, 0.013549622668572521]","[0.0, 0.0]","[0.6135505784944152, 0.011194961121101556]"
225,"[0.5507080648681162, 0.0017612154458326735]","[0.5507080648681162, 0.0017612154458326735]","[0.5042193159212925, 0.0031088812926469973]","[0.46220289429513245, 0.00039528914369810295]","[0.5406981646656149, 0.007342619691435525]","[0.6240278156860604, 0.001248296144661423]","[0.5507080648681162, 0.0017612154458326735]","[0.4963563437811091, 0.0016698911155771147]","[0.3149586126115727, 0.0008472809897393851]","[0.3065639298760251, 0.003756873357745078]","[0.2851717439135018, 0.00471290161904904]","[0.4930678612547117, 0.0018406900121113315]","[0.49088310232977456, 0.004850765847849395]","[0.46490712697310943, 0.005811423683681237]","[0.398233689970467, 0.0049970249989500694]","[0.42199984886298336, 0.0041986659098050775]","[0.3805869529188399, 0.0006155551339762742]","[0.49088310232977456, 0.004850765847849395]","[0.431425122635666, 0.007111330056520767]","[0.45889947782231, 0.0025892501114895827]","[0.4876414172788486, 0.0013351768777756844]","[0.4375300505831063, 0.006087778367536583]","[0.0, 0.0]","[0.451728507658207, 0.00563880585119194]","[0.49088310232977456, 0.004850765847849395]","[0.5179419776031824, 0.005748277918314344]","[0.4590269466319389, 0.004634726889246179]","[0.46269256788767876, 0.003092723434533929]","[0.5941695056431063, 0.002460413012389847]","[0.0, 0.0]","[0.6030034678909325, 0.0023430826832764777]"
226,"[0.5479193701745487, 0.0026327736825952873]","[0.5479193701745487, 0.0026327736825952873]","[0.5031438901071481, 0.00415674949450617]","[0.4550789858684842, 0.00021333550095261984]","[0.5636632564323342, 0.016684371495037625]","[0.6428264249017573, 0.03251682136143503]","[0.5479193701745487, 0.0026327736825952873]","[0.5011871133094962, 0.005119235491130133]","[0.3104061103536763, 0.0004347631559470029]","[0.30188717186666486, 0.0029111099949680488]","[0.2811420635052768, 0.005304470747597384]","[0.4888181575266714, 0.002052804743384777]","[0.4858839675113533, 0.0011187593999964192]","[0.46268973314026424, 0.0020578139077807945]","[0.3932493423189175, 0.0022974144937227196]","[0.4184094201107511, 0.0050437747597077386]","[0.3776281176638441, 0.0021523500472405343]","[0.4858839675113533, 0.0011187593999964192]","[0.42744216342253855, 0.0033692360007560674]","[0.4508149862529061, 0.0005142179449963683]","[0.4811928129285417, 0.00198793001802157]","[0.4347368794407834, 0.005017322135876058]","[0.0, 0.0]","[0.44904817144167125, 0.00505264509761415]","[0.4858839675113533, 0.0011187593999964192]","[0.5303727672048054, 0.00791109500430508]","[0.4519980994984592, 0.0005835227984956246]","[0.45969833685546324, 0.0037419859162758197]","[0.5846033080710181, 0.003188873315453563]","[0.0, 0.0]","[0.5936234248549669, 0.0035856060513089084]"
227,"[0.5538126623163403, 0.00426203611662863]","[0.5538126623163403, 0.00426203611662863]","[0.5022691355687866, 0.004239415492390419]","[0.4521912504966933, 0.0006252547859394017]","[0.5539713864159115, 0.0010753733576347858]","[0.6384458613530956, 0.009106033644900025]","[0.5538126623163403, 0.00426203611662863]","[0.5047078495333154, 0.004777089353254005]","[0.3051357740884119, 0.00022625488384984995]","[0.29877167093578466, 0.005848641426943473]","[0.2868896505201308, 0.025106047908181203]","[0.4849903446197965, 0.002176045289121234]","[0.4863742627743973, 0.002301772630460314]","[0.4609922103023184, 0.0021960108876109305]","[0.3923312613691805, 0.005355092530705893]","[0.41399723501117797, 0.004114426002754671]","[0.37540639623043326, 0.0024659516273188987]","[0.4863742627743973, 0.002301772630460314]","[0.43142007820426037, 0.007354163381791612]","[0.45651226313119214, 0.005311578062591315]","[0.4809508110462426, 0.005611233545161789]","[0.4265406079913607, 0.0004198060657050714]","[0.0, 0.0]","[0.44061132332654096, 0.0004326597981341505]","[0.4863742627743973, 0.002301772630460314]","[0.5307090516871515, 0.005543009394894406]","[0.4602426789304105, 0.0033459178245300912]","[0.4510561743354839, 0.0003298672286268936]","[0.5788501533592811, 0.008173009325505342]","[0.0, 0.0]","[0.587792784374872, 0.008083359078264697]"
228,"[0.5594845815944306, 0.004271419685120903]","[0.5594845815944306, 0.004271419685120903]","[0.4973901184645642, 0.0023837697607579254]","[0.44958725066929733, 0.0006479936239245929]","[0.5503350383148239, 0.0050614103129619035]","[0.6383741653007218, 0.013641080856757743]","[0.5594845815944306, 0.004271419685120903]","[0.5061140189549336, 0.004437573295855198]","[0.2991712610588687, 3.175588150929447e-05]","[0.29474316092500197, 0.0038966159973299955]","[0.2819596761643157, 0.002560142780384894]","[0.49402667038593107, 0.0048705313988420765]","[0.48285554203086056, 0.0014415428887679994]","[0.45912278097601944, 0.00213618454689234]","[0.3917063382204121, 0.00556692194130235]","[0.4099232454207976, 0.00437438741742235]","[0.37321412070708765, 0.002459018206795609]","[0.48285554203086056, 0.0014415428887679994]","[0.43301795626320916, 0.006721403909242393]","[0.4537124490230164, 0.0029768882409980193]","[0.4789890221607258, 0.004579743957233143]","[0.429186567295107, 0.008075980047745642]","[0.0, 0.0]","[0.4419815488221879, 0.007442967725163707]","[0.48285554203086056, 0.0014415428887679994]","[0.526541822395995, 0.003326719116552296]","[0.4540081323955884, 0.0008055251589743229]","[0.4502566417241078, 0.004914847173616036]","[0.5739179022414531, 0.00914437268645674]","[0.0, 0.0]","[0.5819175011549689, 0.007867615348788071]"
