Frame index,Hips,LHipJoint,LeftUpLeg,LeftLeg,LeftFoot,LeftToeBase,RHipJoint,RightUpLeg,RightLeg,RightFoot,RightToeBase,LowerBack,Spine,Spine1,Neck,Neck1,Head,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftFingerBase,LeftHandIndex1,LThumb,RightShoulder,RightArm,RightForeArm,RightHand,RightFingerBase,RightHandIndex1,RThumb
187,"[0.5135073038937892, 0.0012949462863013769]","[0.5135073038937892, 0.0012949462863013769]","[0.286622863938338, 0.0016150148179532343]","[0.14998467942366253, 0.0013859687590206812]","[0.3023399415048226, 0.012103319896015017]","[0.2734471065120698, 0.029449773018612985]","[0.5135073038937892, 0.0012949462863013769]","[0.38024041022373944, 0.0049443270849717025]","[0.4179299604202488, 0.0012858563089490549]","[0.32315166631749737, 0.006370962195900234]","[0.3402592124828487, 0.007090974677066957]","[0.37352072206767023, 0.0005943917311683124]","[0.33230441675134226, 0.0007522723092398956]","[0.3165680366715444, 0.0009803210765772289]","[0.27778500587763855, 0.008094966875002722]","[0.5181879524692911, 0.005920449136502759]","[0.4440785703052717, 0.005419113758258875]","[0.33230441675134226, 0.0007522723092398956]","[0.3157473352085925, 0.01303965587188711]","[0.7981814268955738, 0.01553401723436735]","[0.5791706294182031, 0.011918853461869276]","[0.5624643269073648, 0.005197268073069336]","[0.0, 0.0]","[0.5725562649964527, 0.00526635110390721]","[0.33230441675134226, 0.0007522723092398956]","[0.3943166817733062, 0.0048808790760392715]","[0.5227701563550904, 0.004005095159724591]","[0.3134317874569115, 0.0017278759594744175]","[0.5300272367675856, 0.017887429523628196]","[0.0, 0.0]","[0.5570314956068455, 0.017684660210596292]"
188,"[0.5128838786785035, 0.004847229777898416]","[0.5128838786785035, 0.004847229777898416]","[0.28608709235194957, 0.005946310336444187]","[0.1480027230062907, 0.0009305145831033282]","[0.29751790585957255, 0.0035889871016061285]","[0.2694628629921081, 0.007955124683955102]","[0.5128838786785035, 0.004847229777898416]","[0.37651069501578477, 0.005151899438885887]","[0.42177270967562763, 0.0015188593752276866]","[0.31855177640398125, 0.0037221135112734086]","[0.33676996004379056, 0.009082411750708884]","[0.37171251747472783, 0.0045223403657003725]","[0.32963936915447034, 0.0018481984536920697]","[0.3132330241088979, 0.002057995133349707]","[0.2817427426749572, 0.00686612482355881]","[0.5257432015543658, 0.004689195691969114]","[0.44940031853392953, 0.002975076973751426]","[0.32963936915447034, 0.0018481984536920697]","[0.3182119145787882, 0.012541073767696262]","[0.8082723555507951, 0.015182258352202155]","[0.5924788453095663, 0.012149236923132531]","[0.5547218033714147, 0.0039640184422536]","[0.0, 0.0]","[0.5648616739423614, 0.0039847530578865755]","[0.32963936915447034, 0.0018481984536920697]","[0.39380347850796055, 0.007802858880500993]","[0.515186765802865, 0.0009551900283944598]","[0.3112138734653426, 0.00413817565647848]","[0.5273797185324597, 0.016254033979823897]","[0.0, 0.0]","[0.5551427949717883, 0.016272425303844595]"
189,"[0.5226733766983487, 0.007111776748098411]","[0.5226733766983487, 0.007111776748098411]","[0.29394380314288643, 0.010140727611298632]","[0.14681534800533108, 0.0016169273936847432]","[0.2924096707580686, 0.002464463849698688]","[0.264156006604812, 0.0004402984077132924]","[0.5226733766983487, 0.007111776748098411]","[0.37660309338563686, 0.010054572655607809]","[0.4137587974355342, 6.466385567547561e-05]","[0.3138100674366444, 0.0032468604558319306]","[0.3320902416225522, 0.005630347133438956]","[0.36638794596808355, 0.0016782309147485579]","[0.33464049805277957, 0.003984289576035282]","[0.31232381190174113, 0.0036778765035067177]","[0.27886207399644336, 0.0026385775159047885]","[0.5209345200914564, 0.0019986617936057736]","[0.445699192484637, 0.0014279998201790288]","[0.33464049805277957, 0.003984289576035282]","[0.3203222095710512, 0.012377556122828702]","[0.8103410348820316, 0.010737715146374038]","[0.612854903044088, 0.0189612569936664]","[0.5513255041379314, 0.008682304076075727]","[0.0, 0.0]","[0.5613807322466602, 0.008283501070159554]","[0.33464049805277957, 0.003984289576035282]","[0.40175224720907177, 0.011692289220998369]","[0.5057512037729884, 0.00028838268697192683]","[0.3076323822003387, 0.002696533694331299]","[0.5217682693032623, 0.010077111534487163]","[0.0, 0.0]","[0.5499098732006031, 0.010305981026830465]"
190,"[0.5170843140054787, 0.0024373527564393017]","[0.5170843140054787, 0.0024373527564393017]","[0.2907659562877362, 0.0030891935288795327]","[0.1439617848176211, 7.52949670114891e-05]","[0.28689095737330816, 0.0009629470270075308]","[0.2591133631606157, 0.0012814203401839554]","[0.5170843140054787, 0.0024373527564393017]","[0.37278737409377116, 0.00493503482734941]","[0.406533921472478, 0.0001610214404422843]","[0.3108424071853194, 0.006576600285155731]","[0.32642361079773, 0.0026708254966755726]","[0.3620176021013241, 0.002343142591438894]","[0.33265526404348966, 0.0021798803252757026]","[0.307837030339106, 0.00120833644146842]","[0.2773797176937856, 0.003907520815285993]","[0.5205293454526564, 0.0035068868384636933]","[0.44333733943740444, 0.0017690480438376354]","[0.33265526404348966, 0.0021798803252757026]","[0.3193137200404013, 0.009265330917485597]","[0.8130330540579945, 0.010908484209070073]","[0.6322121578918836, 0.01961051947540829]","[0.546408754556754, 0.006875296802767112]","[0.0, 0.0]","[0.5567389456610051, 0.0069730422449577585]","[0.33265526404348966, 0.0021798803252757026]","[0.4073499984615778, 0.010858752945120708]","[0.4973587229532089, 0.0005714675186726399]","[0.30176403332460594, 0.0002897246558311188]","[0.5190720346041969, 0.015781896933936817]","[0.0, 0.0]","[0.5473914219981165, 0.01486188001194111]"
191,"[0.5121409292289039, 0.002701045535624998]","[0.5121409292289039, 0.002701045535624998]","[0.28747601491322594, 0.0028876164496211562]","[0.14128749772581903, 0.0001860559112371173]","[0.2818158991708022, 0.0019344425368406546]","[0.25492016231160464, 0.005255863856470663]","[0.5121409292289039, 0.002701045535624998]","[0.370807422159067, 0.007267182997762055]","[0.4045207959874951, 0.0009373407435933017]","[0.32940414084623654, 0.027047993077358088]","[0.33824372995654883, 0.03082843217791782]","[0.3608044153842898, 0.004756018572674881]","[0.3278315542597034, 0.0008460256121227642]","[0.30512435654691544, 0.0023646744327310096]","[0.27341511774563876, 0.0015045795167410684]","[0.5139217590969851, 0.0013316897760685907]","[0.4378536445712786, 0.0009130489468040094]","[0.3278315542597034, 0.0008460256121227642]","[0.32045448289114475, 0.011740444389135013]","[0.8223814013550949, 0.014371706073991268]","[0.6506015499972894, 0.02152863632335006]","[0.5393706660923115, 0.004367593494282713]","[0.0, 0.0]","[0.5499505074458404, 0.004597630259181259]","[0.3278315542597034, 0.0008460256121227642]","[0.4079635191559605, 0.008864143291891632]","[0.48742358260784846, 3.987433910561486e-06]","[0.2972857459344962, 0.0015847589608108334]","[0.5166420724154054, 0.016196950542618306]","[0.0, 0.0]","[0.5451769611148443, 0.015279391681939574]"
192,"[0.5082874851874913, 0.0031924076215093257]","[0.5082874851874913, 0.0031924076215093257]","[0.2849805746697158, 0.0037199635722523056]","[0.1384806262571067, 1.7097439778537662e-05]","[0.27767409834974754, 0.0043563693774936]","[0.2511473323161269, 0.007024559250011333]","[0.5082874851874913, 0.0031924076215093257]","[0.36794284412915923, 0.006037044519130022]","[0.40414131353657673, 0.0011807990095771702]","[0.3246989888496984, 0.0037240017871888573]","[0.350278186951429, 0.03170950033088281]","[0.3600488266899596, 0.005077306858510593]","[0.3252274700271634, 0.0018255460779612943]","[0.30560077845276434, 0.00432026717035851]","[0.27285858077068853, 0.004649890250126141]","[0.5113249531090339, 0.0026894998150436594]","[0.4403376738484621, 0.002630563350826248]","[0.3252274700271634, 0.0018255460779612943]","[0.3260146929155838, 0.014807033978662074]","[0.8256688081709921, 0.011582764715657026]","[0.6680714724974249, 0.02176949176012527]","[0.5321918700258537, 0.004042380558434691]","[0.0, 0.0]","[0.5426332067185433, 0.0038909690900074136]","[0.3252274700271634, 0.0018255460779612943]","[0.41624809526302775, 0.012110071676193856]","[0.4833807321042621, 0.0018881635708489343]","[0.2920559627273915, 0.0007278022980816068]","[0.5109043299870237, 0.009349708073660215]","[0.0, 0.0]","[0.5394091536733112, 0.008969303840164037]"
193,"[0.5010453255242518, 0.0014586826491931452]","[0.5010453255242518, 0.0014586826491931452]","[0.28138104192221597, 0.0024001772024603942]","[0.13632738262085467, 0.0005568876442055799]","[0.2738784360438052, 0.0051170800379180745]","[0.24901186738679038, 0.015259065736843807]","[0.5010453255242518, 0.0014586826491931452]","[0.3646455966023237, 0.00538400374691834]","[0.4034999053110754, 0.0011388692011846903]","[0.3207185978564648, 0.004958734945776351]","[0.3494191668175506, 0.016832400663876836]","[0.35364948440491273, 0.0006274415181061403]","[0.319471791924252, 0.0003454316303045866]","[0.30027958517483977, 0.0005428466231727635]","[0.26936583853315643, 0.0018522683611317298]","[0.5056744058786301, 0.0016019210883904671]","[0.4353546520017473, 0.0010311675834608859]","[0.319471791924252, 0.0003454316303045866]","[0.3283772377425632, 0.012799069473203287]","[0.8234898404597047, 0.00932465727657034]","[0.6846678988725537, 0.01727875959474386]","[0.5359618138197562, 0.013581530469318865]","[0.0, 0.0]","[0.5454436090020232, 0.012645837621889502]","[0.319471791924252, 0.0003454316303045866]","[0.4235127909380936, 0.011846599364619365]","[0.48051350605815474, 0.0022476414376865228]","[0.28740781569108315, 0.0012112585008841033]","[0.5053557458558512, 0.0094905429676125]","[0.0, 0.0]","[0.5342143808202727, 0.009751328565421517]"
194,"[0.4973211964657892, 0.0031372285971092728]","[0.4973211964657892, 0.0031372285971092728]","[0.27835826442438116, 0.002976367710332457]","[0.13431679207370517, 0.0006453188351494649]","[0.27550648549620055, 0.017817462953269046]","[0.2560794523355174, 0.041143190298511746]","[0.4973211964657892, 0.0031372285971092728]","[0.3664448567113209, 0.010615133741921601]","[0.4030942991167403, 0.0011723163584841689]","[0.31820417235794063, 0.007674209859646781]","[0.3452937019577197, 0.007839853951491352]","[0.35140200989847203, 0.0037615177185031296]","[0.3177304217313174, 0.0021412411886879298]","[0.2992372304008563, 0.00340653191559241]","[0.27682225389415455, 0.007860357346614858]","[0.4983851595102992, 0.0009885599916900128]","[0.437136516953757, 0.002539296728061621]","[0.3177304217313174, 0.0021412411886879298]","[0.327236043779686, 0.00929974621578047]","[0.8323153484367195, 0.015466119491297128]","[0.6776430225404396, 0.005438445949214319]","[0.528996527132158, 0.0041860550636273666]","[0.0, 0.0]","[0.5381797201641133, 0.0038450208008783343]","[0.3177304217313174, 0.0021412411886879298]","[0.430055724343938, 0.011687662931003274]","[0.4774457776277692, 0.0021597114687346166]","[0.28460274532809465, 0.0029845130209103163]","[0.4998962546735044, 0.009435570153524484]","[0.0, 0.0]","[0.5287561760196675, 0.009094791706753438]"
195,"[0.4946389818669617, 0.003614088412072407]","[0.4946389818669617, 0.003614088412072407]","[0.27645780137711773, 0.004188686365936052]","[0.13226115815781342, 0.0005671128209522097]","[0.2702282555753669, 0.000673277582643471]","[0.2509857404981703, 0.0001464989791911997]","[0.4946389818669617, 0.003614088412072407]","[0.36453158203658764, 0.007170398792554127]","[0.39823107360307675, 0.0004889721174547029]","[0.31542015906382853, 0.007026873304349788]","[0.33860260691462757, 0.0005881318459623748]","[0.34869905242394045, 0.0033576001444004127]","[0.31569161444167637, 0.001985603151835061]","[0.2978167706271159, 0.003132343659340729]","[0.28453589961231734, 0.008064444205487372]","[0.4978708984290018, 0.003308511201801419]","[0.446189257713825, 0.0033315852826456284]","[0.31569161444167637, 0.001985603151835061]","[0.3254673445282795, 0.008182052034536888]","[0.8406995810148835, 0.01887116949115476]","[0.6688875283203125, 0.003895574890451336]","[0.5485737023846924, 0.020483107468345245]","[0.0, 0.0]","[0.5567851483789505, 0.019187083749149014]","[0.31569161444167637, 0.001985603151835061]","[0.4276888139881621, 0.006567393154602573]","[0.47389839174464876, 0.0019786384612946383]","[0.28154723369564905, 0.002670353755551404]","[0.4938282518106395, 0.007969614994528808]","[0.0, 0.0]","[0.5224663667414983, 0.00744435585428596]"
196,"[0.4880939409828124, 0.0016631970413298431]","[0.4880939409828124, 0.0016631970413298431]","[0.27275895126283267, 0.0020903696036980927]","[0.1299054864157125, 0.000259732606728458]","[0.2690539320319425, 0.012265373325123771]","[0.2509726614640594, 0.026237020257554908]","[0.4880939409828124, 0.0016631970413298431]","[0.36118948278312907, 0.005224855342796388]","[0.39303017253999023, 0.00042223938783902276]","[0.31149089715640177, 0.004657829225236878]","[0.3342664164288282, 0.006669901232766778]","[0.3442921526170603, 0.001984640889393814]","[0.3134490660196306, 0.0018706794470294407]","[0.2929506270937934, 0.0007480813233751194]","[0.2804476481389285, 0.0014927997191037977]","[0.5055813600274353, 0.004563678839950204]","[0.44596462829015104, 0.0023431663460861504]","[0.3134490660196306, 0.0018706794470294407]","[0.32462319843504245, 0.009701612342743263]","[0.8474430627694932, 0.01420339652989319]","[0.6560494573899314, 0.00043633231299858153]","[0.5604727716553113, 0.017461707094120912]","[0.0, 0.0]","[0.5678724888625722, 0.016394680762412503]","[0.3134490660196306, 0.0018706794470294407]","[0.4287536307219209, 0.009453420145199074]","[0.47243989963670446, 0.0026406146958271393]","[0.2762630872198505, 0.0003508111796509256]","[0.486662375216297, 0.00549096465271298]","[0.0, 0.0]","[0.5149721356222001, 0.005124395993404652]"
197,"[0.48712282999996814, 0.004361137657864393]","[0.48712282999996814, 0.004361137657864393]","[0.27062527576246403, 0.003792549796807869]","[0.12747894651687097, 0.0001535304912716563]","[0.2642524587072502, 0.0016782976807019465]","[0.24744888822891956, 0.007816043875327352]","[0.48712282999996814, 0.004361137657864393]","[0.3610388662302697, 0.009353977875472918]","[0.38684499427084323, 0.0002558221921975891]","[0.31922768078495534, 0.01820875529097831]","[0.32867819547013566, 0.0030039992018979023]","[0.3469113122783893, 0.006108124276834208]","[0.31024671138179033, 0.0014072301539419037]","[0.29095256309814965, 0.002649043452482783]","[0.27852222293518164, 0.0034175168622733914]","[0.5159188000947491, 0.004984675647442575]","[0.4554212974389428, 0.003419988798229977]","[0.31024671138179033, 0.0014072301539419037]","[0.3245175732086167, 0.010933196479857505]","[0.8427625259083035, 0.008907792554281884]","[0.6437263516197469, 0.0006422811647339032]","[0.5509907243095747, 0.0019130424635959986]","[0.0, 0.0]","[0.5582024363245205, 0.0017750475240696111]","[0.31024671138179033, 0.0014072301539419037]","[0.4282424187122408, 0.008483690264174679]","[0.4648077535774239, 0.000597426754474093]","[0.27164130940305536, 0.0009128071987930048]","[0.4852288957387676, 0.016793844062546807]","[0.0, 0.0]","[0.5139461658736316, 0.01605235272521601]"
198,"[0.4872328457665976, 0.004848179554391634]","[0.4872328457665976, 0.004848179554391634]","[0.26993105959032626, 0.005386148153618869]","[0.12544385274366215, 0.0004592794204944922]","[0.2689730884208354, 0.020743209385130766]","[0.26001030664163666, 0.051972572630237454]","[0.4872328457665976, 0.004848179554391634]","[0.3708355963699812, 0.014722782264233129]","[0.3810276268325893, 0.0002929253986021487]","[0.3277507651053731, 0.01907616115477524]","[0.32361185981148727, 0.004126801707279745]","[0.3522659231036639, 0.006961851155651347]","[0.3071272307234676, 0.0014140303694877216]","[0.29190818481895814, 0.004254289100086011]","[0.2749086883736495, 0.0018081917277626433]","[0.5083526708365804, 0.0009628406042841157]","[0.44803866843724477, 0.00046448477468034015]","[0.3071272307234676, 0.0014140303694877216]","[0.3233415583973517, 0.009093745426659337]","[0.8391375154796414, 0.009581431349340995]","[0.6355882941037448, 0.003796091123087644]","[0.5482958587387203, 0.009198373570317305]","[0.0, 0.0]","[0.5551519605497166, 0.008527084114684842]","[0.3071272307234676, 0.0014140303694877216]","[0.4358359128985816, 0.012198276696355141]","[0.45787355753556946, 0.0007757798557001193]","[0.27208235372257755, 0.005660102764217658]","[0.48083881560340425, 0.010741401936023088]","[0.0, 0.0]","[0.5094540936311124, 0.00999913500056017]"
199,"[0.4828469599650609, 0.0026509236472432255]","[0.4828469599650609, 0.0026509236472432255]","[0.2677205651806661, 0.0036385339830910936]","[0.12376745220234303, 0.0007413512069523863]","[0.26612272065229153, 0.0073036734533701774]","[0.25798374002190355, 0.016491309736296356]","[0.4828469599650609, 0.0026509236472432255]","[0.3734232155891804, 0.011163893981126917]","[0.3751411695787116, 0.00026447387422181044]","[0.328042844587916, 0.012961957917718484]","[0.3172908712034903, 0.0004141043571760013]","[0.34970682773495315, 0.0034253241367929615]","[0.30446956623540106, 0.0015950060319244897]","[0.2891625815966838, 0.002121346678670643]","[0.272214385073444, 0.002580187431963456]","[0.5041155949747418, 0.002074252046491973]","[0.44452092626682166, 0.0014643685503648]","[0.30446956623540106, 0.0015950060319244897]","[0.3196363522199138, 0.004723793419627203]","[0.8471806397056594, 0.01609087736150455]","[0.646461170661435, 0.013613568165555796]","[0.5404767789618873, 0.003468975757975469]","[0.0, 0.0]","[0.5475309435870771, 0.0036560768634746666]","[0.30446956623540106, 0.0015950060319244897]","[0.43766920913999136, 0.009928973133985627]","[0.4547166529719024, 0.0019683888857152713]","[0.2686340036061602, 0.0020088739690454203]","[0.4741718329862816, 0.005955310554553474]","[0.0, 0.0]","[0.5028136489731242, 0.006120743515844843]"
200,"[0.47576575923575065, 0.001272365711991528]","[0.47576575923575065, 0.001272365711991528]","[0.26415444086055795, 0.0020404462998198296]","[0.12162255012826646, 0.0002935615021918941]","[0.26232620390074207, 0.0044008024622215645]","[0.2555339883797319, 0.014041837716956404]","[0.47576575923575065, 0.001272365711991528]","[0.36787762127918244, 0.002538408546307614]","[0.36807627822462574, 6.675205503685157e-05]","[0.32556474353563103, 0.007911507911559573]","[0.31283323219818504, 0.005169462558550663]","[0.3465003258507565, 0.0028798281691025797]","[0.30072323028722375, 0.0010710039359496828]","[0.2866869134946318, 0.002268576604511466]","[0.2720514329046088, 0.0048400450224359405]","[0.49872249328574136, 0.0016400217936037211]","[0.4431563206128021, 0.002023907686185258]","[0.30072323028722375, 0.0010710039359496828]","[0.3172119374063309, 0.006785227707225246]","[0.8548216077203764, 0.018863060948794433]","[0.6641381121283633, 0.020200440762582372]","[0.5633729420995701, 0.022251530779391494]","[0.0, 0.0]","[0.5701543964077233, 0.02176645027080561]","[0.30072323028722375, 0.0010710039359496828]","[0.4423733928263065, 0.011166702030674132]","[0.45429897925048324, 0.0028426474880259706]","[0.2717615291405761, 0.006667157742618363]","[0.46820799656248513, 0.007097732005478274]","[0.0, 0.0]","[0.49676742653406164, 0.006904201893671861]"
201,"[0.47067860872106904, 0.0021874289485696603]","[0.47067860872106904, 0.0021874289485696603]","[0.26145537739052305, 0.002948388601449216]","[0.11946281632097065, 0.00024227569562545326]","[0.2622561608475357, 0.014928965326984978]","[0.260719561801296, 0.03722958999561555]","[0.47067860872106904, 0.0021874289485696603]","[0.365262313494812, 0.006260305852584116]","[0.36243908663146057, 0.000262832645942235]","[0.32217000245294747, 0.006039214912732325]","[0.30821158026237644, 0.0044763444458245216]","[0.34378736339780724, 0.0032063182810692734]","[0.2993129108363115, 0.002104541630514183]","[0.283942155937334, 0.002050056077093591]","[0.27111487713635946, 0.004128094390986233]","[0.5107608394582125, 0.005172635497853275]","[0.4452272448327451, 0.0026063222383131525]","[0.2993129108363115, 0.002104541630514183]","[0.31272667229912876, 0.0031785703144659996]","[0.8620754921327489, 0.015185485893578966]","[0.6809312065219452, 0.019422023916192892]","[0.5852042949945916, 0.026935107780511777]","[0.0, 0.0]","[0.5916466765873372, 0.026438838745040882]","[0.2993129108363115, 0.002104541630514183]","[0.44126566753741964, 0.008126650727409765]","[0.44982612594578714, 0.0015113526210738624]","[0.27188899984621373, 0.0055222217533099855]","[0.45995616662896577, 0.0022431582271615937]","[0.0, 0.0]","[0.4881470149550098, 0.002263959044913524]"
202,"[0.4643612114990732, 0.0014761964510550043]","[0.4643612114990732, 0.0014761964510550043]","[0.2575054809181057, 0.0014461090657925274]","[0.1174998828743285, 0.00037740495104485866]","[0.2582322255123761, 0.0034879147535336543]","[0.25624370522118917, 0.003800968027415179]","[0.4643612114990732, 0.0014761964510550043]","[0.3613984148191687, 0.004252198738340801]","[0.3565453587231524, 0.00019816769694514611]","[0.3164525416949997, 0.0013629983377876872]","[0.30315704281241346, 0.002807831958108983]","[0.34031515808657165, 0.0025397759093350536]","[0.300006604708374, 0.0026020288175473715]","[0.2833513555614443, 0.0034403289480954735]","[0.2735095859666881, 0.005477054016894238]","[0.50310557559304, 0.0008794917424379654]","[0.4427179654546902, 0.001559007819145121]","[0.300006604708374, 0.0026020288175473715]","[0.3085720259494376, 0.0035779186276603215]","[0.8533825535049057, 0.006489404087727464]","[0.6800968529432487, 0.01101302758008422]","[0.5790603574412424, 0.00619600395140633]","[0.0, 0.0]","[0.5853418695708555, 0.005907574129252484]","[0.300006604708374, 0.0026020288175473715]","[0.4398177332512631, 0.007024174275390532]","[0.4755537462316964, 0.006056703887952588]","[0.2672300406458073, 0.0007400196028456029]","[0.4561945750535874, 0.010881926208962457]","[0.0, 0.0]","[0.4849942252749988, 0.010982888847580412]"
203,"[0.4557572579227672, 0.00032577025832329095]","[0.4557572579227672, 0.00032577025832329095]","[0.25351783735545885, 0.0013141323853291741]","[0.11607610442254215, 0.0008199412477386683]","[0.25388862839724785, 0.0023450472818208013]","[0.25270475361950734, 0.008162163655514466]","[0.4557572579227672, 0.00032577025832329095]","[0.3563913616435413, 0.002744207673241641]","[0.3500257391938276, 8.93967919457218e-05]","[0.31541453532981695, 0.009934280874897344]","[0.29725181596483763, 0.0003995659507369531]","[0.33637133843325384, 0.0021360296855405234]","[0.2956645471339399, 0.000688783474187267]","[0.2788151586551819, 0.0007646216995697775]","[0.2700493712042882, 0.0017254608038037808]","[0.49477736798036887, 0.000595696173639147]","[0.4363737336802317, 0.0006119071119356098]","[0.2956645471339399, 0.000688783474187267]","[0.3088394023846037, 0.010697514396488843]","[0.8420959659364673, 0.004388529518720125]","[0.672127288647275, 0.004852015320544235]","[0.5938456395536786, 0.019496075474336034]","[0.0, 0.0]","[0.5986974353973431, 0.018219302234494156]","[0.2956645471339399, 0.000688783474187267]","[0.43638599235333475, 0.005107773599584294]","[0.4805130290720064, 0.0035855604355778006]","[0.2630208124719952, 0.0010402162341886286]","[0.45104440036869653, 0.007952448849926866]","[0.0, 0.0]","[0.48009399157614696, 0.007974709557205096]"
204,"[0.45197112143654894, 0.002540768467697475]","[0.45197112143654894, 0.002540768467697475]","[0.25119620259729525, 0.003107346288677061]","[0.11541214958969487, 0.0014673716064253393]","[0.25110715760151386, 0.006558618005702032]","[0.24968191321810207, 0.010454125609506024]","[0.45197112143654894, 0.002540768467697475]","[0.35460556632975115, 0.006600722758847594]","[0.3434562259173457, 6.303113172871554e-05]","[0.30964407924624654, 0.0010098195622762444]","[0.29289138408943455, 0.004009485836559398]","[0.33571585651690294, 0.004530979624995611]","[0.2919676691010408, 0.000920723746769225]","[0.2773345149491711, 0.0027693194688590346]","[0.26756911562347413, 0.0025072965620833634]","[0.49026866473830705, 0.0018506922040559335]","[0.43346152498158425, 0.001417618251970786]","[0.2919676691010408, 0.000920723746769225]","[0.3094324949547442, 0.010582576085734088]","[0.8350360742674574, 0.007425747370082596]","[0.6726190657974509, 0.011749556524425825]","[0.5856179308847371, 0.004066525162818459]","[0.0, 0.0]","[0.5903773512934656, 0.0039046638942119255]","[0.2919676691010408, 0.000920723746769225]","[0.43465662900080126, 0.0066632980667684335]","[0.4717381018017799, 0.0002605648799592021]","[0.2578632655556285, 9.424777960766901e-05]","[0.44374506575869066, 0.0034452795627609766]","[0.0, 0.0]","[0.4726015487215309, 0.0035048689785432113]"
205,"[0.45546386686558243, 0.004975931563402542]","[0.45546386686558243, 0.004975931563402542]","[0.2502214430410362, 0.004577456839402715]","[0.11597184844895177, 0.0022415770461299265]","[0.24805594319291474, 0.005629298771205108]","[0.24671142917001554, 0.010412435528869874]","[0.45546386686558243, 0.004975931563402542]","[0.3646684036802092, 0.01373669449385569]","[0.33961804030676174, 0.0004432548524290351]","[0.3079076053922991, 0.008367195995864949]","[0.2893777691027986, 0.0059315040010884685]","[0.3393595967704425, 0.006097934047973901]","[0.2892305086926495, 0.0012886871057636977]","[0.2772692990386464, 0.0037063515323909183]","[0.2634436999083852, 0.0010524286376793733]","[0.48873010515755133, 0.002840128163922577]","[0.4322845241505163, 0.0018264205922569562]","[0.2892305086926495, 0.0012886871057636977]","[0.306886450241002, 0.005979800275890978]","[0.8318297263722829, 0.010243868938667883]","[0.6746665601171162, 0.012294099251048057]","[0.579505365051805, 0.00624018210647573]","[0.0, 0.0]","[0.5839394818219639, 0.005738249317379927]","[0.2892305086926495, 0.0012886871057636977]","[0.42952201378051885, 0.003388147183156065]","[0.4656663547357381, 0.001049022683752775]","[0.25275362493575354, 4.363323129993065e-05]","[0.4367405082345105, 0.003743048137977435]","[0.0, 0.0]","[0.465467008120135, 0.00385055358630927]"
206,"[0.45604694241174026, 0.00445432726176696]","[0.45604694241174026, 0.00445432726176696]","[0.2518029986972013, 0.0063725141929494526]","[0.11930480929713348, 0.003233505475348641]","[0.24427561536614756, 0.0033725346775222704]","[0.2435330321848876, 0.009036623688638085]","[0.45604694241174026, 0.00445432726176696]","[0.37539805921651553, 0.014314945022359384]","[0.3407633074612319, 0.0010603331422997394]","[0.30721663817473366, 0.010264995997701276]","[0.28656690402672197, 0.007531846618025073]","[0.3376209169194388, 0.0037672781863731805]","[0.2912755261815539, 0.002742804101114302]","[0.27339670528838567, 0.001131074526223211]","[0.2630687263235602, 0.004201159277877238]","[0.48278367325496435, 0.0013151976540229265]","[0.42918562263613, 0.00135217018716148]","[0.2912755261815539, 0.002742804101114302]","[0.3028544411377728, 0.003443562511404678]","[0.8275917751588739, 0.009412076542682871]","[0.6730944092517711, 0.010269517318734635]","[0.5894917250716909, 0.01736690373591183]","[0.0, 0.0]","[0.5933444902280073, 0.01650064067877324]","[0.2912755261815539, 0.002742804101114302]","[0.4257857983782841, 0.0046218204573730635]","[0.47156643593110126, 0.0035429001305759484]","[0.25149138284719996, 0.003474950540720728]","[0.4314664229866684, 0.006925817605531466]","[0.0, 0.0]","[0.4601768556810241, 0.006677955551420781]"
207,"[0.450722634611791, 0.0018101603964768695]","[0.450722634611791, 0.0018101603964768695]","[0.249288754209252, 0.0028508354146575573]","[0.12002687284631794, 0.0023679908011129368]","[0.23982695569195533, 0.001247723439559482]","[0.2387310140971848, 0.00035327815501393864]","[0.450722634611791, 0.0018101603964768695]","[0.37500081797133467, 0.008786149473665593]","[0.34010808725220953, 0.0009008661465221345]","[0.30587379396642206, 0.009015107736631415]","[0.28184772207117137, 0.002561033867567416]","[0.3361357723681879, 0.003930521569164045]","[0.28788788918824554, 0.0010127210688424318]","[0.2722701094624651, 0.0029354375567306606]","[0.2627031734408485, 0.00420280855438646]","[0.4839318221329373, 0.00347506392784248]","[0.43232889910971656, 0.002398998419454035]","[0.28788788918824554, 0.0010127210688424318]","[0.30233981572348645, 0.008499920649335899]","[0.826258812717878, 0.011552973541263362]","[0.6838655354648294, 0.015308282869242263]","[0.5816853892592975, 0.004439049478430457]","[0.0, 0.0]","[0.5855549017948984, 0.004357165132281046]","[0.28788788918824554, 0.0010127210688424318]","[0.42699588782221765, 0.008568873056356147]","[0.4706794922384916, 0.002593246839986911]","[0.2500676968107661, 0.0033039082740253193]","[0.4238155758131015, 0.0019581975109962606]","[0.0, 0.0]","[0.45214161355876237, 0.0019411439724569624]"
