Frame index,Hips,LHipJoint,LeftUpLeg,LeftLeg,LeftFoot,LeftToeBase,RHipJoint,RightUpLeg,RightLeg,RightFoot,RightToeBase,LowerBack,Spine,Spine1,Neck,Neck1,Head,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftFingerBase,LeftHandIndex1,LThumb,RightShoulder,RightArm,RightForeArm,RightHand,RightFingerBase,RightHandIndex1,RThumb
326,"[0.8835815595627405, 0.011662817341132399]","[0.8835815595627405, 0.011662817341132399]","[0.9467853617581927, 0.05270331249638429]","[0.9560379276674484, 0.06790443570580722]","[0.8488015147357185, 0.012815412617454731]","[0.6950940663309195, 0.005252924170253722]","[0.8835815595627405, 0.011662817341132399]","[0.43348194164229326, 0.01719688571442224]","[0.23603450098368953, 0.00952800204000472]","[0.4696696649867596, 0.009301165181391782]","[0.30684148108010356, 0.00803016565289808]","[0.6585607695309631, 0.012635150883869717]","[0.6526979192724092, 0.004223649431556975]","[0.6380606259875958, 0.003524764405730019]","[0.31483320396809433, 0.0009301421870244792]","[0.3406180976010567, 0.0013496760064190655]","[0.29526209521020275, 0.0005857973920020204]","[0.6526979192724092, 0.004223649431556975]","[0.6539668409217503, 0.010689296285205357]","[0.47442734116773444, 0.0025590964517468637]","[0.4456056935667008, 0.0009756390518647875]","[0.7072513212992274, 0.002309782405296535]","[0.0, 0.0]","[0.6980615184497391, 0.0022664412649245733]","[0.6526979192724092, 0.004223649431556975]","[0.7463481420516407, 0.008231577410118417]","[0.668685518785235, 0.0013183889227743263]","[0.5244043613229473, 0.0012671090369478907]","[0.5432169326435581, 0.0006777639659182681]","[0.0, 0.0]","[0.5623525720847399, 0.0006392992893539093]"
327,"[0.8894024815846036, 0.012448005869274732]","[0.8894024815846036, 0.012448005869274732]","[0.9494460936702831, 0.05211946947738048]","[0.9581530940786602, 0.06481940894404638]","[0.8399131612681076, 0.01069577668172157]","[0.6892095580585164, 0.006354937835081248]","[0.8894024815846036, 0.012448005869274732]","[0.4438572047548318, 0.017698441838752327]","[0.23427859506393844, 0.009217930129641916]","[0.4696002162314843, 0.0095077298956643]","[0.30618624636887615, 0.007146446796189392]","[0.6756327310544149, 0.013184101892877607]","[0.6700630233087888, 0.0045385768486691435]","[0.6561575946882161, 0.003723362640247301]","[0.31128638492082544, 0.0008978703065450214]","[0.33745599332796544, 0.0013027558570446515]","[0.29336020150518693, 0.0005798237635596584]","[0.6700630233087888, 0.0045385768486691435]","[0.6712684988756628, 0.010177236633172791]","[0.4822965699429042, 0.002757692586735159]","[0.44260520387180763, 0.0006318091892218354]","[0.7088289484044537, 0.0024339779152697904]","[0.0, 0.0]","[0.7002459326905066, 0.0024097983132105034]","[0.6700630233087888, 0.0045385768486691435]","[0.7590307349490587, 0.008501403098693587]","[0.657657171049011, 0.00034745762428643864]","[0.5230360331740231, 0.0009389871375729374]","[0.5438435986070591, 0.0010349598848114403]","[0.0, 0.0]","[0.56236706984804, 0.0009823483325453535]"
328,"[0.8949323575053734, 0.013070565738801242]","[0.8949323575053734, 0.013070565738801242]","[0.951973788986769, 0.05167860583602743]","[0.9578754181031154, 0.06130867300558589]","[0.8313789536349262, 0.010929033761967766]","[0.6820733433832359, 0.005269491267429493]","[0.8949323575053734, 0.013070565738801242]","[0.454289084199984, 0.0180161804876984]","[0.23246993488977694, 0.008944722582128582]","[0.4702034003125477, 0.009823160614995045]","[0.3043287574114228, 0.005561963055925354]","[0.6918510945016941, 0.013550635934978404]","[0.6865598721433493, 0.004740552907468556]","[0.6733497149538054, 0.003941276371528457]","[0.3077356868037665, 0.0008734418129745943]","[0.33499819836959405, 0.0015299523862940458]","[0.291987134101912, 0.0006403075126260162]","[0.6865598721433493, 0.004740552907468556]","[0.6858979578857419, 0.009576954137450482]","[0.4918320987779401, 0.002937498914071534]","[0.434210352493101, 4.8869219055758364e-05]","[0.7141302299883568, 0.0026845258265702984]","[0.0, 0.0]","[0.7065299192412413, 0.0026832690247748543]","[0.6865598721433493, 0.004740552907468556]","[0.7710791982016058, 0.008706229185570201]","[0.6490282834472129, 0.0006702533553383459]","[0.5184743388283531, 0.0006073745796940118]","[0.5560764922838061, 0.0014684066988216783]","[0.0, 0.0]","[0.5748517212204048, 0.0014178200966444231]"
329,"[0.9001857396301047, 0.01341170100108542]","[0.9001857396301047, 0.01341170100108542]","[0.9543750995374305, 0.051255125286981514]","[0.9564277469312085, 0.057492424177935895]","[0.8244271501503471, 0.012796002749041845]","[0.6724889077208974, 0.00321578912824544]","[0.9001857396301047, 0.01341170100108542]","[0.46415375728911495, 0.017990992211980496]","[0.23064829490137098, 0.008791898947150741]","[0.47101875940762244, 0.009922004973360644]","[0.3021328548617214, 0.005072334818857608]","[0.7072585397766095, 0.013659571668273404]","[0.7022318785361819, 0.00485477239022285]","[0.6896822292061151, 0.004078803089796322]","[0.30456215966216155, 0.0009734071884798839]","[0.3336772337381559, 0.001917732412713441]","[0.29164096245347987, 0.0007827031298878701]","[0.7022318785361819, 0.00485477239022285]","[0.6967211522683657, 0.00896592743689922]","[0.5015430618161224, 0.002994433467313322]","[0.43176437869019973, 0.0006667157742615354]","[0.7246202026930982, 0.0030438720717567494]","[0.0, 0.0]","[0.7183415294361996, 0.0030628475587078413]","[0.7022318785361819, 0.00485477239022285]","[0.7825252382915254, 0.008709123342555894]","[0.6462453208784654, 0.001510740764334422]","[0.5111221701108962, 0.0003106686068550036]","[0.5752921278264401, 0.0017512634461340883]","[0.0, 0.0]","[0.5943310831894535, 0.0016838666804116914]"
330,"[0.9051764526485995, 0.013381050151478927]","[0.9051764526485995, 0.013381050151478927]","[0.9566563445605589, 0.05136302883435971]","[0.9537986777000568, 0.053563193203103585]","[0.8195341936582122, 0.015334910934898213]","[0.6596041427386388, 0.00044785537117875547]","[0.9051764526485995, 0.013381050151478927]","[0.472524176201283, 0.017438204156637886]","[0.2288521777781516, 0.008757978428387015]","[0.4717298238602358, 0.009896093425516922]","[0.29986274655027345, 0.004918334832190172]","[0.721895612787779, 0.013179333443131543]","[0.7171202846093728, 0.004894761742208518]","[0.7051981177458093, 0.004058628021351664]","[0.3012037228599034, 0.0008923069057947297]","[0.3325830377212256, 0.001989161383872554]","[0.29122253069123855, 0.0007714213589742848]","[0.7171202846093728, 0.004894761742208518]","[0.703381618387686, 0.00824624450847403]","[0.5096472520705024, 0.0028965564639251177]","[0.44589902684399685, 0.0015271630954951157]","[0.7383891925584434, 0.0033503361444283983]","[0.0, 0.0]","[0.7324244529643896, 0.0033829094510158795]","[0.7171202846093728, 0.004894761742208518]","[0.7933989763769491, 0.008853152396248606]","[0.6497429509338902, 0.002122046495526821]","[0.5009675316088832, 6.981317007992726e-06]","[0.5960863535180341, 0.0018458436309229148]","[0.0, 0.0]","[0.6146145290299808, 0.0017931405115335472]"
331,"[0.9099176300161695, 0.013288401818006484]","[0.9099176300161695, 0.013288401818006484]","[0.9588140217855105, 0.05106114273348298]","[0.9499374580334994, 0.04939249722442795]","[0.8162638868430541, 0.017351413266431737]","[0.6494474117298361, 0.0024059591786860478]","[0.9099176300161695, 0.013288401818006484]","[0.4795962985055573, 0.016952370483343363]","[0.2270924305869587, 0.008759370047193385]","[0.47197764426907546, 0.009721644991728265]","[0.298254654184155, 0.005722224509955124]","[0.7358008321483901, 0.012848723047412875]","[0.7312642703789042, 0.004786952978019515]","[0.7199382118585189, 0.0040416905419117365]","[0.2982563324933971, 0.0010045887151498736]","[0.33228245386120175, 0.0022642995946509183]","[0.29211455954690685, 0.0008806827483679382]","[0.7312642703789042, 0.004786952978019515]","[0.7051706905658197, 0.0073443734464751255]","[0.5131195414294217, 0.0025275885737967843]","[0.4712481736641405, 0.0020367992370772994]","[0.7514697329305212, 0.0035560681307427516]","[0.0, 0.0]","[0.7458032303161701, 0.003595744065102679]","[0.7312642703789042, 0.004786952978019515]","[0.8037290275581017, 0.008797989516830971]","[0.6593845627219992, 0.002496493870277943]","[0.4947283041631189, 0.0003892084231947603]","[0.6125812394500333, 0.0017244371286527472]","[0.0, 0.0]","[0.6321935585560883, 0.0016889315153093098]"
332,"[0.9144217485153611, 0.013020757225417423]","[0.9144217485153611, 0.013020757225417423]","[0.9608580742900523, 0.05105527892212658]","[0.9448580208489314, 0.045187032483841046]","[0.8139157219985146, 0.018484427771704646]","[0.6420726343401678, 0.004450049470541685]","[0.9144217485153611, 0.013020757225417423]","[0.48499678151628167, 0.016224520273334504]","[0.22537092873221196, 0.008768854146241655]","[0.47165096979321475, 0.009292503411684918]","[0.2980381975195748, 0.007494593269196492]","[0.7490107905409706, 0.012122137451213323]","[0.744701056859959, 0.004623325712246399]","[0.733941301265593, 0.0038447773001630318]","[0.2947678590422568, 0.000808668612519836]","[0.3313506751715103, 0.0020371213602821377]","[0.291624805335927, 0.0007626091337357079]","[0.744701056859959, 0.004623325712246399]","[0.7039489245408146, 0.006399645546342477]","[0.5120978207707346, 0.0020166545574405487]","[0.49762778268680846, 0.002338741197672504]","[0.7638962462839952, 0.0034612669832462624]","[0.0, 0.0]","[0.7585130688003616, 0.0034948557353716016]","[0.744701056859959, 0.004623325712246399]","[0.8135425761801967, 0.008825283604469158]","[0.6683622730820836, 0.0024857194108286657]","[0.49251264302804126, 0.0007906341511534468]","[0.6221117525747505, 0.0014957635763036014]","[0.0, 0.0]","[0.6428237473006264, 0.0014767253649232205]"
333,"[0.918700661089593, 0.012928405698049915]","[0.918700661089593, 0.012928405698049915]","[0.9626114227914844, 0.05086274040321711]","[0.9385522967297812, 0.04087627621142793]","[0.8115730333152822, 0.018429561937318123]","[0.6356315420687404, 0.0050732194057558615]","[0.918700661089593, 0.012928405698049915]","[0.48934735901826854, 0.015793850681947295]","[0.22365064787705077, 0.008665602584874279]","[0.47109593144767836, 0.009052975963429391]","[0.2982086476839478, 0.007860034963001144]","[0.7615602510139221, 0.011594763543214147]","[0.7574660040169611, 0.004483331621479132]","[0.7472442362023134, 0.0036870996436320805]","[0.29107975109448997, 0.0007207037205354405]","[0.3298100925623692, 0.001813425282618253]","[0.29051509834830697, 0.000672885051036153]","[0.7574660040169611, 0.004483331621479132]","[0.7008195350391295, 0.005439792297615693]","[0.5079819367479078, 0.0013369346143273313]","[0.5214212257344603, 0.002279400003104588]","[0.7745808731587861, 0.0033087984378033387]","[0.0, 0.0]","[0.7701648827143919, 0.0033304522397412163]","[0.7574660040169611, 0.004483331621479132]","[0.8228654473711868, 0.008522872941945106]","[0.6725841116815524, 0.0022304931728898635]","[0.49653458121313276, 0.0011798425743481341]","[0.6203344067167723, 0.0009930479071528435]","[0.0, 0.0]","[0.6412772306631375, 0.0009885034936294324]"
334,"[0.9227656280351134, 0.012892105080696886]","[0.9227656280351134, 0.012892105080696886]","[0.9632894045188208, 0.04985388746046984]","[0.93097446018061, 0.0363371348358302]","[0.8083714838608134, 0.01723177415267469]","[0.6301030648714466, 0.0056944898905263806]","[0.9227656280351134, 0.012892105080696886]","[0.4934591049059182, 0.01578208678746957]","[0.22188707706134295, 0.008424036122689972]","[0.4702570772584328, 0.008752246217328011]","[0.3003756552065063, 0.008905657401116592]","[0.7734530478507403, 0.011389593096818309]","[0.769592703816113, 0.0041497994952119635]","[0.7598382099215488, 0.0036237351281553382]","[0.28634820931323857, 0.0003559205794871354]","[0.3274131994340058, 0.0014971465779958233]","[0.2880805402232341, 0.00048096315758661227]","[0.769592703816113, 0.0041497994952119635]","[0.69547761642013, 0.004309506636569156]","[0.5004195766367974, 0.0005668218513832376]","[0.5347819963378975, 0.0018465583486100487]","[0.7858518295008468, 0.004471408576356148]","[0.0, 0.0]","[0.7816566385786723, 0.00453096552135658]","[0.769592703816113, 0.0041497994952119635]","[0.8317221750026275, 0.008255232765728556]","[0.6709841812521821, 0.0017557973578246984]","[0.5073054247599545, 0.0014660765716752453]","[0.6149795196164842, 0.0006566196920991919]","[0.0, 0.0]","[0.6361384010822966, 0.0006718278225974135]"
335,"[0.9266273466333578, 0.012960292823718723]","[0.9266273466333578, 0.012960292823718723]","[0.9630186533365734, 0.04850463580161408]","[0.9220913613275791, 0.031607782611843854]","[0.8036016383208925, 0.015073057102765559]","[0.6246520588162604, 0.005668254578198926]","[0.9266273466333578, 0.012960292823718723]","[0.49765965150011, 0.01594465505344266]","[0.2200341646679979, 0.008036596824321179]","[0.4691009131781657, 0.008411574015453185]","[0.3042707408704062, 0.00986333040758124]","[0.784608166156303, 0.011356991013932269]","[0.7811130686253074, 0.003995551192529283]","[0.7714947556681991, 0.0036014129789743543]","[0.28144355754670886, 0.00026849873202539504]","[0.32486099895980775, 0.0014246851591449617]","[0.2854880578954774, 0.0004515253853207899]","[0.7811130686253074, 0.003995551192529283]","[0.688456682675739, 0.0034222886677952136]","[0.4915559069396537, 0.0002498204637005783]","[0.5397598047804754, 0.0014852751934470285]","[0.7929899503710464, 0.0031450310566089206]","[0.0, 0.0]","[0.7896253763469722, 0.0031839494033818307]","[0.7811130686253074, 0.003995551192529283]","[0.8387623425216209, 0.007432121316685991]","[0.6644513234043161, 0.0010202601862638206]","[0.5215212640164623, 0.0016301375213627013]","[0.6056820330103945, 0.000279537164229841]","[0.0, 0.0]","[0.6266990047418904, 0.00028697049885175266]"
336,"[0.9302959793016898, 0.013188484964121557]","[0.9302959793016898, 0.013188484964121557]","[0.9618721016634598, 0.04625441445164638]","[0.9118700269721323, 0.026686640764827532]","[0.7972123560625944, 0.012805226929024863]","[0.6185328253857791, 0.005052172541266682]","[0.9302959793016898, 0.013188484964121557]","[0.5026238276399498, 0.01648233223248018]","[0.21805811126848365, 0.007538514845750022]","[0.46784143943955087, 0.008282648941171958]","[0.30836958791589814, 0.010071151017634587]","[0.7953777578484879, 0.011613352896439668]","[0.7899997582184958, 0.0036964628005914093]","[0.7828925189525328, 0.003647160361599309]","[0.2766814424094859, 0.0002830103073620399]","[0.32168285985829237, 0.0011833258533796135]","[0.2822170981110368, 0.00034747115428413415]","[0.7899997582184958, 0.0036964628005914093]","[0.6802202133599675, 0.0027486460797408745]","[0.4860927336066534, 0.000953246424479277]","[0.5362099282684665, 0.000848230016469528]","[0.7851459261950553, 0.0013573914503066395]","[0.0, 0.0]","[0.7814405467969123, 0.0012870166665784556]","[0.7899997582184958, 0.0036964628005914093]","[0.8408489195315371, 0.00672880781447951]","[0.6529524721280027, 0.00026520846231594606]","[0.5338821036191901, 0.0015830136315588626]","[0.5979422205673995, 0.0004072635803839229]","[0.0, 0.0]","[0.6185553310086602, 0.0003837178757133052]"
337,"[0.9337811803366054, 0.013295688545689176]","[0.9337811803366054, 0.013295688545689176]","[0.9597190669967041, 0.04362576188754392]","[0.90029391660108, 0.02162491477597037]","[0.7888981231631271, 0.010090527841206455]","[0.6124725647265963, 0.005001909361208561]","[0.9337811803366054, 0.013295688545689176]","[0.5081132788602614, 0.016909468983802047]","[0.21594942866070685, 0.0070032754607510855]","[0.4664746392603625, 0.008147520989265213]","[0.31275153166361774, 0.010325656882769743]","[0.8056088699560635, 0.011917326529258143]","[0.795404699131958, 0.0034622713136461913]","[0.7937478930049061, 0.00378232955755195]","[0.27237652624851855, 0.00040119520345929815]","[0.31831454798217396, 0.0010928635069797645]","[0.2790785796319448, 0.00035702020984044016]","[0.795404699131958, 0.0034622713136461913]","[0.6712808382467763, 0.00231760202920088]","[0.483654564435703, 0.0015895684285721669]","[0.5275728588012525, 0.0002443460952791392]","[0.7754904210961886, 0.0010240690952825864]","[0.0, 0.0]","[0.7715680419985942, 0.0009738138180348658]","[0.795404699131958, 0.0034622713136461913]","[0.8391483775275179, 0.005776053490065345]","[0.6430338629822082, 0.00046524571780899257]","[0.5410480704779626, 0.0013945180723434565]","[0.5921072478857657, 0.0005702167077893313]","[0.0, 0.0]","[0.6123595888192074, 0.0005397340244483159]"
338,"[0.9370921213197752, 0.01320795608193003]","[0.9370921213197752, 0.01320795608193003]","[0.9565033022946786, 0.04080207816304317]","[0.8873684888711748, 0.016492947839988784]","[0.7788605769516264, 0.007591575628147137]","[0.6062192024988208, 0.004752775381059906]","[0.9370921213197752, 0.01320795608193003]","[0.5133038214313839, 0.016895974777281917]","[0.2137303225650783, 0.006528829522307539]","[0.46508768665994227, 0.008099096514606037]","[0.3155667678640295, 0.009622896033298816]","[0.8153284264582603, 0.011995990604291592]","[0.7966809994231392, 0.003164780464717566]","[0.8040604983546609, 0.003927818873051909]","[0.2689357669444171, 0.0006552443029401792]","[0.3146810986076332, 0.0009743185598727026]","[0.2762292887979143, 0.00038928498210232074]","[0.7966809994231392, 0.003164780464717566]","[0.662741279127117, 0.002427409720206218]","[0.4832108612952066, 0.0020141924048014855]","[0.5184525758639615, 0.00016755160819129908]","[0.7611592702219176, 0.00019959388975723642]","[0.0, 0.0]","[0.7572873726339981, 0.00019466637670510642]","[0.7966809994231392, 0.003164780464717566]","[0.8355652525820412, 0.005043714999844563]","[0.636937758850339, 0.0010021488654773719]","[0.5406012587997256, 0.0010681415022205452]","[0.5874052381272562, 0.0006648448181411907]","[0.0, 0.0]","[0.6073321425694629, 0.000631014145367831]"
339,"[0.9391359066298652, 0.012609848819421806]","[0.9391359066298652, 0.012609848819421806]","[0.9521081529255861, 0.03762623733937088]","[0.8730673800181895, 0.011187787486029851]","[0.7671788025992397, 0.0051516309462824525]","[0.5997218820246052, 0.004460268840703212]","[0.9391359066298652, 0.012609848819421806]","[0.5180225809952326, 0.01677876188124895]","[0.2114251536695467, 0.006123257941194998]","[0.46381429842446104, 0.008186613540223625]","[0.31704290642795974, 0.008997979864352286]","[0.8245620051353473, 0.01192679427172895]","[0.7943231529749182, 0.0026168069140446717]","[0.8138574734369278, 0.003952343576305753]","[0.26536863966692364, 0.0005915137431507739]","[0.31076683769338814, 0.0008482949220309808]","[0.27336481041773275, 0.000379001995564549]","[0.7943231529749182, 0.0026168069140446717]","[0.6549706424026471, 0.002724563299903316]","[0.4848016894453819, 0.002247959040464176]","[0.5112589421888764, 0.00037175513067476493]","[0.7731013067108218, 0.008812286874703692]","[0.0, 0.0]","[0.7694230040022982, 0.008893934132640205]","[0.7943231529749182, 0.0026168069140446717]","[0.8299460529799813, 0.00423833982796168]","[0.6339459513929342, 0.0014439776782011696]","[0.5378749679731438, 0.000832522053201282]","[0.5847663827216639, 0.0008481964365044226]","[0.0, 0.0]","[0.6044956982970606, 0.0008137221703794117]"
340,"[0.9386133171549392, 0.011772241137009571]","[0.9386133171549392, 0.011772241137009571]","[0.9469214477252889, 0.035380501787269245]","[0.8574283391457883, 0.0059158551409251615]","[0.7541031827453338, 0.00299932273966326]","[0.5930813040192889, 0.004243714858871996]","[0.9386133171549392, 0.011772241137009571]","[0.5209838329488835, 0.015938513855325822]","[0.20906843686358162, 0.005819646371958307]","[0.46254294783263317, 0.008162721585336598]","[0.31694376668466273, 0.008137432460149632]","[0.8301136148774573, 0.011150233834201585]","[0.78947736934879, 0.0021281532276119113]","[0.8231645997650815, 0.00377651985775239]","[0.2624332193586803, 0.0007744820817344721]","[0.30713102932547265, 0.0009196590083567957]","[0.2709693027085946, 0.00043765675513839737]","[0.78947736934879, 0.0021281532276119113]","[0.648473144624077, 0.0032798534063820553]","[0.4869375402731439, 0.0023024801946862554]","[0.50371721504273, 0.0003141592653592323]","[0.7844462413752807, 0.01635074034272871]","[0.0, 0.0]","[0.7809518538021833, 0.016494452613381453]","[0.78947736934879, 0.0021281532276119113]","[0.8232836861483945, 0.003796798879051303]","[0.6328950532177952, 0.001722652366259983]","[0.5328300314559287, 0.0005881759579220909]","[0.5830354913654828, 0.0009278261060557869]","[0.0, 0.0]","[0.6025304151814939, 0.0008849044969300082]"
341,"[0.9367513422815597, 0.0109020058188373]","[0.9367513422815597, 0.0109020058188373]","[0.9411530741818083, 0.03363029744498536]","[0.8404951860873419, 0.00069930949042411]","[0.7399402489527097, 0.0012155292500722786]","[0.5869360090470322, 0.004531026383735741]","[0.9367513422815597, 0.0109020058188373]","[0.5218736831959572, 0.014876398881790391]","[0.20667636398753841, 0.005563172114452175]","[0.46091996755360237, 0.00777823267801587]","[0.31688381094381, 0.008185932295518575]","[0.8315990626261124, 0.010247201949293785]","[0.782555984133499, 0.0017093882729367535]","[0.8298075269695239, 0.003577303858712262]","[0.25900363080459343, 0.0005939586256026261]","[0.3032168326009417, 0.0007944824682939846]","[0.26792625275610554, 0.0003385713396758942]","[0.782555984133499, 0.0017093882729367535]","[0.6430315641953553, 0.00373987709350236]","[0.4868592936121576, 0.0021082777928367433]","[0.4970568176238571, 0.0003996803987064889]","[0.7952239293065168, 0.023147544700136326]","[0.0, 0.0]","[0.7919042611120742, 0.02336106960123465]","[0.782555984133499, 0.0017093882729367535]","[0.8158931214826649, 0.0034676370807349088]","[0.6323552512351687, 0.0017952558154237992]","[0.5275469691680342, 0.0005532693728822105]","[0.5818322980465259, 0.0009737386572144611]","[0.0, 0.0]","[0.6011708442110841, 0.0009344090814593348]"
342,"[0.9329943435141722, 0.009656282362496337]","[0.9329943435141722, 0.009656282362496337]","[0.9352990695323531, 0.033117039017869936]","[0.825024208416038, 0.004346629706892202]","[0.7256245838549443, 0.0006389419838068255]","[0.5814388105499295, 0.004947316537334847]","[0.9329943435141722, 0.009656282362496337]","[0.5210321735956845, 0.013247816090220863]","[0.20427210350776387, 0.0053765333327664986]","[0.4587401848388945, 0.0071773556243900395]","[0.3175811736814783, 0.008626199667023231]","[0.8296707370942261, 0.008761768697722936]","[0.7736525412490068, 0.001300652758155533]","[0.8306437907653631, 0.0031676064348023646]","[0.2558217983883088, 0.0006524587821539563]","[0.29976746356459044, 0.0009322938787596184]","[0.26500766980264356, 0.00034763368090299975]","[0.7736525412490068, 0.001300652758155533]","[0.6385740802611899, 0.004174711605543211]","[0.485229715680423, 0.0017693786492265187]","[0.48947115553929704, 0.00027576202181491037]","[0.805462732841191, 0.029672962000511265]","[0.0, 0.0]","[0.8023090480564705, 0.029954672607757832]","[0.7736525412490068, 0.001300652758155533]","[0.8081335402186025, 0.003270154984362184]","[0.6319747353557481, 0.0018172541212908189]","[0.5219118850495156, 0.0005061454830783428]","[0.5841137222778038, 0.0011685046243739372]","[0.0, 0.0]","[0.6025853466825105, 0.0011003122655137193]"
343,"[0.9274550941461601, 0.008458829148672931]","[0.9274550941461601, 0.008458829148672931]","[0.9295402225151936, 0.03306105908074455]","[0.8113409101880881, 0.009145586564847121]","[0.7125365633124949, 0.0018838320906580711]","[0.5758793926768574, 0.004810851968036553]","[0.9274550941461601, 0.008458829148672931]","[0.5188726197618038, 0.01140494019189795]","[0.20186345291503732, 0.00521338018553198]","[0.45604849163416566, 0.006610899834102414]","[0.31722043791645566, 0.007810420319544899]","[0.8246227268931546, 0.006879796836257019]","[0.7639968907393941, 0.0011213367195537464]","[0.8273716707799934, 0.0024959614009023114]","[0.25309679958427644, 0.0007808441545705897]","[0.2966759580452734, 0.0010352846202071578]","[0.261991556059661, 0.0003254212923269785]","[0.7639968907393941, 0.0011213367195537464]","[0.6345977335066192, 0.004369452302233827]","[0.48179596403042196, 0.0013685288192351553]","[0.4805165840677747, 9.77384381118283e-05]","[0.8151895961991314, 0.03155673699578235]","[0.0, 0.0]","[0.812193595653647, 0.03186438699180355]","[0.7639968907393941, 0.0011213367195537464]","[0.8004740096062332, 0.003249085388010652]","[0.6317350477647, 0.0018369899177351518]","[0.516609868539033, 0.0005288347633542961]","[0.5819713206409213, 0.0008882934042030832]","[0.0, 0.0]","[0.6001803499447042, 0.0008431336765791493]"
344,"[0.9201963920590508, 0.007278881294942389]","[0.9201963920590508, 0.007278881294942389]","[0.9238764439202066, 0.03300971112311232]","[0.7994044895340379, 0.013928154910261538]","[0.700781687661483, 0.0033007147616166627]","[0.5703879786761437, 0.004776621963218997]","[0.9201963920590508, 0.007278881294942389]","[0.5156973012579328, 0.0099429869283707]","[0.19942873762270535, 0.004982564714941665]","[0.45303516141859873, 0.006228028009251243]","[0.3157715090464923, 0.006382318857201028]","[0.8169897678578047, 0.005279289167699536]","[0.7529388208949575, 0.0008137888616254918]","[0.8212123456157512, 0.001943541846826889]","[0.25064365189874527, 0.0008518129308454175]","[0.29405223583808204, 0.001180015928838622]","[0.2594346997634906, 0.0003822600600064078]","[0.7529388208949575, 0.0008137888616254918]","[0.6311708779090296, 0.004602932093751869]","[0.4760795865635473, 0.000855388377294446]","[0.47153239111586454, 7.330382858359614e-05]","[0.8244301163891748, 0.031197736452079565]","[0.0, 0.0]","[0.8215839158709647, 0.03152016418499337]","[0.7529388208949575, 0.0008137888616254918]","[0.792356744966492, 0.0030156485311622436]","[0.631327273967788, 0.0018113783306940867]","[0.5102612090552795, 0.00041015237421864175]","[0.5800447393527911, 0.0009043995065072826]","[0.0, 0.0]","[0.5979044541570011, 0.0008502132594099601]"
345,"[0.9113633774193975, 0.0061703342962174815]","[0.9113633774193975, 0.0061703342962174815]","[0.918370649592605, 0.033123876681314765]","[0.7890721418110436, 0.01836054834977162]","[0.6905768891206844, 0.00503974667563495]","[0.565261743579027, 0.004979024586627537]","[0.9113633774193975, 0.0061703342962174815]","[0.5114298843065753, 0.008347603703243991]","[0.19695739264552908, 0.0047172804453073395]","[0.4497836093675714, 0.005923656029259718]","[0.3125001605245595, 0.003968620077726828]","[0.8064151506820856, 0.0034354148850218574]","[0.7420067962562714, 0.000795454679350738]","[0.8114424114628943, 0.001244975023069357]","[0.24890437202181928, 0.0010688828136534909]","[0.29150131469398405, 0.0011872628187461697]","[0.2567698900531167, 0.0003595934442602617]","[0.7420067962562714, 0.000795454679350738]","[0.6275870922625973, 0.004490919256934724]","[0.46821752963472757, 0.00036217161321212696]","[0.4635180094672938, 0.00016580627893922115]","[0.8332086105697161, 0.028664806865052808]","[0.0, 0.0]","[0.8305047200774165, 0.028963800481780346]","[0.7420067962562714, 0.000795454679350738]","[0.7844370501781106, 0.0030291079821354663]","[0.6310755552717747, 0.00183328916505999]","[0.5021748880055713, 0.00021816615649927393]","[0.574474990642345, 0.000561582673803233]","[0.0, 0.0]","[0.5921523855530949, 0.0005424133986979582]"
346,"[0.9018393809714254, 0.005610968465538033]","[0.9018393809714254, 0.005610968465538033]","[0.9125480433989978, 0.03203369848100048]","[0.780274307541119, 0.022671274821733707]","[0.6818190123979758, 0.006683356824864386]","[0.559865085529, 0.004683409159192439]","[0.9018393809714254, 0.005610968465538033]","[0.5066405336441702, 0.007509213640408967]","[0.1944171526148876, 0.004349400876718875]","[0.44641156637895196, 0.00573447720543175]","[0.3068946858184485, 0.000840282571129602]","[0.7940997249600539, 0.0022720573397948507]","[0.7313539094408731, 0.0008071158809979863]","[0.7992595705686758, 0.0007569794593919227]","[0.2473365425975916, 0.0011135061702296494]","[0.2889688737678408, 0.0011756622279404938]","[0.2543217910423267, 0.00038287612214770215]","[0.7313539094408731, 0.0008071158809979863]","[0.6237175626670487, 0.004313351977784853]","[0.4596812379713422, 0.0001807129551122753]","[0.4569609171055513, 0.00031764992386305803]","[0.8415481800412302, 0.02077016493556122]","[0.0, 0.0]","[0.8389794840735457, 0.020993924164364294]","[0.7313539094408731, 0.0008071158809979863]","[0.7758198757936691, 0.0027020751456195095]","[0.6325202417745744, 0.0019554448094456097]","[0.49275858557235336, 6.457718232377102e-05]","[0.5669165401398635, 0.0003660347725831051]","[0.0, 0.0]","[0.5846148800475102, 0.0003763093900068294]"
