Frame index,Hips,LHipJoint,LeftUpLeg,LeftLeg,LeftFoot,LeftToeBase,RHipJoint,RightUpLeg,RightLeg,RightFoot,RightToeBase,LowerBack,Spine,Spine1,Neck,Neck1,Head,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftFingerBase,LeftHandIndex1,LThumb,RightShoulder,RightArm,RightForeArm,RightHand,RightFingerBase,RightHandIndex1,RThumb
40,"[0.30321787316408805, 0.004825388278370784]","[0.30321787316408805, 0.004825388278370784]","[0.5431371907758898, 0.02256253152019029]","[0.6005545068797363, 0.08752509114104584]","[0.21683340783532196, 0.01554106057054201]","[0.2566496989549818, 0.013282893611937439]","[0.30321787316408805, 0.004825388278370784]","[0.7519130091357091, 0.0316917892829922]","[0.4761494112391049, 0.022891872092739685]","[0.7651816570489597, 0.07607475006904019]","[0.30536525182477786, 0.04740916133460154]","[0.2558672699475229, 0.0022444547715018857]","[0.3667814481368771, 0.0018938638522159657]","[0.3946209834750094, 0.0017444346860301604]","[0.35516801757502464, 0.011971479394457227]","[0.3537945683947318, 0.014470164556918607]","[0.3761556844556108, 0.006479429810457197]","[0.3667814481368771, 0.0018938638522159657]","[0.538751142519875, 0.019282772442361516]","[0.17144149357547897, 0.0032419061527921935]","[0.332550590580634, 0.003850196329899332]","[0.3349795840522844, 0.0033322484183021415]","[0.0, 0.0]","[0.33669752733394764, 0.003308892869607106]","[0.3667814481368771, 0.0018938638522159657]","[0.3196761680677424, 0.02350998020629798]","[0.6931806425699826, 0.006388684537665282]","[0.49529900276058325, 0.007237880408020483]","[0.6473919604860005, 0.033150140077716786]","[0.0, 0.0]","[0.6570674411607008, 0.03377460915950351]"
41,"[0.29707923885506426, 0.005440004124893327]","[0.29707923885506426, 0.005440004124893327]","[0.5324440697869052, 0.019237393693688643]","[0.6369868586224999, 0.08806391417431882]","[0.2091674967525933, 0.0037689412345846473]","[0.2544139332825617, 0.025106528613537078]","[0.29707923885506426, 0.005440004124893327]","[0.7426349049658836, 0.020723058900248316]","[0.47530015556661526, 0.01612130664854879]","[0.7696421657747378, 0.06315531541231967]","[0.3023507854296902, 0.026755185065360045]","[0.2557244415229657, 0.006444097805637802]","[0.3588996986086308, 0.002722345902380532]","[0.3832077159622806, 0.0018814766891866867]","[0.3499177562356953, 0.006974903605188048]","[0.3527090676748656, 0.009360998251366241]","[0.3745030816586824, 0.004037333661697246]","[0.3588996986086308, 0.002722345902380532]","[0.5367320023555389, 0.021498200298285065]","[0.17584712241842804, 0.007071090880914343]","[0.3258946950905718, 0.0034365532971768237]","[0.34383585364419345, 0.014527007697035637]","[0.0, 0.0]","[0.34738527768777383, 0.014603627396719198]","[0.3588996986086308, 0.002722345902380532]","[0.3201233703466675, 0.024910971182128233]","[0.6600546659558028, 0.0007497230837918365]","[0.4871774417009861, 0.010817550703860849]","[0.6571279558897065, 0.03319552575736001]","[0.0, 0.0]","[0.6676286094667258, 0.0325530629779745]"
42,"[0.28439237747498264, 0.001303407151365186]","[0.28439237747498264, 0.001303407151365186]","[0.5226672199445743, 0.0196238834745481]","[0.6702479186215963, 0.08845622999947636]","[0.2046901859283408, 0.007008439112243339]","[0.2432994103017605, 0.003777364691422676]","[0.28439237747498264, 0.001303407151365186]","[0.7271026269197239, 0.015805754684401634]","[0.459012572082556, 0.00522650093857566]","[0.7620686742570802, 0.04815209726957696]","[0.2883696690528886, 0.0024605476558244676]","[0.25444632115069205, 0.0058609825723503544]","[0.3520392570086001, 0.0028848945612915122]","[0.3742506694168857, 0.0023060300175936597]","[0.35399866302493593, 0.010860984388662396]","[0.36538264404221127, 0.013355831782331485]","[0.38839962024704733, 0.0060384693513991115]","[0.3520392570086001, 0.0028848945612915122]","[0.5281660754912908, 0.015759114411936396]","[0.17994715386928106, 0.007063582271266954]","[0.3468814364921599, 0.009192649170253966]","[0.33141236549769976, 0.0032615139533380896]","[0.0, 0.0]","[0.3349087303224581, 0.0032179959666439628]","[0.3520392570086001, 0.0028848945612915122]","[0.31925643469478426, 0.02324564356222522]","[0.6293029776371388, 0.0010993560037263462]","[0.4656909305204638, 0.0018465583486099934]","[0.6322226533767886, 0.007061368183870201]","[0.0, 0.0]","[0.642148804289611, 0.006734197910342751]"
43,"[0.27747140876901244, 0.004378829025848467]","[0.27747140876901244, 0.004378829025848467]","[0.5179336743466386, 0.02485409308364891]","[0.6989777889811432, 0.08731888709471329]","[0.2176643910530974, 0.019342863355785646]","[0.23753328628608783, 0.014936719971749038]","[0.27747140876901244, 0.004378829025848467]","[0.71033913510913, 0.014335635007303624]","[0.44732954632427807, 0.007839315488014325]","[0.7419047896471201, 0.027913410440177675]","[0.2765109979091909, 0.005495706985831363]","[0.26756260357074085, 0.00981742430597559]","[0.34989405334955176, 0.004021794752940327]","[0.404735377715439, 0.007667537647953294]","[0.3763186767316175, 0.015995500200147925]","[0.3692400165152824, 0.011118955161879808]","[0.4025677557309357, 0.0062301558411921665]","[0.34989405334955176, 0.004021794752940327]","[0.5208478084910755, 0.016461886344020585]","[0.18731765317210528, 0.008201872347257493]","[0.3446568303138426, 0.005166174585903265]","[0.33793177936397323, 0.013524690167293327]","[0.0, 0.0]","[0.34255810721451196, 0.013513990712079538]","[0.34989405334955176, 0.004021794752940327]","[0.3155008160397423, 0.018724666092873106]","[0.6061398527177184, 0.004049007125479894]","[0.4453574421531819, 0.0018762289458938938]","[0.6251433314256821, 0.021704475592277887]","[0.0, 0.0]","[0.6355884676336736, 0.02173698963350054]"
44,"[0.2718851897675294, 0.00495955695061008]","[0.2718851897675294, 0.00495955695061008]","[0.5141477727292324, 0.0256018331333254]","[0.7212007620948089, 0.08396860955836022]","[0.2258092257200306, 0.017075528315689217]","[0.23771196349080737, 0.02772269143072339]","[0.2718851897675294, 0.00495955695061008]","[0.6849177928696141, 0.007386740904557046]","[0.4583534908048899, 0.019306051683088153]","[0.7116482808071412, 0.010627765405740707]","[0.2653783795061565, 0.005732354034146893]","[0.2671958123294312, 0.006623929443176479]","[0.34289806861781963, 0.002731033483060695]","[0.4105569244133847, 0.005222629064010617]","[0.3655059274311845, 0.004422192365561623]","[0.36884155656856316, 0.009824185091545617]","[0.399046439068765, 0.003901424326248919]","[0.34289806861781963, 0.002731033483060695]","[0.521642782248665, 0.022794381914916503]","[0.19533280737817849, 0.008584762504859742]","[0.3335030593584508, 0.002068215163613419]","[0.34428227938172046, 0.013649703928522437]","[0.0, 0.0]","[0.3484799298742478, 0.013182923615565634]","[0.34289806861781963, 0.002731033483060695]","[0.31854011727470805, 0.026501502154739624]","[0.5805262094577641, 0.002285898909064002]","[0.46259051570123444, 0.019416787928436888]","[0.6591683794036072, 0.04276892074140646]","[0.0, 0.0]","[0.6720296208703063, 0.04359772575201772]"
45,"[0.27044283129013547, 0.007254045908820579]","[0.27044283129013547, 0.007254045908820579]","[0.5072692524939607, 0.021735328708841106]","[0.7352615239881246, 0.07852019007111924]","[0.22489327254173996, 0.011689293618330907]","[0.26405541994535897, 0.057614127596449786]","[0.27044283129013547, 0.007254045908820579]","[0.6578724455506536, 0.005268163752274374]","[0.49005783697261834, 0.026723154412908616]","[0.6909529425748779, 0.023106825447860743]","[0.2545195217672963, 0.0050862312662706905]","[0.26667131571663816, 0.006533004951166991]","[0.3438575557872172, 0.004583533933138396]","[0.3962787277631142, 0.001408868063363118]","[0.35844730734517527, 0.006178845172699357]","[0.35962357609955525, 0.004955494853342206]","[0.3834658161391521, 0.0010264166737037341]","[0.3438575557872172, 0.004583533933138396]","[0.5186980115529881, 0.019942420665646502]","[0.19712353928595122, 0.006793278891001643]","[0.3177965386037656, 0.00032812189937472125]","[0.349663156992805, 0.013496569499887494]","[0.0, 0.0]","[0.3532963368498241, 0.012999852201235881]","[0.3438575557872172, 0.004583533933138396]","[0.3277151527067614, 0.03140352675476504]","[0.5577086074393103, 0.0030198416889977544]","[0.516331464131111, 0.03325026757974398]","[0.6932515414632464, 0.06115597607785526]","[0.0, 0.0]","[0.7048266587832757, 0.062156774131760094]"
46,"[0.2637480476862243, 0.004065322031199544]","[0.2637480476862243, 0.004065322031199544]","[0.4984587155949085, 0.019049682365009934]","[0.7395424697072168, 0.07085996065220122]","[0.22743616455708585, 0.013914401052088902]","[0.29092391837900794, 0.06078028448653576]","[0.2637480476862243, 0.004065322031199544]","[0.6275316353926395, 0.0018676128845893014]","[0.5289464460885454, 0.03014977229502025]","[0.6775912406767357, 0.03284297506160528]","[0.2537121758063503, 0.02493573720163246]","[0.26841927669479665, 0.007230023134635508]","[0.33906441216019156, 0.0032239005448808245]","[0.3860703395566483, 0.0021635496211568875]","[0.35494278256806283, 0.007917855604563196]","[0.3619729704405922, 0.010164088292660889]","[0.38301983403894185, 0.004394322870091484]","[0.33906441216019156, 0.0032239005448808245]","[0.5100286265143795, 0.01487780844228909]","[0.2015927105420009, 0.007645850247357124]","[0.3027036270332514, 0.0002687807048071148]","[0.34027544019371475, 0.005473217341131776]","[0.0, 0.0]","[0.34376289076545885, 0.00532403465797749]","[0.33906441216019156, 0.0032239005448808245]","[0.3299888918561713, 0.026796315162505212]","[0.5500886155713118, 0.009843439636098735]","[0.5316139534511317, 0.02212379359828015]","[0.6694996495674034, 0.012440393441636822]","[0.0, 0.0]","[0.6803458842361808, 0.012378305483303317]"
47,"[0.2606077413589635, 0.00596741547068375]","[0.2606077413589635, 0.00596741547068375]","[0.494394840471496, 0.023931758938658988]","[0.7361537029363214, 0.061152106047044304]","[0.22990697741574764, 0.01382641227866511]","[0.2961901104586484, 0.038899108227578603]","[0.2606077413589635, 0.00596741547068375]","[0.6077507922896227, 0.008482822430215975]","[0.572344852185848, 0.03327988023414254]","[0.6673668646350257, 0.0366255462825906]","[0.2705911936482288, 0.043811669244395314]","[0.2722823108797005, 0.007811107204390702]","[0.33048983664848824, 0.00217787157152928]","[0.39567732304197784, 0.005425225098668633]","[0.34229304581974396, 0.0027907207751372127]","[0.3523647913846026, 0.004448703598162652]","[0.37126809657283266, 0.0017351920188702556]","[0.33048983664848824, 0.00217787157152928]","[0.5073105553952766, 0.019627847010386806]","[0.2087548420317672, 0.008573376367382412]","[0.29419519197648564, 0.0022252947962926382]","[0.32476574717743517, 0.001013912123509016]","[0.0, 0.0]","[0.3280663607200251, 0.0009755347382861949]","[0.33048983664848824, 0.00217787157152928]","[0.3326043889371535, 0.027203810634849175]","[0.553514977959453, 0.014172378857630818]","[0.5189194245920598, 0.009171705219230202]","[0.6472234604924942, 0.012583181272450648]","[0.0, 0.0]","[0.6572524468089513, 0.012363417841557265]"
48,"[0.26238589072137003, 0.008246484160266656]","[0.26238589072137003, 0.008246484160266656]","[0.4931969742571435, 0.026903861645000703]","[0.7267941086378481, 0.049951173930722174]","[0.22823294744269843, 0.01062365536624259]","[0.28207893582485977, 0.0015690146749666835]","[0.26238589072137003, 0.008246484160266656]","[0.5842185274269961, 0.00501465164954749]","[0.6151103669672632, 0.036506876103708605]","[0.6481843124776981, 0.021936823317693175]","[0.2655849271249477, 0.017521014399764095]","[0.26576388757736685, 0.0036094598019355954]","[0.3217484658786799, 0.0020225601133782435]","[0.38487431622780627, 0.002019397189461182]","[0.3342169124301257, 0.004933108892225165]","[0.3447467320996429, 0.00517339111312135]","[0.3629836793415683, 0.002409088638774239]","[0.3217484658786799, 0.0020225601133782435]","[0.506471756385662, 0.021124671619515322]","[0.21435484697492577, 0.00824469378709829]","[0.29674491638835, 0.0053441981696067415]","[0.3229714635921523, 0.009708251412123867]","[0.0, 0.0]","[0.3263153084010991, 0.009571927690534873]","[0.3217484658786799, 0.0020225601133782435]","[0.3388825590149725, 0.03017057822634391]","[0.5591272150445403, 0.01476542511866963]","[0.49761098128836856, 0.003059562178746042]","[0.6359914689212889, 0.02339076424041093]","[0.0, 0.0]","[0.6454084419312693, 0.023398394599055895]"
49,"[0.2769068276066523, 0.012043241409125374]","[0.2769068276066523, 0.012043241409125374]","[0.4906497133096003, 0.025213950945522624]","[0.7112942094610735, 0.03790862625368556]","[0.23143485757984425, 0.013880287490266839]","[0.2778350972755938, 0.021981254298143106]","[0.2769068276066523, 0.012043241409125374]","[0.5690098098263044, 0.010242038357812193]","[0.6535993302705368, 0.039244385846674494]","[0.625327957908947, 0.014754191191276224]","[0.2608543220711962, 0.01741709966785692]","[0.2742131017953044, 0.008906692386583768]","[0.3178629915194552, 0.0031700492463764144]","[0.3797632345221691, 0.0031750902016490818]","[0.3212155714713542, 0.0020183252058376534]","[0.33314628481625064, 0.002878732240468192]","[0.3480369336364856, 0.0007501116263986942]","[0.3178629915194552, 0.0031700492463764144]","[0.5029935847479794, 0.018810748923848923]","[0.21683244667970658, 0.007389621979459652]","[0.3051269886405316, 0.006333799855487487]","[0.3131017630191317, 0.00420779993597006]","[0.0, 0.0]","[0.3162089140175922, 0.004051820118184032]","[0.3178629915194552, 0.0031700492463764144]","[0.3495791622361885, 0.033986556549602136]","[0.5662083360035102, 0.015236247759035072]","[0.48220411913504374, 0.006243042734383719]","[0.6148168449315419, 0.011586003718202422]","[0.0, 0.0]","[0.6237216529431131, 0.011585514697841403]"
50,"[0.2819840568898502, 0.009657353055248475]","[0.2819840568898502, 0.009657353055248475]","[0.48251374538894426, 0.01863835019207364]","[0.6899404957196349, 0.0258392342646527]","[0.24139506207370084, 0.017407035475046975]","[0.2651206004521197, 0.0026038786453254953]","[0.2819840568898502, 0.009657353055248475]","[0.5574008236042727, 0.012318126874707284]","[0.6882393972434832, 0.04333841734961306]","[0.6032907019899162, 0.01423653738395136]","[0.2550263696977039, 0.014567764979053863]","[0.27811250468533527, 0.00796298405252846]","[0.3131368997233584, 0.0029004453976247497]","[0.37883883713336464, 0.004054805189373052]","[0.3103270974113759, 0.002805478216333811]","[0.32045396447563695, 0.001998597153978541]","[0.33451417539911543, 0.0009080658715156321]","[0.3131368997233584, 0.0029004453976247497]","[0.5039499567569646, 0.022062442745151914]","[0.2219922497665864, 0.008230923983733453]","[0.30366406122948914, 0.004571017310973194]","[0.3009921856287351, 0.002369018349740904]","[0.0, 0.0]","[0.30401896276876933, 0.0023598141162452946]","[0.3131368997233584, 0.0029004453976247497]","[0.3529662269606889, 0.02920016866552167]","[0.5669631470195662, 0.013858372343572359]","[0.47239890351550984, 0.0094160513145094]","[0.6005886872096403, 0.01773246341005628]","[0.0, 0.0]","[0.6092136534191319, 0.01794735608429489]"
51,"[0.28198927487531694, 0.008290992156739448]","[0.28198927487531694, 0.008290992156739448]","[0.4750198041075862, 0.018847077488154142]","[0.663192248305062, 0.014083121658869779]","[0.25970340238655326, 0.022001873062294317]","[0.25542388936002375, 0.007810288792732353]","[0.28198927487531694, 0.008290992156739448]","[0.5415932824489245, 0.0088221626978665]","[0.7194154575191348, 0.04910481745452977]","[0.5748335712330574, 0.0026305093995886014]","[0.2558882665427845, 0.026376520237889514]","[0.2863931411387012, 0.00917417770229057]","[0.348965538926943, 0.008717288810060802]","[0.44095495342002816, 0.013296318230504282]","[0.32446223697164833, 0.012211404000159945]","[0.3119568881750463, 0.003743439925096265]","[0.3278722836659739, 0.0023591470773649393]","[0.348965538926943, 0.008717288810060802]","[0.5264641745322802, 0.031375377253610816]","[0.2262055211297605, 0.00803581639245208]","[0.29975948435203137, 0.0037210419652519426]","[0.32475984330144103, 0.017942948564865203]","[0.0, 0.0]","[0.32819119379578027, 0.01776533970618659]","[0.348965538926943, 0.008717288810060802]","[0.3493236393929927, 0.02130929106984666]","[0.5797314804910062, 0.016755307122583343]","[0.45987767811935365, 0.007297221602588305]","[0.5845989079661769, 0.014843928199219987]","[0.0, 0.0]","[0.5928465008995916, 0.014904545146305683]"
52,"[0.2875032864767292, 0.009885249379381521]","[0.2875032864767292, 0.009885249379381521]","[0.4682388363379092, 0.0191705560620391]","[0.6319399498600012, 0.0034649622108828284]","[0.25870394475046854, 0.012245099991406983]","[0.2444072808443762, 0.0038194281219320917]","[0.2875032864767292, 0.009885249379381521]","[0.5277095483718572, 0.00965054145907699]","[0.7474739117672213, 0.055507400891983354]","[0.5520259428507879, 0.009130918155858753]","[0.2529343702805703, 0.019510381861530954]","[0.28441536975321663, 0.0062731029148730315]","[0.35119448336039705, 0.004818883110289522]","[0.4267465187545656, 0.0018007641788656365]","[0.3293591760584785, 0.010064365553303273]","[0.3178665945766993, 0.009105504246790427]","[0.33579052636662876, 0.004758774049799346]","[0.35119448336039705, 0.004818883110289522]","[0.5333592628789345, 0.025616612977810836]","[0.2327601873320117, 0.008806669336093137]","[0.3058115074106005, 0.005916666164260682]","[0.35192093915438677, 0.019806008631904733]","[0.0, 0.0]","[0.3556877024514431, 0.019612041989062412]","[0.35119448336039705, 0.004818883110289522]","[0.3543701036192308, 0.03038223168954173]","[0.6020421617301186, 0.019338363371825103]","[0.4424886761167817, 0.003680899392456063]","[0.5622900998795142, 0.007202844377554235]","[0.0, 0.0]","[0.570085814209599, 0.007149926943292436]"
53,"[0.2894990931310187, 0.008992244805998919]","[0.2894990931310187, 0.008992244805998919]","[0.4588265627279137, 0.01576565156537075]","[0.6028862836842228, 0.004618380748976645]","[0.25278213301795116, 0.0070598730466467]","[0.24152713845343177, 0.02016862668748895]","[0.2894990931310187, 0.008992244805998919]","[0.5251420844745753, 0.01741771390887261]","[0.7727265205904992, 0.06115109917556117]","[0.5320784624951826, 0.011762520248588376]","[0.2470240195237754, 0.013232968773389036]","[0.29595583524093233, 0.010158948527181832]","[0.3481030650075118, 0.0037550075590773776]","[0.423505467541135, 0.004149827332498118]","[0.3304593232912177, 0.0091442793810925]","[0.340386503641251, 0.013146446979686432]","[0.35037263509145716, 0.005627057238658063]","[0.3481030650075118, 0.0037550075590773776]","[0.5426225187621739, 0.026925630219848867]","[0.24657515427169088, 0.01110748607235694]","[0.2958640409078478, 0.0017470745812463997]","[0.3428981887259041, 0.005677578551688044]","[0.0, 0.0]","[0.3466495053266778, 0.005681296371101181]","[0.3481030650075118, 0.0037550075590773776]","[0.3592145741752592, 0.0305809341657694]","[0.631154135790389, 0.02148444263637187]","[0.42282268220761243, 0.0016126842288427833]","[0.5410785103011512, 0.007069407063008742]","[0.0, 0.0]","[0.5483642320334863, 0.006921259613966059]"
54,"[0.2907381162132222, 0.008806615884416853]","[0.2907381162132222, 0.008806615884416853]","[0.4507109244019304, 0.01664357883198637]","[0.5781226954354184, 0.00976648004474286]","[0.26455090155206185, 0.018368179085689815]","[0.23934887472829097, 0.021200086104389792]","[0.2907381162132222, 0.008806615884416853]","[0.534162396593532, 0.02249823136151401]","[0.7954538685314493, 0.06572634366186456]","[0.5165685013361099, 0.017028147616455956]","[0.2444117447878876, 0.01895347008097747]","[0.3008481248256078, 0.008761206837023345]","[0.33983980560601, 0.0023720198637581036]","[0.4281989730279686, 0.005384883673642229]","[0.3449370698863377, 0.012727723487999934]","[0.35331694556709164, 0.011214391966495466]","[0.36342604483355656, 0.0056154836601679655]","[0.33983980560601, 0.0023720198637581036]","[0.5565061182040676, 0.029304339592356697]","[0.2638708893652869, 0.01246336219938018]","[0.2817142666524867, 0.00020943951023937287]","[0.3277079033357249, 0.0012905635294166537]","[0.0, 0.0]","[0.3313038282074243, 0.001289102650863815]","[0.33983980560601, 0.0023720198637581036]","[0.3648693678524371, 0.031531592035622565]","[0.6594444548668748, 0.021956786315631572]","[0.4045343748820873, 0.0018692476288859128]","[0.5164711043626147, 0.0024649556739306856]","[0.0, 0.0]","[0.5234339315374887, 0.0024925586572193802]"
55,"[0.28699068272373407, 0.0062787376279432785]","[0.28699068272373407, 0.0062787376279432785]","[0.44309692045185134, 0.016698553844204926]","[0.5560779021999908, 0.012448486413655518]","[0.2911757806138406, 0.025919013257863804]","[0.23223462670752526, 0.010309838326671074]","[0.28699068272373407, 0.0062787376279432785]","[0.5468959208462378, 0.024184203683325668]","[0.8159084816783043, 0.06920836255558188]","[0.5008199141730841, 0.015452260376521096]","[0.24407338160269762, 0.022907798601778363]","[0.2933773838026023, 0.0038462030358173585]","[0.3351656995147178, 0.00319526768514225]","[0.41862424205749826, 0.0027048135892514553]","[0.3392160061224916, 0.006154142794694197]","[0.34159998921370677, 0.0028012589339036836]","[0.3529522622333249, 0.0017965896264406423]","[0.3351656995147178, 0.00319526768514225]","[0.5691363549721768, 0.029355312033372112]","[0.28038800997105096, 0.012643392753781476]","[0.3018897706869644, 0.007833037682950468]","[0.31915933204167346, 0.005158853364159186]","[0.0, 0.0]","[0.3226830474441482, 0.005148728523676028]","[0.3351656995147178, 0.00319526768514225]","[0.3705742206392596, 0.031965633504019604]","[0.6935000093801873, 0.02460885566360086]","[0.38588104773047605, 0.0010297442586766632]","[0.499115266028398, 0.008391103115654885]","[0.0, 0.0]","[0.5055454466099318, 0.00814495660773558]"
56,"[0.30677100347022035, 0.014069453093631388]","[0.30677100347022035, 0.014069453093631388]","[0.44102134351187794, 0.02239969335411992]","[0.5358184253635793, 0.013681808402182794]","[0.3279611723140495, 0.03168579964016827]","[0.23067400114364708, 0.021176120458987924]","[0.30677100347022035, 0.014069453093631388]","[0.5835134191480724, 0.03337966175071803]","[0.8343176335104738, 0.07201747766700804]","[0.48365919171872374, 0.01206526330974038]","[0.2527178706863907, 0.0315587748994009]","[0.30169951217641655, 0.009563191553886814]","[0.36487801902730715, 0.00819871224332176]","[0.41246375755850906, 0.003369932526221977]","[0.3362370657591725, 0.007441897209241418]","[0.33971917461895357, 0.00705626709851387]","[0.34967980383079195, 0.003353144206331848]","[0.36487801902730715, 0.00819871224332176]","[0.5876978997493734, 0.03244047458873689]","[0.3034379503115868, 0.014933256280604833]","[0.34398925351791315, 0.011658799403322274]","[0.3497364041139417, 0.020507255239582654]","[0.0, 0.0]","[0.3538372306603084, 0.02052842240027398]","[0.36487801902730715, 0.00819871224332176]","[0.37367330696976825, 0.030392445990093584]","[0.7241500084421686, 0.027470941336916143]","[0.36684329941312693, 0.0001675516081914656]","[0.4852974185455115, 0.010852438353893741]","[0.0, 0.0]","[0.4913393498541291, 0.010680916158950733]"
57,"[0.33161676983546123, 0.016071891666388616]","[0.33161676983546123, 0.016071891666388616]","[0.4407001932544563, 0.024164450460445606]","[0.517357189487654, 0.015099288937606807]","[0.36478105101202896, 0.03294843087558575]","[0.2815348053279772, 0.07723093182522797]","[0.33161676983546123, 0.016071891666388616]","[0.6251620772332652, 0.04106113651745398]","[0.8508858701594264, 0.07498201370304103]","[0.4697335272094089, 0.015685008355357438]","[0.3008694502051589, 0.06943658009432943]","[0.3184045772037496, 0.01190087129117339]","[0.3982072294177306, 0.009050660540016839]","[0.4099761135940253, 0.004130540256328761]","[0.3367606038746253, 0.009058615920445857]","[0.34021888481108176, 0.007887425486050604]","[0.3496320724425058, 0.004064755978237415]","[0.3982072294177306, 0.009050660540016839]","[0.6141697999992431, 0.03662944313247601]","[0.3336386126204315, 0.017552553167544553]","[0.3400635416244202, 0.004262094033370107]","[0.402005546925593, 0.02854267801675006]","[0.0, 0.0]","[0.4055917687541575, 0.028172449591010496]","[0.3982072294177306, 0.009050660540016839]","[0.3762408642005441, 0.030193680987629888]","[0.7517350075979518, 0.02831216357471748]","[0.34949545687583233, 0.0006492624817418879]","[0.46684440357701534, 0.0055665111949303216]","[0.0, 0.0]","[0.4725749584554492, 0.005490344746391634]"
58,"[0.3474783932562127, 0.014153693174607879]","[0.3474783932562127, 0.014153693174607879]","[0.4424200223686465, 0.025379226536872773]","[0.5019665237966677, 0.018983790907848994]","[0.3726469274382868, 0.02065461625828228]","[0.344276064125624, 0.0941603298842295]","[0.3474783932562127, 0.014153693174607879]","[0.6626458695099386, 0.04104226226957985]","[0.8657972831434838, 0.07735417226264243]","[0.45614676943874544, 0.015119562518623703]","[0.3285541940809067, 0.05410756875219261]","[0.35237880678328243, 0.016706034853583875]","[0.4094690271393965, 0.006620339080910046]","[0.42501059429789, 0.0063699907300808455]","[0.37843230045748966, 0.019924597106310574]","[0.3941167880771437, 0.019825200793053735]","[0.3963678540413825, 0.009517199471359192]","[0.4094690271393965, 0.006620339080910046]","[0.6392393718954781, 0.0371554088604108]","[0.36319261185418933, 0.018090349750881026]","[0.33137144060226575, 0.002656391121535293]","[0.4618049922330337, 0.03914564504280413]","[0.0, 0.0]","[0.46503259187874174, 0.038095678309518176]","[0.4094690271393965, 0.006620339080910046]","[0.3798996829893342, 0.031180801059404073]","[0.7765615068381566, 0.028411418287443407]","[0.3329331975001379, 0.0005951572749300326]","[0.44562997384519804, 0.002002680794523792]","[0.0, 0.0]","[0.4511003121264201, 0.001998213268419928]"
59,"[0.3792451344578094, 0.019153725804121786]","[0.3792451344578094, 0.019153725804121786]","[0.4500538977465454, 0.028660947986647714]","[0.4911002676847887, 0.025776029715268153]","[0.36492712644648745, 0.01000189851154702]","[0.38397397348239476, 0.07614021308230771]","[0.3792451344578094, 0.019153725804121786]","[0.6963812825589448, 0.04350451956553009]","[0.8792175548291354, 0.07873079880049089]","[0.4495201456077891, 0.024680861469949942]","[0.32571738006153195, 0.025209760849030594]","[0.4122066352841238, 0.02412613034310211]","[0.43473945456156304, 0.008579627846892786]","[0.4572603396961846, 0.008483444865196211]","[0.37775047604809214, 0.009615628166652668]","[0.40692231261557527, 0.01160133624410396]","[0.3986880870858242, 0.004884704193747738]","[0.43473945456156304, 0.008579627846892786]","[0.6728616326931766, 0.041896619416631205]","[0.3956002174257777, 0.0195964183077345]","[0.33715113897896976, 0.006190682856823821]","[0.48983350097806955, 0.02581250435733704]","[0.0, 0.0]","[0.49536586445160846, 0.02569404135884818]","[0.43473945456156304, 0.008579627846892786]","[0.3869690882726141, 0.03399813780906638]","[0.7946501110435864, 0.026382537640239907]","[0.3192683564502692, 0.0019425514574696794]","[0.42913192064104877, 0.005347481786890239]","[0.0, 0.0]","[0.4343318938016264, 0.005260438261471301]"
60,"[0.4305222800338301, 0.025619790122999538]","[0.4305222800338301, 0.025619790122999538]","[0.461983016666157, 0.031355386895482035]","[0.48438634761747673, 0.03229827417054513]","[0.35325303621921034, 0.00592514416142045]","[0.4223564964443005, 0.07819512083504469]","[0.4305222800338301, 0.025619790122999538]","[0.7267431543030504, 0.05145186183276495]","[0.8912957993462219, 0.07922089655587253]","[0.44829566928626385, 0.03237480539590644]","[0.3250889066530651, 0.02875714839193147]","[0.47098597175571144, 0.026978689070378415]","[0.47463531620475363, 0.010799270557079368]","[0.4996659292555172, 0.0099848435259305]","[0.3660145583537951, 0.0037580756983819877]","[0.4076453700023876, 0.009064038261742104]","[0.39189309583727183, 0.003057599640039559]","[0.47463531620475363, 0.010799270557079368]","[0.7055754694238588, 0.05276783343002483]","[0.4322858118692046, 0.021558160357016787]","[0.34026299432177254, 0.005831145030913109]","[0.507743148271389, 0.023105629343506167]","[0.0, 0.0]","[0.513644037857772, 0.022501764883331794]","[0.47463531620475363, 0.010799270557079368]","[0.3917209682904925, 0.03274915949822479]","[0.8090644028284106, 0.025829024290753393]","[0.3085646927717957, 0.0034225906631608948]","[0.4084217972174842, 0.0006778234779640606]","[0.0, 0.0]","[0.4133540729621355, 0.0006578882820056874]"
