Frame index,Hips,LHipJoint,LeftUpLeg,LeftLeg,LeftFoot,LeftToeBase,RHipJoint,RightUpLeg,RightLeg,RightFoot,RightToeBase,LowerBack,Spine,Spine1,Neck,Neck1,Head,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftFingerBase,LeftHandIndex1,LThumb,RightShoulder,RightArm,RightForeArm,RightHand,RightFingerBase,RightHandIndex1,RThumb
142,"[0.4147460618153663, 0.004122169037967916]","[0.4147460618153663, 0.004122169037967916]","[0.42881085500782756, 0.003487789424881479]","[0.28896295751878265, 0.0003072501866527251]","[0.3316986646500718, 0.0017746004206034836]","[0.4125048831414672, 0.00026553331265888373]","[0.4147460618153663, 0.004122169037967916]","[0.4539942424490786, 0.005004312570218937]","[0.40935891982225037, 0.002758170509244807]","[0.4047702154462773, 0.0033357117825257325]","[0.46538087733904604, 0.0002669994154100383]","[0.4418606916006711, 0.006217699452428562]","[0.4363957621078211, 0.0011139374322365304]","[0.46246008977591285, 0.003121835835247786]","[0.4224617210247327, 0.0020559789245583947]","[0.3678677518786509, 0.0011287592414880722]","[0.4114072740392322, 0.0007961094220275022]","[0.4363957621078211, 0.0011139374322365304]","[0.29417491458847905, 0.0016241865917046934]","[0.2528842422221967, 0.0027929381571873205]","[0.19329365437436974, 0.0017435839227423623]","[0.23360491154308852, 0.008253975428159725]","[0.0, 0.0]","[0.2346619020433647, 0.008303225059920349]","[0.4363957621078211, 0.0011139374322365304]","[0.3481950884905159, 0.002311966108424854]","[0.2694690390804202, 0.0016062495364647968]","[0.12317962849976963, 0.0009302604913129941]","[0.19132614980004573, 0.001858347354865858]","[0.0, 0.0]","[0.18794659655779322, 0.0017998630418619265]"
143,"[0.4094060345182711, 0.0014352572000777856]","[0.4094060345182711, 0.0014352572000777856]","[0.4243319789399937, 0.0022900499448019846]","[0.2843657013156049, 0.00030724955312881136]","[0.3294598303222234, 0.001343450324574718]","[0.41110321159189567, 0.0048070746464869765]","[0.4094060345182711, 0.0014352572000777856]","[0.4524516078882539, 0.004694317007212802]","[0.4388909738311379, 0.004500348468462449]","[0.4009266226270232, 0.0014365572689171559]","[0.4626044358146945, 0.005235873772086533]","[0.43919579196212094, 0.002662433966851194]","[0.4344607100276409, 0.0016818016239269463]","[0.45722468367931723, 0.0011929333218437096]","[0.4513386349734961, 0.012357424669697048]","[0.37984533877285626, 0.009009276003285977]","[0.4347667451789155, 0.005260346744799063]","[0.4344607100276409, 0.0016818016239269463]","[0.28955188981640473, 0.0017457614499605376]","[0.2488710343759613, 0.0008544869389150145]","[0.19167419306927594, 0.0017558012275062768]","[0.2324409152427184, 0.004922877535306236]","[0.0, 0.0]","[0.23349260650433898, 0.004918556383686372]","[0.4344607100276409, 0.0016818016239269463]","[0.34569029190268524, 0.0035323774277504385]","[0.2646642264398479, 0.0009950161647541242]","[0.1225800234453192, 0.0019111355309337492]","[0.19092208177658027, 0.008474169986439656]","[0.0, 0.0]","[0.18751945884094698, 0.00826944474141426]"
144,"[0.41023874454910814, 0.004133811833329136]","[0.41023874454910814, 0.004133811833329136]","[0.4287385981922752, 0.005715228457632945]","[0.2840286926309718, 0.001390442555818378]","[0.3467871339922127, 0.004111216804048296]","[0.41161409794908604, 0.005903728789163209]","[0.41023874454910814, 0.004133811833329136]","[0.46057657498896126, 0.007640798466775015]","[0.466946425139581, 0.005602720907188545]","[0.3976871815197574, 0.001608437565216178]","[0.46605990826018806, 0.008510263204536192]","[0.4385348318453528, 0.0035027478664618793]","[0.432461769479381, 0.0016559455705798466]","[0.4555541933317271, 0.00222038088182537]","[0.4787717032248213, 0.013265295103566728]","[0.3956983534266081, 0.010334180661321338]","[0.4628013173800776, 0.005971563323986044]","[0.432461769479381, 0.0016559455705798466]","[0.28655706154765115, 0.0038672049308148965]","[0.2445985710896557, 0.0005765726232787987]","[0.19144313915264305, 0.002804744107954876]","[0.23752346850327344, 0.009316012398202855]","[0.0, 0.0]","[0.2384738592346987, 0.009246062012035827]","[0.432461769479381, 0.0016559455705798466]","[0.3454215783990202, 0.005262190132126136]","[0.2606135899668425, 0.002111832332098032]","[0.12419653513569043, 0.003166027263117758]","[0.18812314989139958, 0.002521602317200738]","[0.0, 0.0]","[0.18475741592078193, 0.0024441947939955644]"
145,"[0.41440307591730596, 0.004782449436291441]","[0.41440307591730596, 0.004782449436291441]","[0.43972778710685445, 0.007215885888813571]","[0.29422814478340026, 0.0025359567663767145]","[0.3619375795443299, 0.003931208116441628]","[0.4096750284986953, 0.004400961032612412]","[0.41440307591730596, 0.004782449436291441]","[0.47284253012092237, 0.008748726452821376]","[0.493599103882602, 0.0062745407415256945]","[0.390626376693266, 0.0002993531985561717]","[0.48643500309838394, 0.013957077873979522]","[0.44057790603387814, 0.004133171322117719]","[0.43359498682773706, 0.0022523930053994527]","[0.47131844014203467, 0.004578056477973455]","[0.4915774264431165, 0.009034286006220372]","[0.41168564154515397, 0.010606660670762083]","[0.48326086401327256, 0.005229517758131472]","[0.43359498682773706, 0.0022523930053994527]","[0.28343795168116814, 0.0036072917540232825]","[0.24752332354983894, 0.0049565843073854495]","[0.19164367759352333, 0.0030316369107141494]","[0.2414504393764257, 0.008756012123147775]","[0.0, 0.0]","[0.24216868295034308, 0.0086205503342365]","[0.43359498682773706, 0.0022523930053994527]","[0.3395251782961675, 0.0008011348208795955]","[0.2559158264651924, 0.0008730093427600122]","[0.12240491837636908, 0.0007051130178057194]","[0.18595300948757526, 0.003934065019035]","[0.0, 0.0]","[0.18265223178959136, 0.003917751102256805]"
146,"[0.41411406499269915, 0.0038708815543272513]","[0.41411406499269915, 0.0038708815543272513]","[0.4505261006201502, 0.007278776313736997]","[0.31888298413528526, 0.004090364235897013]","[0.3610090375794193, 0.0018988029913752367]","[0.43817999937968355, 0.013713147820742844]","[0.41411406499269915, 0.0038708815543272513]","[0.4826183555493274, 0.00826261324697659]","[0.5189191486884719, 0.007066272766023195]","[0.3989233744149965, 0.0037171133876412192]","[0.479577454143003, 0.0022896096439501763]","[0.43941651100495943, 0.0032968052983408276]","[0.4384138693282743, 0.0026220807853058054]","[0.4687546877754175, 0.002036996343879061]","[0.5169985551209607, 0.014556851507583986]","[0.4411013594678963, 0.017705341584124158]","[0.5090978208126089, 0.008884532131594349]","[0.4384138693282743, 0.0026220807853058054]","[0.2808069171833375, 0.004189148702607342]","[0.24641633875931243, 0.0031418471666641696]","[0.20441172918421716, 0.006906267850141535]","[0.2382591045900514, 0.002253619439945907]","[0.0, 0.0]","[0.23896365165539574, 0.002247664775531097]","[0.4384138693282743, 0.0026220807853058054]","[0.3373837653509218, 0.0036789647555689527]","[0.2511995113584714, 0.0006810331231734718]","[0.12091452242568915, 0.0009721483933608622]","[0.1831624458340569, 0.0022914770330745224]","[0.0, 0.0]","[0.1799337072954786, 0.0022943265081190054]"
147,"[0.41975792257862626, 0.0050940672297043795]","[0.41975792257862626, 0.0050940672297043795]","[0.4736840262895507, 0.01011913822966524]","[0.352938834928521, 0.006016739438609677]","[0.3601723490894198, 0.0019107309461150709]","[0.4588998295433452, 0.011916768293805181]","[0.41975792257862626, 0.0050940672297043795]","[0.5018577905376014, 0.010696237987699263]","[0.5429731912540483, 0.007766029526040611]","[0.408712588444121, 0.003956237694686913]","[0.49035720439603, 0.011067795480602088]","[0.4360899337867453, 0.0023529814579289687]","[0.4368281910691909, 0.0017763331839632688]","[0.46775472067433366, 0.002484877317221815]","[0.5125745816460056, 0.0037568699790383195]","[0.43808885873622383, 0.004340511777321209]","[0.5055995411066924, 0.0021272254503889366]","[0.4368281910691909, 0.0017763331839632688]","[0.27986574502428185, 0.006437681193719656]","[0.2446705953298634, 0.0026009052302504976]","[0.22407487720516656, 0.009197885158010078]","[0.23730719103196446, 0.00521293081816759]","[0.0, 0.0]","[0.2380424351915153, 0.005262263139487131]","[0.4368281910691909, 0.0017763331839632688]","[0.333647834173564, 0.0023824382673894085]","[0.2470113690485146, 0.0014137771615772615]","[0.12562959491953174, 0.004354596483725931]","[0.180666628213141, 0.002877999914075664]","[0.0, 0.0]","[0.17749659707363222, 0.002841325171340909]"
148,"[0.43720135642684194, 0.0074205465453454295]","[0.43720135642684194, 0.0074205465453454295]","[0.49999982497507317, 0.013498864357156982]","[0.385291893182095, 0.007450375081257173]","[0.35366574541188284, 0.00020747664759908634]","[0.45536830633167835, 0.003940811106412201]","[0.43720135642684194, 0.0074205465453454295]","[0.5267649010107214, 0.014517608354664617]","[0.5658245316913459, 0.008474273222423664]","[0.4045449120995884, 0.0013274109151435321]","[0.4827512227403201, 0.0017491315862034782]","[0.4455339479303295, 0.005383188235708133]","[0.4517067487617215, 0.0036314930655893716]","[0.492167345024654, 0.0056704522129359305]","[0.5357578575846994, 0.012384136998230188]","[0.4618703969262859, 0.013646691025301933]","[0.5303195640513578, 0.007181580760001967]","[0.4517067487617215, 0.0036314930655893716]","[0.2774038343655372, 0.004311389233378002]","[0.24150833040645153, 0.0014143703943165688]","[0.2197641688810056, 0.00013089969389951347]","[0.24059120529314465, 0.008229086314105103]","[0.0, 0.0]","[0.24137090861027036, 0.008261200946958787]","[0.4517067487617215, 0.0036314930655893716]","[0.3297103216078402, 0.0021631037194088445]","[0.24220551238012744, 0.00022691869696861902]","[0.1282454623279565, 0.003588396942100253]","[0.17862261689226067, 0.0038645150368842624]","[0.0, 0.0]","[0.17549958036265365, 0.0037846960465366957]"
149,"[0.4538836623191932, 0.0074327145026655515]","[0.4538836623191932, 0.0074327145026655515]","[0.5249998337263195, 0.012815489794657771]","[0.41602729852299025, 0.007824108014398786]","[0.3503888517291276, 0.0011243177092570564]","[0.46007054759554283, 0.007658607537602599]","[0.4538836623191932, 0.0074327145026655515]","[0.5504266559601854, 0.015406938460652095]","[0.5875333051067787, 0.009862426095587101]","[0.4167648978204109, 0.00428298046926042]","[0.4936114376325495, 0.0111045582655971]","[0.47031349445517034, 0.008103847443076517]","[0.4657481323055344, 0.003621271470921235]","[0.49726412839253137, 0.0035223391220089912]","[0.5583942743099156, 0.012603173823237387]","[0.48877687707997164, 0.023037746498182847]","[0.55380358584879, 0.010034865557118399]","[0.4657481323055344, 0.003621271470921235]","[0.2785689755459183, 0.008257879149852572]","[0.2455094442016078, 0.005252498896884131]","[0.21813751652040803, 0.002113593724165167]","[0.24212014152757896, 0.0073157947611197285]","[0.0, 0.0]","[0.24290655218376955, 0.0073357817682231175]","[0.4657481323055344, 0.003621271470921235]","[0.32927939406342865, 0.004871998833660319]","[0.23877946627202948, 0.0023909605323623132]","[0.12633535084503475, 0.000657989128001804]","[0.17741720263869104, 0.005822527829513296]","[0.0, 0.0]","[0.17434600181021853, 0.005721820568767076]"
150,"[0.45186280959973213, 0.003397941615844975]","[0.45186280959973213, 0.003397941615844975]","[0.5354494033394177, 0.009177144996818914]","[0.44522593359684076, 0.0077973726556271345]","[0.3674739561526137, 0.004077330653578157]","[0.4588232749420009, 0.005536375982621555]","[0.45186280959973213, 0.003397941615844975]","[0.5646729180270901, 0.0107292399071705]","[0.6081566398514398, 0.011597424891622436]","[0.4149959810877332, 0.0021582615748376023]","[0.4913289204065071, 0.0060097334417921]","[0.47624846329274895, 0.0050702865316186235]","[0.46458055733296605, 0.0020132676233468733]","[0.4898486021768076, 0.0007496023069783239]","[0.5524037688720066, 0.00329740656927833]","[0.4985316924470474, 0.010297365369422148]","[0.5537945207615512, 0.0038035828806853786]","[0.46458055733296605, 0.0020132676233468733]","[0.27782085350913627, 0.006613126209625067]","[0.24280146638467168, 0.0017982787226863486]","[0.21430040208800896, 0.0003996803987066832]","[0.241798251176084, 0.0060569099417105594]","[0.0, 0.0]","[0.24236202971333334, 0.0057807851931483386]","[0.46458055733296605, 0.0020132676233468733]","[0.32742542052389306, 0.0037389572457449376]","[0.2346678403284024, 0.0011177133486786094]","[0.12590344933507455, 0.0020978857608972253]","[0.1751550895980068, 0.0031604429820927572]","[0.0, 0.0]","[0.17215342127050154, 0.0031312998406523487]"
151,"[0.46413313848990917, 0.00670647939668131]","[0.46413313848990917, 0.00670647939668131]","[0.5486593092609394, 0.009987209513122167]","[0.47296463691699875, 0.007942652592467484]","[0.39046462508543317, 0.004847576475951968]","[0.45094426513056773, 0.0009018531541657437]","[0.46413313848990917, 0.00670647939668131]","[0.5841196387566412, 0.012220457170034683]","[0.6277488078588678, 0.013383648288253532]","[0.4280255143094001, 0.004423353448160338]","[0.4841715608932755, 0.002109802738574992]","[0.48903370842067145, 0.00629875624709742]","[0.4696603817210149, 0.002797341083958869]","[0.49640005101589785, 0.003677908447634346]","[0.5490411718075897, 0.0048900813469560786]","[0.4954823492325691, 0.005208632071397015]","[0.5505106140929923, 0.002671562579564942]","[0.4696603817210149, 0.002797341083958869]","[0.27438416228670487, 0.002902124436667975]","[0.23858649128084647, 0.0005233319025508174]","[0.2113855978422482, 0.0010384709049366184]","[0.2439150009139397, 0.007562564519389472]","[0.0, 0.0]","[0.24443876446569865, 0.007564035326952721]","[0.4696603817210149, 0.002797341083958869]","[0.3234807610653642, 0.002056850355906737]","[0.23045215512795417, 0.0008028315180719493]","[0.12910814095591247, 0.003792600464583596]","[0.1730490206685996, 0.0034289230223256465]","[0.0, 0.0]","[0.17008133037806467, 0.003304414079274275]"
152,"[0.46382183964759766, 0.004309024425675432]","[0.46382183964759766, 0.004309024425675432]","[0.5618667096589699, 0.010140549700628769]","[0.49931640507114883, 0.00903378667558105]","[0.41987198733957265, 0.005890694985739688]","[0.44400542334031196, 0.001443862278440444]","[0.46382183964759766, 0.004309024425675432]","[0.6049136568188092, 0.01453897355477799]","[0.6463613674659244, 0.014835166599077833]","[0.44182852945672707, 0.00459147062456834]","[0.47674802033881514, 0.0017830824866817982]","[0.5067444879490514, 0.007254224772992482]","[0.4641150315075594, 0.0009503031122418573]","[0.5095159171984867, 0.004492495062996441]","[0.5410128594565402, 0.0018768045475636953]","[0.4919146874697089, 0.004770652515256884]","[0.5446311993022834, 0.0017549076402367423]","[0.4641150315075594, 0.0009503031122418573]","[0.27046224885846976, 0.0021405890801090665]","[0.23584600429474012, 0.001657786658507132]","[0.2081088613938703, 0.0007173303225697125]","[0.24152385710589258, 0.003287407803860736]","[0.0, 0.0]","[0.24191820550913776, 0.0031360729850962205]","[0.4641150315075594, 0.0009503031122418573]","[0.3201441389341705, 0.002473956392182425]","[0.2268518870914001, 0.0016927659020510245]","[0.13212807569705287, 0.0037699111843078285]","[0.17254353526909266, 0.007246077058931642]","[0.0, 0.0]","[0.16965360317990533, 0.007141214311087461]"
153,"[0.48080180203883865, 0.007708138396468564]","[0.48080180203883865, 0.007708138396468564]","[0.5837733741760214, 0.015722033378548488]","[0.5243505848175913, 0.010897194591266113]","[0.44887838797259405, 0.008840284414096077]","[0.44116075187574977, 0.004183803943657229]","[0.48080180203883865, 0.007708138396468564]","[0.6246679739778687, 0.019121026905946664]","[0.6640432990926283, 0.016240309615538677]","[0.4457247778900738, 0.0033757651645907223]","[0.4682760566005733, 0.0008372224677617753]","[0.5107060225781893, 0.0050393883467549]","[0.4671455986283461, 0.002591111166250521]","[0.5186078854784758, 0.004091866210688817]","[0.536797133511532, 0.004194222205095763]","[0.4875470748426284, 0.004113484322284984]","[0.5379222513310525, 0.0014275028333596668]","[0.4671455986283461, 0.002591111166250521]","[0.26666072711273037, 0.0021947487571816813]","[0.23185737768338094, 0.000594234044267687]","[0.20453211762466567, 0.0004398229715026048]","[0.24366109526342647, 0.007463155800774404]","[0.0, 0.0]","[0.24406173572176088, 0.007497279205064655]","[0.4671455986283461, 0.002591111166250521]","[0.31732418426319575, 0.002828240497692202]","[0.22403356009111902, 0.0028794651346181646]","[0.13887671403573618, 0.0052953289505507945]","[0.16918000261866675, 0.0002138933633004617]","[0.0, 0.0]","[0.16634840129489228, 0.00021021461847321604]"
154,"[0.49976830618386886, 0.008241882931642195]","[0.49976830618386886, 0.008241882931642195]","[0.6045847054672203, 0.01814224579280049]","[0.5481330555767118, 0.012987399248587205]","[0.4764344685739644, 0.009005055955073345]","[0.4375743413705697, 0.0036252454528644916]","[0.49976830618386886, 0.008241882931642195]","[0.6434345752789753, 0.020171172652289456]","[0.6808411341379969, 0.0173617659220422]","[0.43788330318579416, 0.0003470519378198921]","[0.4904206515370154, 0.01432718878787066]","[0.5206433549640398, 0.0060993783974575885]","[0.46644757526055913, 0.002133843192389337]","[0.5351308889169666, 0.005023137534250552]","[0.5326128557609247, 0.004156642145793365]","[0.48460859378145477, 0.005120215578508504]","[0.5324671829768121, 0.001805171229944376]","[0.46644757526055913, 0.002133843192389337]","[0.2632203839392771, 0.002580250328526537]","[0.22736933014838967, 0.00012162226732989213]","[0.20215824235543312, 0.0012845623294677876]","[0.2436032174213724, 0.0062774505555682775]","[0.0, 0.0]","[0.24398191887158055, 0.006281891374461984]","[0.46644757526055913, 0.002133843192389337]","[0.31440044049820026, 0.0027008329752934946]","[0.21966736663503386, 0.000191485310206426]","[0.14815636835570278, 0.00641059434257516]","[0.16766390075044685, 0.004568509469919956]","[0.0, 0.0]","[0.16494137827324495, 0.004575933537081005]"
155,"[0.5030699716513908, 0.005414769950902442]","[0.5030699716513908, 0.005414769950902442]","[0.6243554701938593, 0.01472755611177299]","[0.5707264027978762, 0.014772246582443088]","[0.5026127451452662, 0.008432793387905372]","[0.4422673162460656, 0.007347809611308295]","[0.5030699716513908, 0.005414769950902442]","[0.6612628465150265, 0.016477070940236257]","[0.696799077431097, 0.018324855989222708]","[0.43537657980296024, 0.002013567437792446]","[0.5158996189601647, 0.029437121008786118]","[0.5202990970978322, 0.004326783259814874]","[0.46376275214070894, 0.0016395362607790577]","[0.5285597224537185, 0.0012215680406712879]","[0.5285012575668526, 0.0041456590424694935]","[0.48183625687338516, 0.005198711543002736]","[0.5270198617466159, 0.0017663736846998197]","[0.46376275214070894, 0.0016395362607790577]","[0.26287054661437015, 0.0066894835225656145]","[0.22650295413315172, 0.00300183433196963]","[0.19926502696804396, 0.0008569566627291987]","[0.2492840328772913, 0.009248953069048826]","[0.0, 0.0]","[0.249767213069853, 0.009354719137601702]","[0.46376275214070894, 0.0016395362607790577]","[0.31183749310105746, 0.002938345052473674]","[0.2156606516608666, 0.0006456792658500536]","[0.15708131355995097, 0.006431538293599114]","[0.167218343951465, 0.007105376974822286]","[0.0, 0.0]","[0.1645274684121769, 0.006849954992627802]"
156,"[0.5029676158694284, 0.00475945487640432]","[0.5029676158694284, 0.00475945487640432]","[0.6431376966841663, 0.014510282760922753]","[0.5921900826579825, 0.015584367436733046]","[0.527482107888003, 0.009844783528547703]","[0.43850701798415337, 0.003510593866242751]","[0.5029676158694284, 0.00475945487640432]","[0.6781997041892752, 0.01676345576510059]","[0.7119591235595422, 0.019590191748680846]","[0.45076584552672205, 0.004768274351561848]","[0.5401046380121565, 0.017538075938550564]","[0.5167066698968014, 0.0029270683386569576]","[0.46112623765333194, 0.0016377536798569796]","[0.519047291720664, 0.00031291500551213603]","[0.55207619468851, 0.01720693259068955]","[0.49751869223085526, 0.011947515606566988]","[0.5504398328087879, 0.006895569984815632]","[0.46112623765333194, 0.0016377536798569796]","[0.2620704037708753, 0.006058165785446232]","[0.22646839491129725, 0.003665066571850001]","[0.19740794745883586, 0.0015795229730548865]","[0.25620195035199034, 0.009966410777281264]","[0.0, 0.0]","[0.2567615737117861, 0.010072158816263319]","[0.46112623765333194, 0.0016377536798569796]","[0.30859746713003866, 0.002362988248907814]","[0.21159851394734264, 0.00041862561406891626]","[0.1580379532296118, 0.0034574972482007316]","[0.16585402931669013, 0.0048331524613031765]","[0.0, 0.0]","[0.1632126933992511, 0.004673570649120834]"
157,"[0.5171630786284063, 0.007511547400013505]","[0.5171630786284063, 0.007511547400013505]","[0.660980811849958, 0.019035996321424192]","[0.6125805785250833, 0.016573728756202444]","[0.5511080024936028, 0.010637990705533317]","[0.44231286577702755, 0.007095966538321007]","[0.5171630786284063, 0.007511547400013505]","[0.6942897189798115, 0.020555389772414164]","[0.7263611673815651, 0.020907108341495124]","[0.47822755325038596, 0.008111632406420884]","[0.5365793185808646, 0.00597646962494823]","[0.5299954957134847, 0.006720901609374908]","[0.4562359855362461, 0.0010684605966687379]","[0.5308438499609347, 0.0044607114563335205]","[0.5744723849540845, 0.017162379669789698]","[0.5226427576193124, 0.022782603227015544]","[0.5729178411683485, 0.01093632465441028]","[0.4562359855362461, 0.0010684605966687379]","[0.2600678883915682, 0.004395754153488251]","[0.22431618596055206, 0.0019375204494209064]","[0.19908417745811346, 0.0034138640169008986]","[0.2529132021390167, 0.002342669343026588]","[0.0, 0.0]","[0.25346204690888813, 0.002357964486770183]","[0.4562359855362461, 0.0010684605966687379]","[0.30536198154856214, 0.0023146476905725605]","[0.2079537612616232, 0.0009775136789535153]","[0.15526816067041338, 0.0003822271061867576]","[0.16428696488157712, 0.004266923504331448]","[0.0, 0.0]","[0.16170767218240142, 0.004145583679196125]"
158,"[0.523394918828044, 0.006118918013348669]","[0.523394918828044, 0.006118918013348669]","[0.6779317712574602, 0.017410548847631567]","[0.6319515495988292, 0.018569837726644715]","[0.5735526023689227, 0.012933539754758866]","[0.4701972224881762, 0.014922430181802239]","[0.523394918828044, 0.006118918013348669]","[0.7095752330308209, 0.01911885917532275]","[0.7400431090124868, 0.02203336744007487]","[0.5043161755878667, 0.010212635640145754]","[0.5476238986487993, 0.012389692219773856]","[0.5350731508011206, 0.005422788548494481]","[0.4542796665923992, 0.0017674405680588434]","[0.5288753366603751, 0.0025537929121659266]","[0.5643303257351727, 0.0008974794488042922]","[0.5353123790181112, 0.011927456836527144]","[0.5729080255926353, 0.004024387056363852]","[0.4542796665923992, 0.0017674405680588434]","[0.25918082567283957, 0.005846691559301234]","[0.22132904766216005, 0.001221595957910764]","[0.20263281943543307, 0.003975860036043061]","[0.257762333391841, 0.008869141115334664]","[0.0, 0.0]","[0.25799698837759016, 0.008786801390526426]","[0.4542796665923992, 0.0017674405680588434]","[0.30400738022224266, 0.003744901335104282]","[0.2049916901183503, 0.001989391711017944]","[0.1560321577910996, 0.0033231068957971575]","[0.16552005495602778, 0.009203759837365606]","[0.0, 0.0]","[0.1631503578845539, 0.008946887233032946]"
159,"[0.5229433339535215, 0.004768750400205473]","[0.5229433339535215, 0.004768750400205473]","[0.6940351826945872, 0.018160480866889865]","[0.6503539721188877, 0.02068236817224122]","[0.5948749722504766, 0.01372553881818855]","[0.46341606116957135, 0.0018505341307336676]","[0.5229433339535215, 0.004768750400205473]","[0.7240964713792799, 0.0190115511112693]","[0.7530409535618625, 0.022780400566393855]","[0.5290603794573753, 0.007733546725516429]","[0.5430560443355799, 0.005199369817979887]","[0.5436021621150091, 0.006057182355148594]","[0.45189697832725995, 0.0016522105357251325]","[0.5243574253831262, 0.0017885761587104441]","[0.5559340475293991, 0.0019224936652425867]","[0.538137376763335, 0.009045710188448797]","[0.5690273232553581, 0.0026626245238131423]","[0.45189697832725995, 0.0016522105357251325]","[0.25505312367362887, 0.0014288665579252637]","[0.21906639506525197, 0.0017627845986628243]","[0.199849134266215, 0.0009302604913129939]","[0.2574759800804206, 0.006126713552812143]","[0.0, 0.0]","[0.25756393177776915, 0.005996560541225746]","[0.45189697832725995, 0.0016522105357251325]","[0.30101950904072067, 0.0024357305030504096]","[0.20154397860666368, 0.0010820653213896604]","[0.15547690657248098, 0.0024905848425959536]","[0.16479044586851774, 0.006278589847024544]","[0.0, 0.0]","[0.16247641804888058, 0.006054645630317786]"
160,"[0.5455955276948496, 0.00928157735265331]","[0.5455955276948496, 0.00928157735265331]","[0.7093334235598578, 0.02476686221604917]","[0.6678362735129433, 0.022254404427179995]","[0.6151312236379528, 0.011942121252619101]","[0.4789513480119021, 0.01091581846221628]","[0.5455955276948496, 0.00928157735265331]","[0.7378916478103159, 0.024077950554392383]","[0.7653889058837694, 0.02331909925887567]","[0.5526073604845065, 0.010035842041518769]","[0.5658721988708145, 0.017323036971188963]","[0.5596049171279177, 0.007411121606828557]","[0.452816602053061, 0.0023178071445049183]","[0.5324402914173059, 0.004047988272339939]","[0.5544678057860335, 0.006411210038295079]","[0.5557790472762861, 0.013542564577362642]","[0.5796017047306304, 0.005483203081786165]","[0.452816602053061, 0.0023178071445049183]","[0.25420640550464463, 0.005748535018982469]","[0.22289974805865, 0.004816936528882637]","[0.19857515721676636, 0.001987930018021514]","[0.25893731494122174, 0.007163430540408996]","[0.0, 0.0]","[0.2588333971200233, 0.007134162820030874]","[0.452816602053061, 0.0023178071445049183]","[0.29765506062077185, 0.0020912922492313667]","[0.1978077336808459, 0.00048809783095419526]","[0.152986166605793, 0.0005986479334340601]","[0.16322332029058612, 0.004200895755181395]","[0.0, 0.0]","[0.16102300745977682, 0.004184197117459036]"
161,"[0.5524249399169889, 0.006479318608042494]","[0.5524249399169889, 0.006479318608042494]","[0.7238667523818649, 0.020867156938888035]","[0.6844444598372962, 0.021645168548353272]","[0.6343746624560552, 0.010297634666992626]","[0.505003780611307, 0.016369349812256212]","[0.5524249399169889, 0.006479318608042494]","[0.7509970654198002, 0.02111697430551067]","[0.7771194605895809, 0.022089883556592825]","[0.5749769924602812, 0.008344261948693421]","[0.5747826621064291, 0.012889758144041207]","[0.5655061806838103, 0.005812975581417778]","[0.4521392963813202, 0.002064216904806858]","[0.5358395979715624, 0.0035414205369389403]","[0.5517279958937588, 0.0055379639065171885]","[0.5550198778202481, 0.00782675918680054]","[0.5790234205154265, 0.0038671853182517097]","[0.4521392963813202, 0.002064216904806858]","[0.253447104505807, 0.005835176441596801]","[0.22103459608613807, 0.0021110608923146034]","[0.1964689750798128, 0.0013561208287995806]","[0.2548067953652659, 0.0013000309587704172]","[0.0, 0.0]","[0.25468195107817815, 0.0012843103059946496]","[0.4521392963813202, 0.002064216904806858]","[0.30377111768722265, 0.006611439938088238]","[0.19501223386495362, 0.001919657066378225]","[0.15099641646725956, 0.001031489587928618]","[0.16052777294282908, 0.0013810002406448362]","[0.0, 0.0]","[0.15839078681748708, 0.001365076602567299]"
162,"[0.5748036929211395, 0.009573788537655798]","[0.5748036929211395, 0.009573788537655798]","[0.7376734147627717, 0.021298641158848428]","[0.7002222368454314, 0.022601302635819494]","[0.6526559293332524, 0.012041685582858815]","[0.5222152110960608, 0.012132687179396036]","[0.5748036929211395, 0.009573788537655798]","[0.7634472121488102, 0.022163275323621293]","[0.7882634875601019, 0.022501413792964456]","[0.5962281428372672, 0.014861881276942879]","[0.5770597794043909, 0.01070947896892011]","[0.5836376357522252, 0.007955684353326062]","[0.4605063717596068, 0.0030478183865198807]","[0.5336376806401033, 0.0025089268097016216]","[0.5452268862621124, 0.0030021486120175153]","[0.5546840678536948, 0.008131802284306985]","[0.5762856643256475, 0.0031020781051470246]","[0.4605063717596068, 0.0030478183865198807]","[0.25231140487752896, 0.005295495426304521]","[0.21732565209622232, 0.0005769184647564934]","[0.19394828312541182, 0.0010192722831646732]","[0.254409919205397, 0.005813412597378085]","[0.0, 0.0]","[0.25410081087762354, 0.005641334396921337]","[0.4605063717596068, 0.0030478183865198807]","[0.3008354430062195, 0.0024701411807923025]","[0.1924202643069432, 0.0021638068010583957]","[0.14943054557311006, 0.0014014993893514609]","[0.160630746828378, 0.007883293900094887]","[0.0, 0.0]","[0.15869309383474228, 0.007629443986090422]"
