Frame index,Hips,LHipJoint,LeftUpLeg,LeftLeg,LeftFoot,LeftToeBase,RHipJoint,RightUpLeg,RightLeg,RightFoot,RightToeBase,LowerBack,Spine,Spine1,Neck,Neck1,Head,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftFingerBase,LeftHandIndex1,LThumb,RightShoulder,RightArm,RightForeArm,RightHand,RightFingerBase,RightHandIndex1,RThumb
698,"[0.5505202206796737, 0.00522441232236452]","[0.5505202206796737, 0.00522441232236452]","[0.6819691270191736, 0.016936238442288844]","[0.6197649605870547, 0.0030657451333662585]","[0.8071033939891531, 0.04741143392151126]","[0.5310783920684685, 0.05394164397695078]","[0.5505202206796737, 0.00522441232236452]","[0.6094601391236285, 0.02005139864394417]","[0.601415094087394, 0.008996955601722537]","[0.7213447502130695, 0.05379432038490725]","[0.48745517959978213, 0.00018340035856869311]","[0.6006482602329174, 0.016469830665083198]","[0.5167555212381361, 0.007497525512911504]","[0.5452571962509274, 0.014830352165546156]","[0.5335987617729662, 0.01217992518233841]","[0.5745679609696204, 0.006806483166281178]","[0.46723178237695, 0.0020854417587176646]","[0.5167555212381361, 0.007497525512911504]","[0.6471803923749945, 0.02744485889013182]","[0.7456984825747414, 0.008692308180108663]","[0.7117311030924239, 0.011976449327185137]","[0.4030871916668891, 0.0056246232441584335]","[0.0, 0.0]","[0.3952882626576553, 0.005406484830473318]","[0.5167555212381361, 0.007497525512911504]","[0.6696786159069724, 0.020296938724957976]","[0.6077330862635592, 0.0049391089236473385]","[0.47967518002623194, 0.0031363566658338276]","[0.445575513110292, 0.010101849991909006]","[0.0, 0.0]","[0.44452417172182185, 0.009810773479155628]"
699,"[0.5443993707022692, 0.007015876136653095]","[0.5443993707022692, 0.007015876136653095]","[0.675470846130965, 0.012641315838181785]","[0.609958019621841, 0.00411514344965945]","[0.8033476119002345, 0.028950978986371247]","[0.5268008412132669, 0.024816965852506367]","[0.5443993707022692, 0.007015876136653095]","[0.6233445104586267, 0.02278796283322502]","[0.5993106134356223, 0.011062317026351586]","[0.735277512702416, 0.06281143305070719]","[0.5060392922785264, 0.04586151095845838]","[0.6046810120316055, 0.013070983097102681]","[0.5105448474435464, 0.0034401206456536903]","[0.5426728610753556, 0.009110162150769839]","[0.5288409132593297, 0.005749079687794171]","[0.5674459439875519, 0.003660585627679582]","[0.4603364984198338, 0.0009954870716448465]","[0.5105448474435464, 0.0034401206456536903]","[0.6596646640272693, 0.027004037194692163]","[0.7428548592272914, 0.006665777189190509]","[0.7110075370413433, 0.013069025438933691]","[0.3972863814604041, 0.003868979396665683]","[0.0, 0.0]","[0.38952963983036387, 0.003729608839523496]","[0.5105448474435464, 0.0034401206456536903]","[0.681038760726332, 0.02423488433323556]","[0.6065597981705577, 0.007871048077056972]","[0.4707395203863076, 0.0006736970912698808]","[0.44391362513614896, 0.011185144102802537]","[0.0, 0.0]","[0.4426396657360383, 0.010787687920215651]"
700,"[0.5402007886404322, 0.00959842864854952]","[0.5402007886404322, 0.00959842864854952]","[0.6652934896715351, 0.005898477680158375]","[0.6057855484828808, 0.01276136243822137]","[0.7911398523746996, 0.009020251026782614]","[0.5167009862342982, 0.0017062081713359303]","[0.5402007886404322, 0.00959842864854952]","[0.6421772849356954, 0.025905611658265725]","[0.5979794859351971, 0.011877473698679905]","[0.7485136370672952, 0.06367976319406284]","[0.5155768132500351, 0.03719524695971765]","[0.6062402023371231, 0.012199233933332441]","[0.5055743454146394, 0.0043709219881478195]","[0.5398158206292287, 0.008754996736788822]","[0.5254014033822533, 0.006938125713166903]","[0.5592952882856831, 0.0026794688048202607]","[0.4552732807148365, 0.0016840427226291457]","[0.5055743454146394, 0.0043709219881478195]","[0.6736882087091679, 0.02830686023223381]","[0.7401344385071553, 0.006702407627023666]","[0.7094522776303324, 0.012060225131280756]","[0.3921250474307263, 0.004764740256345227]","[0.0, 0.0]","[0.3843896506142656, 0.00460412612822919]","[0.5055743454146394, 0.0043709219881478195]","[0.696633431144554, 0.026830295795829885]","[0.608740346996138, 0.009320373929874087]","[0.4632335000197013, 0.0019547687622336473]","[0.4437289340020704, 0.013412969188455548]","[0.0, 0.0]","[0.44219010466904923, 0.01293915769412769]"
701,"[0.536918598722209, 0.010792844052755622]","[0.536918598722209, 0.010792844052755622]","[0.6552787726357738, 0.005826062071071583]","[0.6088851792683069, 0.02123355947256986]","[0.7797849972081096, 0.010443105680782912]","[0.5103516839145272, 0.015587694040743694]","[0.536918598722209, 0.010792844052755622]","[0.6600684206889106, 0.026140422005134906]","[0.5961580077574273, 0.01130119147809321]","[0.7592778783957964, 0.05189075927328299]","[0.5088505110592219, 0.009569147230287088]","[0.6096602215730148, 0.01294315726800719]","[0.5032019040478415, 0.006455002884559479]","[0.5385049788829916, 0.010385314082984038]","[0.5216828142635964, 0.006599964354689212]","[0.5500985225687807, 0.0016664790896718266]","[0.44845864268531405, 0.0009310583093996238]","[0.5032019040478415, 0.006455002884559479]","[0.6883520550843053, 0.029114681108508858]","[0.738006565232914, 0.00699959171688947]","[0.7078365449568934, 0.011803661731237484]","[0.3855787803493813, 0.002218155396585928]","[0.0, 0.0]","[0.3779859290458539, 0.0022304455214370517]","[0.5032019040478415, 0.006455002884559479]","[0.7084542721007999, 0.025212209843122207]","[0.6033356519050733, 0.004852569235311683]","[0.4596763932940486, 0.0058451076649290315]","[0.441787498109546, 0.010696860895963351]","[0.0, 0.0]","[0.44005673371971227, 0.01033261062037269]"
702,"[0.5351134321776563, 0.012817990599619002]","[0.5351134321776563, 0.012817990599619002]","[0.6475441306956647, 0.00950773006543802]","[0.6222488491509435, 0.02785949922903236]","[0.769779643555082, 0.013066548013977268]","[0.5003113428897185, 0.000652079888553248]","[0.5351134321776563, 0.012817990599619002]","[0.6770649996544651, 0.027366588783658056]","[0.5928428812371317, 0.009595577634409895]","[0.7587687104456873, 0.039508726636915584]","[0.5024912015145759, 0.01018961080337356]","[0.6143555439034597, 0.013498111749485535]","[0.5005532913911483, 0.006185076990076968]","[0.5372922419421648, 0.010464021704746918]","[0.5131326733084143, 0.0018309515901834118]","[0.5432310404264392, 0.003463827656386427]","[0.4425910508484627, 0.0012605718549977517]","[0.5005532913911483, 0.006185076990076968]","[0.70393445233009, 0.031865799225863765]","[0.7358557187737929, 0.006963402803714112]","[0.7115597352102268, 0.014151129575170113]","[0.3825847137454212, 0.008072746992446984]","[0.0, 0.0]","[0.37486832184330054, 0.007715993901170686]","[0.5005532913911483, 0.006185076990076968]","[0.720290619901651, 0.02554000436332782]","[0.5940694455157945, 0.0020073010181737194]","[0.45645970161942406, 0.006120869686744154]","[0.43902131625190993, 0.009364487030311338]","[0.0, 0.0]","[0.4372534372873546, 0.00923537188425671]"
703,"[0.5342175112893979, 0.014070836535714863]","[0.5342175112893979, 0.014070836535714863]","[0.6414534032152059, 0.012143978893580244]","[0.6411015412824483, 0.03305479823872329]","[0.7625519231859379, 0.019091106822509946]","[0.49423605033087215, 0.015377301554857862]","[0.5342175112893979, 0.014070836535714863]","[0.6932117496717418, 0.026474001389911638]","[0.5866614700133949, 0.0063265536428998344]","[0.7546942192600645, 0.029883490709694305]","[0.5044736013298388, 0.02893986666364847]","[0.6211997823542276, 0.014412743174289781]","[0.4929628634000631, 0.0020190117934876313]","[0.5340131710436218, 0.008175109341841453]","[0.5108523596826078, 0.006893492044047801]","[0.536681671201085, 0.0036152690879314785]","[0.4395344268211243, 0.0023178839931829046]","[0.4929628634000631, 0.0020190117934876313]","[0.7187226984665653, 0.030303942122535794]","[0.732548352330648, 0.006300965654668737]","[0.7094862973947257, 0.01064301777866142]","[0.37681642424035905, 0.0032229403656843713]","[0.0, 0.0]","[0.36924417217200056, 0.0032537971040253696]","[0.4929628634000631, 0.0020190117934876313]","[0.7342645370944053, 0.02787428497197718]","[0.5901509920227707, 0.005707541661256639]","[0.45540187804662785, 0.008265879337445072]","[0.4393489320483564, 0.013749144676290587]","[0.0, 0.0]","[0.43770368224441764, 0.013742823754341842]"
704,"[0.5328087533374917, 0.013309271291879391]","[0.5328087533374917, 0.013309271291879391]","[0.6357981292595478, 0.01269918865499737]","[0.6590464642183259, 0.03769739668092629]","[0.758528100136726, 0.026241835771348178]","[0.48826708026945664, 0.01531790625811372]","[0.5328087533374917, 0.013309271291879391]","[0.700890794644086, 0.022149649295279798]","[0.5763547870716543, 0.0015902049030649887]","[0.7435714003063689, 0.010690077238090626]","[0.5149851382439737, 0.038151545535712046]","[0.6220146470312444, 0.012230549228023123]","[0.48719111884970223, 0.0034093230543189067]","[0.526246235558214, 0.003189700747804833]","[0.505053153703867, 0.0038152163245254354]","[0.5293540224881391, 0.002853495561633248]","[0.43253749942983977, 0.0007174441616649032]","[0.48719111884970223, 0.0034093230543189067]","[0.724278785639622, 0.02515512019539456]","[0.7294960605881171, 0.006405299675691048]","[0.6990866494798625, 0.003317870908041192]","[0.3812686433543219, 0.015943907779790645]","[0.0, 0.0]","[0.3730007517815335, 0.01543770696228398]","[0.48719111884970223, 0.0034093230543189067]","[0.7379274917481216, 0.022514345418713787]","[0.5864809944969938, 0.005829453745430935]","[0.4644417777313512, 0.013030628195389672]","[0.43902551245737226, 0.01305807721217621]","[0.0, 0.0]","[0.43738049913772364, 0.012981745471222902]"
705,"[0.5313186861685867, 0.013152175419198612]","[0.5313186861685867, 0.013152175419198612]","[0.6314212169312708, 0.014761947556931032]","[0.6760941410074096, 0.04122713973837695]","[0.754796659595916, 0.026737132555990414]","[0.49746275196261713, 0.052589647544520855]","[0.5313186861685867, 0.013152175419198612]","[0.7052038166738305, 0.020589602213761257]","[0.5686854022748555, 0.004300281159505848]","[0.7354785053591879, 0.018247758242958805]","[0.5135859691215243, 0.02375591525968615]","[0.6272387154322118, 0.01393801730552323]","[0.48339265687703953, 0.004958921401086834]","[0.5183102843987946, 0.0028345764901781274]","[0.5031286973357155, 0.007061259530645727]","[0.5230387660937663, 0.0035788859951409865]","[0.42649252605648763, 0.0010422230542107436]","[0.48339265687703953, 0.004958921401086834]","[0.7279829349323488, 0.024200784275534678]","[0.7259995377074616, 0.006126263462823415]","[0.6944993655653016, 0.008223991435397301]","[0.3841698494765845, 0.015034626755927032]","[0.0, 0.0]","[0.37560958432460234, 0.014770751862222441]","[0.48339265687703953, 0.004958921401086834]","[0.7360881031594757, 0.01800978002085573]","[0.580497716046977, 0.004118767947928518]","[0.4768855683407969, 0.014610151168444519]","[0.4389623419139915, 0.013449624949789895]","[0.0, 0.0]","[0.4373380877984746, 0.013404120543904692]"
706,"[0.5283328751407501, 0.01096321601196618]","[0.5283328751407501, 0.01096321601196618]","[0.6311834563488088, 0.021934191895821645]","[0.6922894339570391, 0.04306878426557802]","[0.7506696532151376, 0.0256381271168933]","[0.5015099080056928, 0.04525296456823277]","[0.5283328751407501, 0.01096321601196618]","[0.7047408427829304, 0.017840591520163786]","[0.567606649561335, 0.011476028942404317]","[0.7487045800912285, 0.06142162287687794]","[0.5113560757248758, 0.02146398680419133]","[0.6317809614828276, 0.013776623607329615]","[0.4766797448086178, 0.002464664799114571]","[0.5138196323668498, 0.006432937968385707]","[0.49691801396827623, 0.003244492623416255]","[0.5210846061627333, 0.007126746395353873]","[0.4241339050096793, 0.002468284346913844]","[0.4766797448086178, 0.002464664799114571]","[0.7339741598256904, 0.025556733200704368]","[0.7203267310722495, 0.004885804980493157]","[0.7035965515037802, 0.015344934783534171]","[0.3788157255632534, 0.003985923971404856]","[0.0, 0.0]","[0.3703730197941892, 0.003952788159064726]","[0.4766797448086178, 0.002464664799114571]","[0.7421012524199971, 0.02313419291013459]","[0.5732712548663526, 0.0031419279962827877]","[0.4851793533616292, 0.013165018547793212]","[0.434196457292426, 0.0061920515230991765]","[0.0, 0.0]","[0.4326289313984751, 0.006217037785865298]"
707,"[0.5225860067808414, 0.006915771993689738]","[0.5225860067808414, 0.006915771993689738]","[0.633443049237852, 0.023946652456511515]","[0.7076749622591871, 0.04297831594430877]","[0.7457404616016706, 0.02357022187497103]","[0.4977846669754582, 0.024664168796346544]","[0.5225860067808414, 0.006915771993689738]","[0.7002098620565932, 0.01250811614876932]","[0.5794597819272449, 0.017939675971922326]","[0.7611024367233762, 0.05493396618078144]","[0.5066842969541627, 0.014827453809143085]","[0.6269705862050748, 0.007506468264246496]","[0.4717127031852421, 0.0038088824248865808]","[0.507941061570715, 0.004815021157326136]","[0.4935896207135426, 0.005567652769741749]","[0.518067921143928, 0.006203831402324409]","[0.42191554024318373, 0.002505514761696782]","[0.4717127031852421, 0.0038088824248865808]","[0.7365921751114475, 0.02370366119107341]","[0.7128113338269438, 0.0038055897629096446]","[0.7073442744782691, 0.013631021458075718]","[0.37743809111689514, 0.010607372623773158]","[0.0, 0.0]","[0.3691152008935207, 0.010681991564323553]","[0.4717127031852421, 0.0038088824248865808]","[0.7475869073498753, 0.023011633648498654]","[0.5664572560660116, 0.003333972710197029]","[0.4914564457040516, 0.012508774749043406]","[0.4328681080113728, 0.011348621690660912]","[0.0, 0.0]","[0.4313245243230933, 0.011314592728066172]"
708,"[0.5169424955816585, 0.006899155900074457]","[0.5169424955816585, 0.006899155900074457]","[0.6405653011384961, 0.027469841051855234]","[0.7222912141462278, 0.04227695774245891]","[0.7371673229877186, 0.01482264949335941]","[0.5015918849431683, 0.044902707792998986]","[0.5169424955816585, 0.006899155900074457]","[0.6936151868986125, 0.009690584569802922]","[0.6004867928308827, 0.022726810139704977]","[0.77090456493521, 0.0527558854133159]","[0.5009854013476825, 0.011836650201911905]","[0.6180895224416975, 0.0035093184360169873]","[0.46535166491672986, 0.0025633156849223086]","[0.49917433481181733, 0.0015241554944597107]","[0.4860275812854963, 0.0019455320371872253]","[0.5286592697574607, 0.012229954127770856]","[0.42923816331545167, 0.004546561905344777]","[0.46535166491672986, 0.0025633156849223086]","[0.7364275588456052, 0.021956090826261505]","[0.7062983612061224, 0.004276166147562139]","[0.7053212524915252, 0.010613347181377531]","[0.3728869137298865, 0.005129558993820825]","[0.0, 0.0]","[0.36462264546440065, 0.0050195235075190785]","[0.46535166491672986, 0.0025633156849223086]","[0.7462257737300098, 0.018357404525199277]","[0.5599728692821109, 0.0034725460650471994]","[0.49835702586025976, 0.012892747184482073]","[0.427080736298604, 0.004427990239070706]","[0.0, 0.0]","[0.42550688400593256, 0.004325020921511996]"
709,"[0.5133204924384411, 0.009637803519948867]","[0.5133204924384411, 0.009637803519948867]","[0.657275519926165, 0.034511121547526634]","[0.7361766534389164, 0.040400094125273456]","[0.7255415078568019, 0.007286735145179932]","[0.494178535329526, 0.010243183386459027]","[0.5133204924384411, 0.009637803519948867]","[0.6858143918823135, 0.007940656370734284]","[0.6204624531893386, 0.025504761496197983]","[0.777301601283297, 0.049542524043954136]","[0.5027072373332376, 0.02858130320500909]","[0.6078319096968456, 0.002018460159754447]","[0.45942782658827946, 0.0028218639071881093]","[0.49120504387689934, 0.0022052724129999453]","[0.47987617059997756, 0.002918162282816369]","[0.5280583330401348, 0.008354637426626631]","[0.4304960820111076, 0.003634866811548805]","[0.45942782658827946, 0.0028218639071881093]","[0.736487496025999, 0.02220944041200165]","[0.6981447508359249, 0.003298198666367795]","[0.7045648340220093, 0.011686724671354015]","[0.3702847844472606, 0.008309067955415217]","[0.0, 0.0]","[0.3620792829123121, 0.008249219596505887]","[0.45942782658827946, 0.0028218639071881093]","[0.7472563105809572, 0.020579799333385315]","[0.5524493123452475, 0.0026347513642365284]","[0.5122195873223194, 0.015885986851652403]","[0.420724761318279, 0.0033721336837271207]","[0.0, 0.0]","[0.4191407084891373, 0.0033012373933819592]"
710,"[0.5117952108306041, 0.012542384757818043]","[0.5117952108306041, 0.012542384757818043]","[0.6744117439298567, 0.03732813553118877]","[0.7451173961283942, 0.03679947353187285]","[0.7145319512723712, 0.008183671791562394]","[0.48623836463097647, 0.007602327002350622]","[0.5117952108306041, 0.012542384757818043]","[0.6794030059266615, 0.009553756459211839]","[0.6394393305298717, 0.026838138626719417]","[0.7820642221739064, 0.048093402569263234]","[0.5081359270351704, 0.03263071848163815]","[0.6010223225199361, 0.005129229071108829]","[0.45365395835921124, 0.0028481319467110106]","[0.48444730175091205, 0.0033572488300391253]","[0.47405798874426686, 0.003090024229430325]","[0.5243719471176217, 0.005759613735234658]","[0.42735037310935786, 0.0021855014185907886]","[0.45365395835921124, 0.0028481319467110106]","[0.7361109908543348, 0.02160833561034049]","[0.6875327042614295, 0.0018504861872207306]","[0.7036441083495677, 0.011529645038674565]","[0.3634945535100296, 0.0010532022769155775]","[0.0, 0.0]","[0.35542956844184315, 0.001028086440473344]","[0.45365395835921124, 0.0028481319467110106]","[0.746584239373976, 0.019152492333922057]","[0.5439338325926623, 0.0018159250461824978]","[0.5316905182354192, 0.01846732881535195]","[0.4170593505946369, 0.007327167183153013]","[0.0, 0.0]","[0.4153511918477321, 0.007072683379870537]"
711,"[0.5088086193208359, 0.010401823047648542]","[0.5088086193208359, 0.010401823047648542]","[0.6875324834381966, 0.03324457052026553]","[0.7465862866674446, 0.031148940336675937]","[0.7059444397042571, 0.013330156106653926]","[0.4892525818137471, 0.042758509060537214]","[0.5088086193208359, 0.010401823047648542]","[0.676154139681873, 0.013522172077055264]","[0.6574673640033781, 0.025280360348232864]","[0.7830923863850822, 0.04423919543497157]","[0.5018458537092955, 0.010336260189583104]","[0.5935669278786028, 0.004379086037445873]","[0.4466735947267542, 0.0017454975217289295]","[0.4780959133674439, 0.0036541750097531757]","[0.4722411618102576, 0.006266428643189733]","[0.5181750613724361, 0.0035945770588030218]","[0.4237263787294122, 0.0019690397482561464]","[0.4466735947267542, 0.0017454975217289295]","[0.7364963132387228, 0.022395851427424025]","[0.6756464728075374, 0.0010296163452086352]","[0.7021576347162571, 0.0110182635678402]","[0.35805299561954756, 0.003128700161100159]","[0.0, 0.0]","[0.35004871484347433, 0.0030010985687315417]","[0.4466735947267542, 0.0017454975217289295]","[0.7448964081910918, 0.017771444484111998]","[0.5355877152971064, 0.001815246172194677]","[0.5458164783569068, 0.016676621002805855]","[0.4127661366156712, 0.0062454511281368206]","[0.0, 0.0]","[0.41104009077236314, 0.006152855618106621]"
712,"[0.5057503734226245, 0.01021330087286535]","[0.5057503734226245, 0.01021330087286535]","[0.6981704116983122, 0.031948058862522846]","[0.7430673236118003, 0.02295013968795585]","[0.6981799786001607, 0.014852467126098605]","[0.4845855108161507, 0.0200208717947651]","[0.5057503734226245, 0.01021330087286535]","[0.6742723425010022, 0.015225119982875915]","[0.6680874916676002, 0.020975288704678012]","[0.7810915317638891, 0.03764830753105217]","[0.4942503671114862, 0.006516285184601975]","[0.5857256154152386, 0.00386585557794615]","[0.4419526285952244, 0.003513577573051694]","[0.4712522256134865, 0.0029760954116165063]","[0.4661054851514556, 0.0027055885134005054]","[0.5102795014966275, 0.0020676134189257954]","[0.4172404104150159, 0.0007953568596446031]","[0.4419526285952244, 0.003513577573051694]","[0.7357447662693565, 0.02104398805906892]","[0.6623552874284964, 0.00012245685200769718]","[0.6972198404526813, 0.007970918693858083]","[0.3518455756369974, 0.001631898078108435]","[0.0, 0.0]","[0.34396404445057377, 0.0015916294600535907]","[0.4419526285952244, 0.003513577573051694]","[0.746839726924895, 0.021034054287044922]","[0.5269695483741134, 0.0015006070730794892]","[0.5470975559920735, 0.011704177963873918]","[0.4087082428825668, 0.0064760405924514045]","[0.0, 0.0]","[0.40704407770085127, 0.006505259663257679]"
713,"[0.5037788287333864, 0.011684812374631108]","[0.5037788287333864, 0.011684812374631108]","[0.7058024791074485, 0.030192218646016948]","[0.734711621296779, 0.013082322517744802]","[0.6873115079800974, 0.00723437314144759]","[0.48119147893593883, 0.02463569510581522]","[0.5037788287333864, 0.011684812374631108]","[0.6704371553330446, 0.012621145671761648]","[0.6662239066566713, 0.013862838680309153]","[0.7785049551780848, 0.035923834334280966]","[0.5195378487559119, 0.05446281851424861]","[0.5831178340289448, 0.008735751508485054]","[0.4361264909609929, 0.0025130197915665237]","[0.46578495704148454, 0.004333230297433798]","[0.45889473385859786, 0.0017262659506349163]","[0.5073882236595109, 0.00612784822865749]","[0.4142444945480061, 0.0021393771361559056]","[0.4361264909609929, 0.0025130197915665237]","[0.7348232729030034, 0.020765510792456712]","[0.6498663657362611, 0.0004187026503315915]","[0.6846291853503232, 0.00118507856210424]","[0.34657353326403306, 0.003020098537393901]","[0.0, 0.0]","[0.3387888293747762, 0.002959980131519153]","[0.4361264909609929, 0.0025130197915665237]","[0.7458593838613116, 0.01872765359589793]","[0.5191090493634214, 0.001920132042787038]","[0.5484764843471842, 0.011770500475449761]","[0.40759508868565536, 0.010894142979261955]","[0.0, 0.0]","[0.4059935702465991, 0.010917640484348186]"
714,"[0.5018395784684162, 0.01167457246691829]","[0.5018395784684162, 0.01167457246691829]","[0.7074806503655728, 0.026237410075583695]","[0.7211764942186799, 0.002330866802117269]","[0.6790520356904767, 0.012824426505182734]","[0.49029584467464477, 0.05189320019187947]","[0.5018395784684162, 0.01167457246691829]","[0.665230216188378, 0.010726774821197226]","[0.657713088335546, 0.0058036208791875776]","[0.7714200240505942, 0.023384259908861112]","[0.5435609563181163, 0.07385716416526346]","[0.585011291522627, 0.011913798766723037]","[0.4298507374743775, 0.0020408134569244374]","[0.4642095172705785, 0.00847453896277922]","[0.45329811985815005, 0.002928087842458666]","[0.5087081428895632, 0.008944007955042656]","[0.41354422125981044, 0.0030335916879845105]","[0.4298507374743775, 0.0020408134569244374]","[0.7342844505651261, 0.021313863822793475]","[0.6376583229357637, 0.00043587769382875664]","[0.6712276860161851, 0.0002548180707912162]","[0.34242546165846416, 0.004763038369115452]","[0.0, 0.0]","[0.33474037879110546, 0.004737393779569674]","[0.4298507374743775, 0.0020408134569244374]","[0.7429887494009576, 0.01616483072904576]","[0.5107236325314793, 0.001431207715119807]","[0.5476558167985159, 0.010393435695626148]","[0.4042657451497452, 0.007440526787554551]","[0.0, 0.0]","[0.4025154053892164, 0.007147222784996403]"
715,"[0.49898816932799217, 0.010310091394595306]","[0.49898816932799217, 0.010310091394595306]","[0.705028888862088, 0.020755712776087742]","[0.7107004285105564, 0.007938030152429502]","[0.6724107144258814, 0.016220493805632535]","[0.49553454633590954, 0.0465567127953704]","[0.49898816932799217, 0.010310091394595306]","[0.6613358746779351, 0.012307264435307849]","[0.6449404712410304, 0.0004601324303098312]","[0.7625659589109217, 0.018118199519849682]","[0.5592494775940112, 0.0469462319055112]","[0.5902377253543045, 0.013229005816833651]","[0.42460468881448854, 0.0027949823603494964]","[0.46414892931586926, 0.010098599297708153]","[0.44753827795382944, 0.0027031143589813333]","[0.5078905780699956, 0.007838852267080424]","[0.4116798405458396, 0.002562386133048771]","[0.42460468881448854, 0.0027949823603494964]","[0.7339068634498981, 0.02154037453740018]","[0.6255076760629826, 0.0003327378693861364]","[0.6598646476489147, 0.0018046704465621254]","[0.338235717510513, 0.004549760865648181]","[0.0, 0.0]","[0.3306456410081015, 0.004516348410739986]","[0.42460468881448854, 0.0027949823603494964]","[0.7400267932100303, 0.01596524943171948]","[0.5024083002428967, 0.0013612345408979174]","[0.5438009390529599, 0.007269296334556376]","[0.3999613708304892, 0.0058334577434315275]","[0.0, 0.0]","[0.39815239823999904, 0.0056776448825968445]"
716,"[0.49570215838713777, 0.009604666163629445]","[0.49570215838713777, 0.009604666163629445]","[0.7000199340778311, 0.016131433661056387]","[0.7046251999646778, 0.016366426230247873]","[0.6665799774575706, 0.017804645359395698]","[0.49195135456834804, 0.024752350270646758]","[0.49570215838713777, 0.009604666163629445]","[0.6577323811954797, 0.012585786919484377]","[0.6323136839189913, 0.0003279652524188441]","[0.7543449829054665, 0.019374910722333844]","[0.5545454682584668, 0.017744457199242506]","[0.5892373579288296, 0.010364250525763745]","[0.4178528706559924, 0.0014515335350535467]","[0.4612222842552959, 0.0069593270134652805]","[0.4437285073427329, 0.004203324498735303]","[0.5049881094791345, 0.006078444479576272]","[0.41006620762436174, 0.0026477630289762737]","[0.4178528706559924, 0.0014515335350535467]","[0.7322052973633338, 0.019535799053649956]","[0.6152723064460028, 0.0012562359254269621]","[0.6487986505493348, 0.0018657569703818787]","[0.3349515036885796, 0.005955939915286936]","[0.0, 0.0]","[0.3273544495703354, 0.00576986476583935]","[0.4178528706559924, 0.0014515335350535467]","[0.7393379418299288, 0.01893595511350675]","[0.4929206693464753, 0.0004017711203648481]","[0.5368413073741268, 0.0040107666210830025]","[0.39248128444088076, 0.0008009613419788829]","[0.0, 0.0]","[0.3906958811413143, 0.0007799478296434669]"
717,"[0.493783299958641, 0.011472052628159231]","[0.493783299958641, 0.011472052628159231]","[0.6947494722279489, 0.0154896872620028]","[0.7011803806555487, 0.02141162993513957]","[0.6652938332727304, 0.028154341908584707]","[0.48706231182777765, 0.019363692258706783]","[0.493783299958641, 0.011472052628159231]","[0.6551815305878311, 0.013868234765203607]","[0.6214641384150665, 0.00216623724042152]","[0.7491509277593708, 0.02726367326601794]","[0.5502771616328648, 0.018679795070896094]","[0.5888063133322138, 0.010891188630907546]","[0.41073952466802216, 0.001037358004143437]","[0.4566888598810049, 0.00513603497942228]","[0.4407833003579114, 0.00484790156245244]","[0.5039198359174274, 0.00756647927126016]","[0.4111380112327147, 0.003451728143633537]","[0.41073952466802216, 0.001037358004143437]","[0.7308225185890977, 0.01996448978661898]","[0.6057794943830567, 0.0015532604886593642]","[0.6393595520415557, 0.003096214093037943]","[0.3305764450263702, 0.003976851599261641]","[0.0, 0.0]","[0.32304716352355256, 0.0038905611292682444]","[0.41073952466802216, 0.001037358004143437]","[0.7410129771308656, 0.020740880313948915]","[0.483598766851402, 0.0003845514381967039]","[0.5290477364596924, 0.00301418361819412]","[0.38634608442146345, 0.0026451168631725225]","[0.0, 0.0]","[0.3845319000736578, 0.0025405449526174715]"
718,"[0.4921234704133197, 0.01178865920636909]","[0.4921234704133197, 0.01178865920636909]","[0.6890945535749395, 0.014620508949706516]","[0.6984422854787712, 0.022694249777925782]","[0.6601688290537159, 0.01912149213138221]","[0.4807308464035489, 0.013338617183489611]","[0.4921234704133197, 0.01178865920636909]","[0.6530575332018402, 0.014359774237213846]","[0.61278797605535, 0.004524974513369546]","[0.744195497138962, 0.02763501243429764]","[0.5457681942959878, 0.017787157046666512]","[0.5883051723814212, 0.010815678076425368]","[0.40497784962109107, 0.0020461008011848497]","[0.4514197639248257, 0.00423130417135308]","[0.4383910899780445, 0.005251876081952022]","[0.50696990922487, 0.009465693858672979]","[0.4173843421310736, 0.004288156642672124]","[0.40497784962109107, 0.0020461008011848497]","[0.7291260263994258, 0.01945057005266023]","[0.5969816847132842, 0.0018322244563719271]","[0.6328167189173234, 0.00546637121724627]","[0.32871834705084796, 0.008134217693917173]","[0.0, 0.0]","[0.32115342558084115, 0.007933283398978717]","[0.40497784962109107, 0.0020461008011848497]","[0.7405440584102768, 0.019257541219177766]","[0.4750970072004286, 0.0008387679204717378]","[0.5207828696643216, 0.0023719024534603205]","[0.3821710349313146, 0.005480037551462595]","[0.0, 0.0]","[0.3802796062692363, 0.0052943053887805885]"
