Frame index,Hips,LHipJoint,LeftUpLeg,LeftLeg,LeftFoot,LeftToeBase,RHipJoint,RightUpLeg,RightLeg,RightFoot,RightToeBase,LowerBack,Spine,Spine1,Neck,Neck1,Head,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftFingerBase,LeftHandIndex1,LThumb,RightShoulder,RightArm,RightForeArm,RightHand,RightFingerBase,RightHandIndex1,RThumb
141,"[0.465130208470553, 0.009584773587256035]","[0.465130208470553, 0.009584773587256035]","[0.43401423402518047, 0.003654076172616842]","[0.8426987996756151, 0.005964313734085479]","[0.4203535670812241, 0.004516787311394976]","[0.5227585963492448, 0.015267754107292444]","[0.465130208470553, 0.009584773587256035]","[0.7212471540611801, 0.011097425682675938]","[0.7075410720702531, 0.012835103277486132]","[0.6251405010101863, 0.008919698782996626]","[0.5728960707351525, 0.02229412915569329]","[0.48197695085778774, 0.003062699080118259]","[0.5759221911394549, 0.009389946296625233]","[0.5008397883400773, 0.009392014567592344]","[0.6404264010418056, 0.02675550261060993]","[0.6704277953453531, 0.007461792005980364]","[0.6358113478677626, 0.008065538025624073]","[0.5759221911394549, 0.009389946296625233]","[0.7369841058787844, 0.037284161387869066]","[0.6545234017194145, 0.0025966004977338586]","[0.6448004765384108, 0.00823795406941324]","[0.6237676674530049, 0.020848718869077687]","[0.0, 0.0]","[0.6269171686152251, 0.020439451700805984]","[0.5759221911394549, 0.009389946296625233]","[0.6653566543612507, 0.015085914376075876]","[0.3016604849410019, 0.0010003306180248646]","[0.28858770623705193, 0.02085493923208024]","[0.4836830627917133, 0.04869552777743953]","[0.0, 0.0]","[0.4815750063883806, 0.04802363969268113]"
142,"[0.4756081808042068, 0.012671096374029502]","[0.4756081808042068, 0.012671096374029502]","[0.4332195035462848, 0.006315833886895514]","[0.8505638596918343, 0.00779660843394537]","[0.41578353713716226, 0.0031400553188818017]","[0.5211485438565596, 0.008120437883150816]","[0.4756081808042068, 0.012671096374029502]","[0.7207802724344174, 0.014938334290743434]","[0.7009380065118093, 0.010809665359580415]","[0.6264214598287879, 0.013978055480035926]","[0.5659596829819157, 0.006805814522964101]","[0.476348751109747, 0.004401560234475469]","[0.5670597918409725, 0.0029027075337189024]","[0.49455813527508896, 0.004969482421640689]","[0.6284011970358555, 0.0024613486176429627]","[0.6606726520596368, 0.0030207066940036473]","[0.6245607478933619, 0.0013941276191050827]","[0.5670597918409725, 0.0029027075337189024]","[0.7334900684701883, 0.02780439369646107]","[0.6436477246061085, 0.0007377013538470334]","[0.6353143621158264, 0.003272492347489369]","[0.6147750425519355, 0.007684169277865474]","[0.0, 0.0]","[0.6178874822700626, 0.007558098250437542]","[0.5670597918409725, 0.0029027075337189024]","[0.6541593527559848, 0.005333027728488921]","[0.29671641316448727, 0.001212817585073791]","[0.2844581084978195, 0.0046652650905808744]","[0.508337979894459, 0.1535869861961833]","[0.0, 0.0]","[0.5074962560689615, 3.132203081897352]"
143,"[0.4888153383398545, 0.013878033219014143]","[0.4888153383398545, 0.013878033219014143]","[0.4377120999292742, 0.008376248999999374]","[0.8580356667072426, 0.008326390552720631]","[0.4125365468935917, 0.004140042946907038]","[0.5328224737805091, 0.013852885159628027]","[0.4888153383398545, 0.013878033219014143]","[0.7209717796400774, 0.01550541862902032]","[0.6932789769277665, 0.009085917143220799]","[0.6263863619512969, 0.013404566255567043]","[0.5562978360544772, 0.0024918247436548557]","[0.48228799037346964, 0.012982584810853407]","[0.5814639018302838, 0.018642902418606652]","[0.5100717974194346, 0.021360080635150172]","[0.6268981136523839, 0.034722204721154566]","[0.6512201110254282, 0.003106905760837107]","[0.6197970975126381, 0.007341173511064212]","[0.5814639018302838, 0.018642902418606652]","[0.7336128198486324, 0.036355707252922045]","[0.6323591832793876, 0.000527597341238511]","[0.6298312409820506, 0.00687310659435365]","[0.605633608366231, 0.006940362897631264]","[0.0, 0.0]","[0.6086451645789439, 0.006698087910757881]","[0.5814639018302838, 0.018642902418606652]","[0.6625704088975337, 0.04151743994313593]","[0.2969839981809347, 0.006703715887021968]","[0.28184705750343975, 0.00869173967493178]","[0.532921080899736, 0.25659063256784426]","[0.0, 0.0]","[0.5321214432655135, 3.0514566264813223]"
144,"[0.491884547759688, 0.010310836474108437]","[0.491884547759688, 0.010310836474108437]","[0.4533480231900267, 0.012013212322659794]","[0.8651338833718805, 0.008354041083701578]","[0.4109371160366837, 0.0054223056448745675]","[0.5392727538384312, 0.012146608826541092]","[0.491884547759688, 0.010310836474108437]","[0.7167027479222612, 0.010856855871547739]","[0.6848117095543034, 0.007693449168471818]","[0.6254934930785504, 0.012471353185285564]","[0.5586040524118855, 0.018094403782146648]","[0.47814402467018585, 0.005964923956465008]","[0.573455103568751, 0.003936279086010891]","[0.5052287269359108, 0.007091879968159073]","[0.6226163807885458, 0.02587412792142871]","[0.6503439203800875, 0.010027022873779436]","[0.6167778446824135, 0.008896422845510612]","[0.573455103568751, 0.003936279086010891]","[0.7323484325490285, 0.03308450437861225]","[0.6304913974320026, 0.0035885164060628855]","[0.620159629875468, 0.0027593655474030246]","[0.5970177908225941, 0.007673963874242376]","[0.0, 0.0]","[0.6000013200697549, 0.007572700820529588]","[0.573455103568751, 0.003936279086010891]","[0.6525110847123584, 0.00804642505211821]","[0.29426542506352743, 0.0035616279021343875]","[0.276292205252856, 0.00023038346126326735]","[0.5253170731181971, 0.02417859330656816]","[0.0, 0.0]","[0.5216371696635701, 0.02408022472794349]"
145,"[0.4889070612536506, 0.006421134448603332]","[0.4889070612536506, 0.006421134448603332]","[0.4640234258718351, 0.010671875895393118]","[0.8718771892032865, 0.007526538135215572]","[0.41026323005795934, 0.006138953603665186]","[0.5363057434666043, 0.007173023571456612]","[0.4889070612536506, 0.006421134448603332]","[0.7070954725620102, 0.0050542635755579084]","[0.6754868782223932, 0.006214616529363246]","[0.6203840238910195, 0.007924744526093467]","[0.549577964880998, 0.003219218197104081]","[0.47525770013159363, 0.0071948384143858]","[0.566534140615373, 0.0049320223048811]","[0.4961417038957579, 0.0013432087179605574]","[0.612670569971733, 0.007844758698909795]","[0.6405568118374035, 0.0026552713905194755]","[0.6054165012420213, 0.0009231289269456729]","[0.566534140615373, 0.0049320223048811]","[0.7278389467233342, 0.02498976994719313]","[0.6235201301877756, 0.001876613977909022]","[0.6121234916588838, 0.004084070449666743]","[0.5975145593306963, 0.026567766890594643]","[0.0, 0.0]","[0.600434141554824, 0.02607070418545815]","[0.566534140615373, 0.0049320223048811]","[0.6447121121969119, 0.013218778936689008]","[0.297767819069749, 0.008027968767974854]","[0.27518334249162024, 0.012320279189827988]","[0.5196515315272998, 0.03830688123842807]","[0.0, 0.0]","[0.5114474271244334, 0.0369729551360909]"
146,"[0.4851068734688674, 0.005589304104008814]","[0.4851068734688674, 0.005589304104008814]","[0.4638338110329192, 0.007271822920321407]","[0.870203181197277, 0.005127762950454768]","[0.40772792363064486, 0.004604553784427132]","[0.5352261904365654, 0.008848230848346536]","[0.4851068734688674, 0.005589304104008814]","[0.6983533022625491, 0.005772142721520633]","[0.665586845344393, 0.0051190921350759205]","[0.613120579396132, 0.005503361825620974]","[0.5428092778042752, 0.006327586048357724]","[0.4711016603339684, 0.005729310337467686]","[0.5584409350573839, 0.0035016006344246228]","[0.4902972862020454, 0.005369498362608608]","[0.6047314164769215, 0.013484638605103474]","[0.634688257175209, 0.005720436608656962]","[0.5987317647624651, 0.005132594969833009]","[0.5584409350573839, 0.0035016006344246228]","[0.7236464336490782, 0.025523339340923025]","[0.6170440941259255, 0.0019945099287673467]","[0.6014530816009825, 0.0014573499254152639]","[0.5950676578570105, 0.020743066085424814]","[0.0, 0.0]","[0.5980538985819045, 0.02058076902487584]","[0.5584409350573839, 0.0035016006344246228]","[0.6343557506142484, 0.006379683485372738]","[0.30051470526546714, 0.007744522727505622]","[0.26973508121799966, 0.0001535889741755002]","[0.5436689549509348, 0.18275256748723928]","[0.0, 0.0]","[0.5352619945146835, 3.0036389804828483]"
147,"[0.48104496865511676, 0.00526783578870212]","[0.48104496865511676, 0.00526783578870212]","[0.46090102499000113, 0.005072875542465886]","[0.8581454935177159, 0.0017384434388306004]","[0.40431895255685013, 0.003846452545961479]","[0.5388573711805372, 0.01114838993747447]","[0.48104496865511676, 0.00526783578870212]","[0.6914254892670307, 0.007522506408442717]","[0.6554034148381704, 0.004425431995503714]","[0.6077736828643348, 0.0073910893218434755]","[0.5381375265017324, 0.009256304858160364]","[0.46681043783471615, 0.005461879932776613]","[0.5486116477916827, 0.0014450352319105918]","[0.4817046710511891, 0.0015932110642411003]","[0.594744709267264, 0.006579774916861184]","[0.6234646117285916, 0.0012102766592678236]","[0.5879545832725602, 0.0011317474631152527]","[0.5486116477916827, 0.0014450352319105918]","[0.7205155296379147, 0.027903323085411613]","[0.6067947115919651, 0.0006957237536919181]","[0.5919977644609121, 0.002364921136452293]","[0.5898842026018956, 0.014623426747644616]","[0.0, 0.0]","[0.592952670850315, 0.014634393703945606]","[0.5486116477916827, 0.0014450352319105918]","[0.6262684284634082, 0.01154687865856225]","[0.3014007804347146, 0.006962707612578862]","[0.2679293996432597, 0.009887290212547839]","[0.5432688603739546, 0.09170923627479016]","[0.0, 0.0]","[0.5584988947889493, 3.1027507857348744]"
148,"[0.4783520470244801, 0.0064635510440259935]","[0.4783520470244801, 0.0064635510440259935]","[0.4552555524596068, 0.002855857276910407]","[0.8509636560247683, 0.003244180240805237]","[0.4030036592816191, 0.005477593614152897]","[0.5383432221977305, 0.00940940354726883]","[0.4783520470244801, 0.0064635510440259935]","[0.6878799673130438, 0.010985680930047674]","[0.6437818040047463, 0.002097593470207622]","[0.6009056507732229, 0.005645544344069183]","[0.5303204018283826, 0.004403745887749815]","[0.4633178148585301, 0.006182367448073845]","[0.540464201004637, 0.0030393014206388466]","[0.4761449839892611, 0.005335897674139359]","[0.5842903278617334, 0.0044905186603145155]","[0.6184693084824673, 0.006147632026104795]","[0.577131136023579, 0.0008831648447161582]","[0.540464201004637, 0.0030393014206388466]","[0.7194320159983525, 0.03275345200451733]","[0.6069915471004729, 0.004062052378936735]","[0.5832375905352839, 0.002804744107954876]","[0.5832480279553164, 0.011204967809234741]","[0.0, 0.0]","[0.5863724912616091, 0.011239685405688725]","[0.540464201004637, 0.0030393014206388466]","[0.6171564111718104, 0.008556671681915758]","[0.30042314966000827, 0.0055050802753661325]","[0.2633415809242939, 0.002110103065661114]","[0.5559305872261715, 0.13854402603385105]","[0.0, 0.0]","[0.5482245291570275, 0.1381391388510295]"
149,"[0.47831060950544635, 0.00887740788815796]","[0.47831060950544635, 0.00887740788815796]","[0.4487528828677263, 0.0020796930160741117]","[0.8448738299016675, 0.003551015662225016]","[0.39998223748859274, 0.004068227880931545]","[0.533513725466652, 0.005442315501485962]","[0.47831060950544635, 0.00887740788815796]","[0.687088720830142, 0.01384832120135264]","[0.6316896847778615, 0.0011029020578419268]","[0.5936361191668973, 0.005065240129430353]","[0.5205245741575523, 0.0012104509097766501]","[0.4616356081977914, 0.007974158548824165]","[0.5352346704240207, 0.005987739339722613]","[0.47268862176114185, 0.007923735220997388]","[0.574587270806156, 0.006172614838942157]","[0.6124333605920743, 0.005204968144267474]","[0.5681836288287275, 0.0024463979155622253]","[0.5352346704240207, 0.005987739339722613]","[0.7232520039067117, 0.039079418350499016]","[0.6266419697454493, 0.007141384733681065]","[0.580607661898978, 0.008154178265317514]","[0.5820928219570976, 0.02275314184771833]","[0.0, 0.0]","[0.5853759194461658, 0.022803381301344385]","[0.5352346704240207, 0.005987739339722613]","[0.6074530657021721, 0.006608285385011857]","[0.29551321902673633, 0.001193127986625279]","[0.25942908279654514, 0.0036843900509599694]","[0.549105711933955, 0.03708730259616783]","[0.0, 0.0]","[0.5375004253474766, 0.037046403903032724]"
150,"[0.5001842817451565, 0.017050817998315693]","[0.5001842817451565, 0.017050817998315693]","[0.47631523872434, 0.019747840534756575]","[0.8411732559064087, 0.00428600794082008]","[0.42998312561416313, 0.016838482737031254]","[0.5288233902744207, 0.005480099704163357]","[0.5001842817451565, 0.017050817998315693]","[0.687021722339685, 0.014600613520870788]","[0.619576715266099, 0.0007313021008355732]","[0.5996772025450058, 0.015227135588230762]","[0.5122807685055631, 0.0032318628110912977]","[0.4762593069157529, 0.01575898176949738]","[0.536354315235932, 0.01193654911173153]","[0.46962467695699595, 0.008323788944282462]","[0.5671598636119848, 0.012636079204442019]","[0.6075659768309091, 0.0060608454750324895]","[0.5611707460638042, 0.004096163088651783]","[0.536354315235932, 0.01193654911173153]","[0.7174188353080316, 0.021172243214108814]","[0.6453098712581768, 0.007966091905671671]","[0.5772561445205346, 0.00738797872369201]","[0.5771577494227128, 0.014480207372841485]","[0.0, 0.0]","[0.5805193116746004, 0.014529870652561833]","[0.536354315235932, 0.01193654911173153]","[0.6020415410601719, 0.016842929284783176]","[0.29111747450959624, 0.0016389982352753266]","[0.25471311357710713, 0.0012775810124598381]","[0.5387370907223633, 0.0052625785221757084]","[0.0, 0.0]","[0.5267836026242616, 0.005110060514768064]"
151,"[0.497377149714602, 0.006692288664628583]","[0.497377149714602, 0.006692288664628583]","[0.48106901073290337, 0.009447009405798582]","[0.8320838951311929, 0.002510830975862572]","[0.42857268605069176, 0.005973676518964172]","[0.5523822207606996, 0.022445329791662652]","[0.497377149714602, 0.006692288664628583]","[0.6789178799986827, 0.006016432537810496]","[0.6074966624918979, 0.00043626698390528877]","[0.5906986164330095, 0.003209726161562444]","[0.5124925105715188, 0.015391315131215779]","[0.49474628018692157, 0.017568394727221746]","[0.5337490818440396, 0.008669885088260526]","[0.4811725000787832, 0.018203718354498907]","[0.5645674507565075, 0.02717001505652036]","[0.6271876779893636, 0.021721187244000458]","[0.5694266900493488, 0.013657996019082987]","[0.5337490818440396, 0.008669885088260526]","[0.7231978882852219, 0.04082267909657405]","[0.6425042737551405, 0.003433262974056577]","[0.5698291876965589, 0.0036494834659201478]","[0.5674515832820293, 0.003955263257913666]","[0.0, 0.0]","[0.5707766187197255, 0.003953363869643653]","[0.5337490818440396, 0.008669885088260526]","[0.5950473142308004, 0.012598265276623737]","[0.2894698404262531, 0.004501466475270299]","[0.252457753293391, 0.007625343501963217]","[0.5378291397600554, 0.08405104062407441]","[0.0, 0.0]","[0.5167916624873031, 0.08365597489170976]"
152,"[0.5073546903974306, 0.01294778348410176]","[0.5073546903974306, 0.01294778348410176]","[0.47857265757107637, 0.005871883314492918]","[0.8228343167990775, 0.002398842202536147]","[0.45229670951838113, 0.014987443425596344]","[0.5602708973584519, 0.014086473042810799]","[0.5073546903974306, 0.01294778348410176]","[0.6912782182085206, 0.01976484434887263]","[0.5958648018942547, 0.0007238063034028609]","[0.5899698400958314, 0.01178975453697257]","[0.5027710763874723, 0.00078639910557587]","[0.5057299260027202, 0.014742353844142814]","[0.5289792655402161, 0.006286963105564185]","[0.4838265183326046, 0.01384475171944574]","[0.5553744697174008, 0.006506451035196998]","[0.6206675039398218, 0.005272703037118934]","[0.5614608894085726, 0.0032140858144922564]","[0.5289792655402161, 0.006286963105564185]","[0.7188479652879566, 0.024757980595056055]","[0.6578011169278123, 0.006438174558307765]","[0.5603249836469892, 0.0016615534478985857]","[0.5594400100194622, 0.007166215524065267]","[0.0, 0.0]","[0.5626303945693863, 0.006906582607195948]","[0.5289792655402161, 0.006286963105564185]","[0.5897984091204538, 0.016582906254202612]","[0.2889536177285867, 0.005665224791934169]","[0.247870957843015, 0.0012339477811600349]","[0.5362155395975372, 0.07734141413286652]","[0.0, 0.0]","[0.5069587588917109, 0.07731384200245141]"
153,"[0.5053570564025981, 0.007561941121606607]","[0.5053570564025981, 0.007561941121606607]","[0.4702612169983896, 0.0010351930058038296]","[0.8093629555671866, 0.0009683934825461787]","[0.4498392521491707, 0.005460004524215523]","[0.5722905435634045, 0.015750974504492813]","[0.5053570564025981, 0.007561941121606607]","[0.6877559774217089, 0.010991141063061342]","[0.5848806800603419, 0.0013004789617445075]","[0.5800950379723304, 0.002044913365956152]","[0.4976706046323134, 0.007365639612329463]","[0.5047113655057986, 0.009325451063500955]","[0.5238189278285336, 0.005754338731503018]","[0.48173597529599776, 0.009802885959166566]","[0.5473297587556241, 0.009484117840795364]","[0.6241240378677916, 0.012002920326635682]","[0.556790124773862, 0.0061506695751977845]","[0.5238189278285336, 0.005754338731503018]","[0.7207222782421988, 0.036991189928823436]","[0.6480348497492731, 0.0011488206444040991]","[0.5601219086971599, 0.009571385617936894]","[0.5562972646990099, 0.017228950632702526]","[0.0, 0.0]","[0.5593782330505354, 0.016868093148690814]","[0.5238189278285336, 0.005754338731503018]","[0.5817296856310322, 0.009278696524380797]","[0.28514707437694564, 0.0021114487241238804]","[0.24466308583033222, 0.004639085151800956]","[0.5291134135360014, 0.030424985446854232]","[0.0, 0.0]","[0.4970176858241615, 0.03042822958034998]"
154,"[0.5031969526858351, 0.007366075016289492]","[0.5031969526858351, 0.007366075016289492]","[0.46585795810129055, 0.004096741012646222]","[0.7995072915305202, 0.0020530505388204]","[0.45723726566238726, 0.009895016152291741]","[0.5936760163852343, 0.03525217833570786]","[0.5031969526858351, 0.007366075016289492]","[0.6824635040838565, 0.009024913963949256]","[0.5752879374472213, 0.0029259860589055373]","[0.5693341798574291, 0.0008927451058147354]","[0.4926878331848572, 0.007380523875622487]","[0.5294757972305087, 0.024206363385625027]","[0.5192184072294407, 0.006222604962338869]","[0.4943284903186531, 0.018908340320192545]","[0.5441427333159345, 0.023995901368562052]","[0.6280160619156264, 0.012140038469478176]","[0.5554085741996095, 0.009135887897984916]","[0.5192184072294407, 0.006222604962338869]","[0.7182025117495713, 0.029058327970732024]","[0.6564269340631438, 0.005522032155203863]","[0.5505722616891041, 0.0014241886696273836]","[0.5507667227147832, 0.011948289836740044]","[0.0, 0.0]","[0.553830676297109, 0.011867909466831963]","[0.5192184072294407, 0.006222604962338869]","[0.5753361256965707, 0.01302892320735451]","[0.2808486534599523, 0.0014979300202515643]","[0.24076625459598658, 0.002624975194999492]","[0.5214722262027947, 0.024529040104698797]","[0.0, 0.0]","[0.4872366874687094, 0.02445634368603158]"
155,"[0.502247076443608, 0.008438568712045997]","[0.502247076443608, 0.008438568712045997]","[0.4708532556934541, 0.00923868653709733]","[0.7914691080134972, 0.0025774309198649554]","[0.454491100468558, 0.005288551776218649]","[0.5923846495957586, 0.011477126857446517]","[0.502247076443608, 0.008438568712045997]","[0.6758924050301767, 0.007546217909072421]","[0.5668398406791558, 0.0042397441161838864]","[0.5592258155757402, 0.0013555708511196]","[0.4837183819673422, 0.0013115358549841548]","[0.528694274885254, 0.011043595268759811]","[0.5332529679185789, 0.01689714336279683]","[0.5122957339775417, 0.021944271322035098]","[0.5369371430291943, 0.011356423198417514]","[0.6333269169318287, 0.012620092257226977]","[0.5488681014329331, 0.004272571397821731]","[0.5332529679185789, 0.01689714336279683]","[0.7154953551399992, 0.028448778569588634]","[0.6619775002590689, 0.005186538215730901]","[0.5446423013218166, 0.004337143191205912]","[0.5409310276692486, 0.0025119952318480416]","[0.0, 0.0]","[0.5438996564292785, 0.0024058367616595655]","[0.5332529679185789, 0.01689714336279683]","[0.5746038559653798, 0.026747206891163645]","[0.2787125662081094, 0.003698738318802261]","[0.2363210466371385, 0.0009686577348568726]","[0.5131851506110223, 0.0177402421509821]","[0.0, 0.0]","[0.4776068583468742, 0.017619733457269558]"
156,"[0.508872500234492, 0.011741366742583682]","[0.508872500234492, 0.011741366742583682]","[0.4926726269539192, 0.014768638276999136]","[0.7857165224178071, 0.003264835887848413]","[0.45222528837668047, 0.005632668961803459]","[0.594937449331069, 0.01395087231897745]","[0.508872500234492, 0.011741366742583682]","[0.6717227716876147, 0.009963417687605322]","[0.5594890100441492, 0.0055129545088195234]","[0.5543325781023408, 0.006664917754786585]","[0.49475218623940914, 0.02087018391219633]","[0.5235861304462495, 0.006134133277939898]","[0.5374903619046465, 0.01301966382766409]","[0.5109384218099098, 0.011393495075275107]","[0.5289374724863295, 0.008447665614064853]","[0.6319191217046303, 0.009616022805142907]","[0.5406644096223557, 0.0025910813621812987]","[0.5374903619046465, 0.01301966382766409]","[0.7126630681212682, 0.027983053054049387]","[0.6683127721564311, 0.005322250181010217]","[0.5398070546855436, 0.005120796025351377]","[0.5400880859246213, 0.021183798074925035]","[0.0, 0.0]","[0.5428776236029291, 0.020657313639119525]","[0.5374903619046465, 0.01301966382766409]","[0.5718571882912373, 0.021679744402423772]","[0.2845503833390189, 0.008373377396876273]","[0.23535386574907502, 0.00977384381116827]","[0.5061944743369979, 0.026908168150096355]","[0.0, 0.0]","[0.46822886386735474, 0.02668109924508351]"
157,"[0.5258493910160821, 0.015676277475596294]","[0.5258493910160821, 0.015676277475596294]","[0.49321218425567687, 0.008170052668560164]","[0.7733757004542133, 0.0010925636459663695]","[0.4702560728542265, 0.013400802994309657]","[0.5876604122633959, 0.005008058748182596]","[0.5258493910160821, 0.015676277475596294]","[0.688136633103234, 0.022851403290650194]","[0.551588005464684, 0.004537147316307842]","[0.5530743172778325, 0.01040185616527287]","[0.48991904018880245, 0.007490237897093125]","[0.5217729246070394, 0.009685383130279309]","[0.5353342072323134, 0.009028044929197225]","[0.5037841710229307, 0.00391747706934063]","[0.5293790332898315, 0.033126415227210736]","[0.6496552538707243, 0.017491566405782397]","[0.5480731273788304, 0.01285308598468145]","[0.5353342072323134, 0.009028044929197225]","[0.7220593272041218, 0.04386938441483139]","[0.6600174081348428, 0.0017084603741361292]","[0.5621249134081298, 0.01808859236766921]","[0.5626915817112217, 0.04256354236540372]","[0.0, 0.0]","[0.5656805890717493, 0.0429372955819974]","[0.5353342072323134, 0.009028044929197225]","[0.5633696528749643, 0.007301772615024118]","[0.2808352773904014, 0.002084069517471942]","[0.2312002414962961, 0.0014294246573833724]","[0.5046660064821104, 0.07015333641749662]","[0.0, 0.0]","[0.49481742067398704, 3.1135140785315634]"
158,"[0.5278120486879082, 0.010430103075375662]","[0.5278120486879082, 0.010430103075375662]","[0.4885513038025822, 0.004208673061705821]","[0.7603442966243649, 0.0007886564686287821]","[0.4663116915663583, 0.004495382335440258]","[0.6082773916502262, 0.03330310778052616]","[0.5278120486879082, 0.010430103075375662]","[0.6904902205064611, 0.015765640640840697]","[0.5447089038957211, 0.0057143901743716904]","[0.5457829544406845, 0.003986173123889195]","[0.4866016036950542, 0.009579037491795813]","[0.5331640752306892, 0.016714559681893313]","[0.5413286899580565, 0.013729910442056724]","[0.5230740338444135, 0.022681808607788786]","[0.525118416802267, 0.01946073504463194]","[0.6409524702372816, 0.0037903239224831545]","[0.5422444540936567, 0.004782402700979009]","[0.5413286899580565, 0.013729910442056724]","[0.7335733553177963, 0.046343498417388114]","[0.6770165377281007, 0.015746207089890826]","[0.5594033284535447, 0.007787659122398715]","[0.5617962784720593, 0.02217546557009331]","[0.0, 0.0]","[0.5646406507690596, 0.022073793146401385]","[0.5413286899580565, 0.013729910442056724]","[0.5591673747737912, 0.017465147787039323]","[0.27605063871874125, 0.0008743546669840247]","[0.22718102416702318, 0.0015515977050229541]","[0.4968948624661031, 0.01881480838678995]","[0.0, 0.0]","[0.48503773760021024, 0.018107473048853066]"
159,"[0.525362803590961, 0.007473346325463186]","[0.525362803590961, 0.007473346325463186]","[0.48373402360207046, 0.003994154633351029]","[0.7478999323090502, 0.0008939692141675877]","[0.4612247188699895, 0.003485173478700366]","[0.6172343870972741, 0.01723683051412293]","[0.525362803590961, 0.007473346325463186]","[0.6870147591960033, 0.011074704957803619]","[0.5383105278005748, 0.006170822534024073]","[0.5364094489825284, 0.0016289207148371307]","[0.48185708562955304, 0.0073632317947218955]","[0.5285581720092957, 0.006731038487463985]","[0.5504979567813345, 0.015145150750457942]","[0.5233996597687527, 0.013466146585519447]","[0.528809028271697, 0.03679463820255377]","[0.6349625576274381, 0.006013048590363153]","[0.5404966751424388, 0.00846502590139997]","[0.5504979567813345, 0.015145150750457942]","[0.7314757358337374, 0.03056301323526436]","[0.6931657108416956, 0.02295791600110763]","[0.5814331620308675, 0.04471533543609473]","[0.5837064645484563, 0.21341721889435933]","[0.0, 0.0]","[0.5864086182306066, 0.21430766610793492]","[0.5504979567813345, 0.015145150750457942]","[0.5660071049808065, 0.03436028548133397]","[0.2840014312028809, 0.009109436588577005]","[0.2311653598425263, 0.015639895427121263]","[0.4892377996558369, 0.018344188492597044]","[0.0, 0.0]","[0.4754554952288195, 0.018391339604416298]"
160,"[0.5229177169634611, 0.0074238701959919344]","[0.5229177169634611, 0.0074238701959919344]","[0.4818118342057255, 0.00623100637284538]","[0.7336936442141038, 0.0002431607023299503]","[0.46798887103522735, 0.009794869560278958]","[0.6101876023353718, 0.005790476597671887]","[0.5229177169634611, 0.0074238701959919344]","[0.6835663589492014, 0.011023579295769645]","[0.5332435405860153, 0.007802628677841353]","[0.5298885776927005, 0.0044396518609890225]","[0.47540362542528514, 0.004694768095255562]","[0.5209630561066004, 0.0032960372091113796]","[0.5479615235490957, 0.008830125321093698]","[0.5191141638124962, 0.007838834471889988]","[0.5213876405017056, 0.009677478069601623]","[0.6295856078877184, 0.006425604654386127]","[0.5314509822845137, 0.0016395099185871976]","[0.5479615235490957, 0.008830125321093698]","[0.7318383207929622, 0.035875906958084916]","[0.7085074252996109, 0.021282997959879]","[0.6023615039293241, 0.02407856236051377]","[0.6045211413210335, 0.1092503390074516]","[0.0, 0.0]","[0.6070881873190763, 0.10863766775102777]","[0.5479615235490957, 0.008830125321093698]","[0.561872633961305, 0.01771315591803494]","[0.2805043195987244, 0.00227674039958361]","[0.22714403327096017, 0.0015236724369909777]","[0.48728131777771905, 0.06249526455061022]","[0.0, 0.0]","[0.5016827204673786, 3.137492176502964]"
161,"[0.52065129284018, 0.007535072932124766]","[0.52065129284018, 0.007535072932124766]","[0.47790957710256016, 0.004594036802265875]","[0.7218514278061515, 0.0009156069984901015]","[0.4782259061394329, 0.011031653891876764]","[0.6028862190264601, 0.005350609629219738]","[0.52065129284018, 0.007535072932124766]","[0.6806044114775296, 0.011464879304785252]","[0.5288204385480823, 0.008523529582125757]","[0.5292067444454407, 0.01045317704328494]","[0.47170859633480483, 0.008562246097932892]","[0.5154887357341634, 0.0054583750521091665]","[0.5400525225466154, 0.003169989348191477]","[0.5131921993724515, 0.005639769743058915]","[0.5193527065701362, 0.025710573419641787]","[0.6481062996784374, 0.01797597005243846]","[0.5367691547383556, 0.011838895934320384]","[0.5400525225466154, 0.003169989348191477]","[0.7362248287160313, 0.03976162742630192]","[0.7043489544583024, 0.0038541629890092213]","[0.6194929887729216, 0.019758872461827802]","[0.6077722666282027, 0.03270823500479467]","[0.0, 0.0]","[0.6108403987628569, 0.03315112249000562]","[0.5400525225466154, 0.003169989348191477]","[0.5525905854857525, 0.00481339662347204]","[0.27533802582549716, 0.00046112707429436464]","[0.22262336942342226, 5.585053606381533e-05]","[0.5129172518888332, 0.20019668869965185]","[0.0, 0.0]","[0.5247515893353342, 2.9972700970814]"
