Frame index,Hips,LHipJoint,LeftUpLeg,LeftLeg,LeftFoot,LeftToeBase,RHipJoint,RightUpLeg,RightLeg,RightFoot,RightToeBase,LowerBack,Spine,Spine1,Neck,Neck1,Head,LeftShoulder,LeftArm,LeftForeArm,LeftHand,LeftFingerBase,LeftHandIndex1,LThumb,RightShoulder,RightArm,RightForeArm,RightHand,RightFingerBase,RightHandIndex1,RThumb
81,"[0.288944015707494, 0.0035471029156104394]","[0.288944015707494, 0.0035471029156104394]","[0.3604845854654728, 0.004168994329895694]","[0.4010555416567994, 0.0007622630468812898]","[0.4686912437775937, 0.00046719771503383594]","[0.3883904006172643, 0.004189166272814554]","[0.288944015707494, 0.0035471029156104394]","[0.3062006926125301, 0.004434178178647393]","[0.3932733390895549, 0.0010105040090449212]","[0.3186933782683647, 0.0012017279669899617]","[0.5134181178364207, 0.0012490231482059101]","[0.37533965620819404, 0.003428088508110061]","[0.3247060904301577, 0.0021039659203578257]","[0.3097992373316565, 0.002283733667205483]","[0.374375658995534, 0.0034392106525605085]","[0.5411124417766402, 0.0012458356759200743]","[0.5012080057597601, 0.0009872745034385751]","[0.3247060904301577, 0.0021039659203578257]","[0.3986143074643049, 0.005202086994069747]","[0.4656457955695296, 0.002450984791255307]","[0.458683207876092, 0.0001204277183875477]","[0.3380117394093706, 0.006284302944886806]","[0.0, 0.0]","[0.3408374292773321, 0.006393037609795954]","[0.3247060904301577, 0.0021039659203578257]","[0.4047386487686567, 0.0018164124014261496]","[0.367742272210484, 0.00050401799718038]","[0.3618137443965171, 0.00033510321638298017]","[0.46637684913677724, 0.0010994171468411242]","[0.0, 0.0]","[0.45960399614004854, 0.0011204488388206525]"
82,"[0.30892541646569155, 0.005024079088961413]","[0.30892541646569155, 0.005024079088961413]","[0.37634560347066837, 0.005417302208365761]","[0.40905061377685276, 0.0007660603230783162]","[0.46442027643019457, 0.001041773340479492]","[0.3946919656735102, 0.00570533886403739]","[0.30892541646569155, 0.005024079088961413]","[0.3327208661330133, 0.007018548484063637]","[0.4223237086879648, 0.0009839166440269085]","[0.3249051794904868, 0.002193985814758296]","[0.5039955438304276, 0.0005859893516035706]","[0.37821769499213576, 0.004376701090544334]","[0.3244197083257906, 0.002576923816074581]","[0.3075095303759585, 0.0024758014043990886]","[0.3725303484289696, 0.002499066090991549]","[0.5386553380383802, 0.002584436623196613]","[0.4998195584776523, 0.0011836341610873275]","[0.3244197083257906, 0.002576923816074581]","[0.39855823508168686, 0.004986478339077126]","[0.4721888525281881, 0.002365577694336054]","[0.4560142717348721, 0.0021956241990089753]","[0.3344813439820471, 0.0035716907394949347]","[0.0, 0.0]","[0.33736320531723873, 0.0033910512499553064]","[0.3244197083257906, 0.002576923816074581]","[0.40124037055359346, 0.0035164353952273422]","[0.3607826691481678, 0.0001169381123190381]","[0.359137808428343, 0.002515019452123876]","[0.4585813886825331, 0.0005745905359702411]","[0.0, 0.0]","[0.45186845787880403, 0.0005505020815205978]"
83,"[0.3251344230824173, 0.004543659299263104]","[0.3251344230824173, 0.004543659299263104]","[0.3821980873070675, 0.003894613034829368]","[0.40167847545964325, 5.5216158517657694e-05]","[0.46992170657646576, 0.002343725237605073]","[0.39122429984006857, 0.002448482405152356]","[0.3251344230824173, 0.004543659299263104]","[0.34699752234570436, 0.00515098017290288]","[0.42978937505752657, 0.0005769341441910159]","[0.3209719437466641, 0.0006315517402629595]","[0.49631867319830175, 0.0016593264955656443]","[0.3811488550192365, 0.004365266689137526]","[0.32234331131518823, 0.0018219496896515958]","[0.3054034704889317, 0.0025519824563164685]","[0.37269052680105463, 0.003306143876874428]","[0.5397442667615792, 0.00345813954007646]","[0.5077208383684157, 0.0017951362906853837]","[0.32234331131518823, 0.0018219496896515958]","[0.39460679934247817, 0.002518645175651263]","[0.4690000251825617, 0.0012400828095244587]","[0.4485416949349385, 0.0005550147021342136]","[0.328197945043602, 0.00044731948591588246]","[0.0, 0.0]","[0.33107230523009273, 0.0004609516999715572]","[0.32234331131518823, 0.0018219496896515958]","[0.3999168649027125, 0.005110002926532435]","[0.35918636522232994, 0.0016607681529047331]","[0.3536932399015878, 0.0009529497715888245]","[0.4543286975883888, 0.001840215399857986]","[0.0, 0.0]","[0.4475001883854496, 0.0017606674384428877]"
84,"[0.3246315989131839, 0.00211710795875489]","[0.3246315989131839, 0.00211710795875489]","[0.3751204076444962, 0.00022066284187599716]","[0.39515974200360743, 0.00010337912617488934]","[0.4643911058505407, 0.0007884212743385506]","[0.4021870669680821, 0.006737573493105125]","[0.3246315989131839, 0.00211710795875489]","[0.3469222012167725, 0.002839780575950161]","[0.44896895774931356, 0.0008204109456391196]","[0.3194322975385069, 0.0011945523214939961]","[0.5010180835153123, 0.008124871794123783]","[0.37623466846234005, 0.0013375241303374044]","[0.3176454374463681, 0.0007184726639853814]","[0.2997380219902628, 0.0002780839320778416]","[0.39461910506607406, 0.007090307817992659]","[0.5627570534235002, 0.006743747600815875]","[0.5323347964499949, 0.0029203952130058396]","[0.3176454374463681, 0.0007184726639853814]","[0.3926594514463371, 0.0037049988578981984]","[0.46006411436962574, 8.803040265921075e-05]","[0.4592414999156997, 0.004454080251089506]","[0.3234503354373206, 0.001991565639009815]","[0.0, 0.0]","[0.3265166879397132, 0.0020773714288647572]","[0.3176454374463681, 0.0007184726639853814]","[0.40066711880807343, 0.006307247238854295]","[0.357545664303272, 0.0016364389239571118]","[0.369258615454557, 0.007248352383532457]","[0.4536792869956935, 0.003148550119100503]","[0.0, 0.0]","[0.4469325298037981, 0.00315366525302389]"
85,"[0.3218242863734044, 0.0012783621701869786]","[0.3218242863734044, 0.0012783621701869786]","[0.3727124483017571, 0.001959652143586282]","[0.422832172465629, 0.0012943925966234745]","[0.4589062985186806, 0.0007746108758178829]","[0.39991549375977986, 0.0031774041624220276]","[0.3218242863734044, 0.0012783621701869786]","[0.34508814331606835, 0.0020968372841516586]","[0.4428779430737696, 0.00014557632933934016]","[0.31505461286074876, 0.0004893870046882642]","[0.5082753669049798, 0.00886368262018827]","[0.37619589392610603, 0.003652402793903003]","[0.3149904975968473, 0.0015111053798578223]","[0.2992450221722018, 0.0034413488768107415]","[0.40223666369002237, 0.004747994280233984]","[0.5846192007523252, 0.007887064882963323]","[0.553467467475663, 0.0027089594677760114]","[0.3149904975968473, 0.0015111053798578223]","[0.390948632694813, 0.003807647462546318]","[0.45209106767347834, 0.000243432633290185]","[0.4557333355802978, 0.001904154213925825]","[0.3180003538482894, 0.001112549739952829]","[0.0, 0.0]","[0.3211296153607112, 0.001144544060737187]","[0.3149904975968473, 0.0015111053798578223]","[0.3952776823448025, 0.0019877810634381537]","[0.3529656764736276, 0.00075817894210575]","[0.3679851034732416, 0.0033108895910332627]","[0.45929294098887496, 0.004213451938747037]","[0.0, 0.0]","[0.45281899296145567, 0.004239084104506351]"
86,"[0.3411481686853394, 0.00482920134326614]","[0.3411481686853394, 0.00482920134326614]","[0.3921951272626486, 0.005788781742771075]","[0.44050295024082564, 0.0010589153484822176]","[0.4536102332836044, 0.0007901010620034846]","[0.39416159231292414, 0.001232434636024574]","[0.3411481686853394, 0.00482920134326614]","[0.3660911797823153, 0.006242077338222962]","[0.43426798998652427, 1.2471845688372712e-05]","[0.3257889213404166, 0.0025631376376039072]","[0.5001111425467072, 0.0013679747239427483]","[0.3890981909278248, 0.006114528103188996]","[0.31386814312167255, 0.002104480386472866]","[0.2987628371342932, 0.0034267199239429664]","[0.4090813393823958, 0.004647959946163216]","[0.5952022506535847, 0.0056201402443158514]","[0.5646433201762421, 0.002199998746282096]","[0.31386814312167255, 0.002104480386472866]","[0.38713737073732707, 0.00247100464631175]","[0.4453145065910547, 0.0004489007588733711]","[0.4475937048886241, 0.00032637657012293754]","[0.31326922673269475, 0.0017707404677698136]","[0.0, 0.0]","[0.31633815827935297, 0.001625682091101616]","[0.31386814312167255, 0.002104480386472866]","[0.3951130809461209, 0.005845031208033438]","[0.35765038658301, 0.0026315888683003013]","[0.366997650571543, 0.003431317309420854]","[0.45158041787365527, 0.0005470678271326977]","[0.0, 0.0]","[0.4451875896059797, 0.0005336575148853705]"
87,"[0.37409076025107246, 0.008580233998574494]","[0.37409076025107246, 0.008580233998574494]","[0.4225853708995162, 0.009802878449509491]","[0.46847780272878436, 0.0016932503556237608]","[0.4488192811188206, 0.0008706741422297708]","[0.388826577400086, 0.0013958034524971432]","[0.37409076025107246, 0.008580233998574494]","[0.3977866207931996, 0.010257177100654631]","[0.43583036874160774, 0.0004686678772002827]","[0.338253437620914, 0.002765990671847143]","[0.4978380547859404, 0.005265303670113617]","[0.4186113301017896, 0.009928647893519606]","[0.3122026677088729, 0.0018646268963916617]","[0.3005937635126781, 0.004158497565818771]","[0.42390554070066083, 0.006040984296039256]","[0.6002471875660634, 0.004898493411864055]","[0.5787612218449878, 0.002393857458109342]","[0.3122026677088729, 0.0018646268963916617]","[0.3812588663482863, 0.0011432033025826913]","[0.4406588661900209, 0.000842214381268441]","[0.44290025637305974, 0.001422443340375329]","[0.30918999936879754, 0.002366303376145195]","[0.0, 0.0]","[0.3122007807376871, 0.0021722899589211304]","[0.3122026677088729, 0.0018646268963916617]","[0.3927014592366637, 0.004132214464581194]","[0.35724203868288895, 0.0019847211988076765]","[0.37072431430115205, 0.004726351614400659]","[0.4473626046094496, 0.0017829354413723473]","[0.0, 0.0]","[0.4411282657628667, 0.0018100743601527707]"
88,"[0.37773370197629735, 0.0033335900332808117]","[0.37773370197629735, 0.0033335900332808117]","[0.42380240563234217, 0.0037155669662298635]","[0.47658410782285904, 0.0008617163252602373]","[0.44981596402771173, 0.0019051230377665478]","[0.41088629148962336, 0.009070475961225332]","[0.37773370197629735, 0.0033335900332808117]","[0.397497764710397, 0.0032405530965903726]","[0.42736167842127537, 1.2472061592116688e-05]","[0.33505158859618683, 0.0008517941168260606]","[0.4911503667577473, 0.002219397371141585]","[0.41641496072741063, 0.0031258913679749786]","[0.31124352631840574, 0.0021253150971655395]","[0.2969353280021866, 0.0014525394426446279]","[0.42780775441224433, 0.0042678743489258245]","[0.6090782875939847, 0.005450588133333584]","[0.5998231607527384, 0.002924607916514462]","[0.31124352631840574, 0.0021253150971655395]","[0.37799205073100034, 0.002658123195741528]","[0.45433870465820086, 0.0028299978025075182]","[0.43531461722412523, 0.0004241150082345861]","[0.30350097081212346, 0.0005332228109801945]","[0.0, 0.0]","[0.30645130014897526, 0.0004884652477938659]","[0.31124352631840574, 0.0021253150971655395]","[0.39260392743956013, 0.005818194639662292]","[0.3562910315939306, 0.0018206515729185357]","[0.4020395547213738, 0.011044443506620195]","[0.4440928403315747, 0.0020975389583420714]","[0.0, 0.0]","[0.43807668785448095, 0.002151298721224299]"
89,"[0.3741066547277081, 0.001464074405749819]","[0.3741066547277081, 0.001464074405749819]","[0.42000434869385395, 0.0019405921358383105]","[0.48493769794972813, 0.0008795274791557426]","[0.44371375458246926, 0.0005876625339466124]","[0.4403419769151422, 0.021124427911018546]","[0.3741066547277081, 0.001464074405749819]","[0.3924688741344605, 0.0012345744322442601]","[0.42294779502993024, 0.00020780918303548013]","[0.33502233003757154, 0.001585318939349842]","[0.4873814244957854, 0.004096098230815893]","[0.4112941088980526, 0.001621043027140977]","[0.30956413834777885, 0.001818131738789409]","[0.2951815742767895, 0.0025713666454011204]","[0.4322987703697707, 0.0043704774846835565]","[0.6106318288273951, 0.00447793656368288]","[0.6056332970553766, 0.00207303419114685]","[0.30956413834777885, 0.001818131738789409]","[0.3772981305237798, 0.004164554228802359]","[0.4689547362232678, 0.0029579443945088172]","[0.446933766391969, 0.004441862946325552]","[0.29911791883577177, 0.001810162872948936]","[0.0, 0.0]","[0.30220744180868875, 0.0018536118700691279]","[0.30956413834777885, 0.001818131738789409]","[0.39038822161361, 0.004213861249910321]","[0.35507108021391404, 0.001734117251204657]","[0.4228963448050713, 0.009072221451866452]","[0.4511138543468248, 0.004308053900045589]","[0.0, 0.0]","[0.445838822468802, 0.004413300262745346]"
90,"[0.3820572853260893, 0.003972798278643409]","[0.3820572853260893, 0.003972798278643409]","[0.4279077085785917, 0.004786302118535938]","[0.4802300688986966, 0.0003409981947346165]","[0.4450204691969305, 0.001906619896277489]","[0.438955913796773, 0.004299849088714687]","[0.3820572853260893, 0.003972798278643409]","[0.3996402595447914, 0.00452962758436261]","[0.4415697294314681, 0.0007992842603573254]","[0.33174420141434474, 0.0008082825647029928]","[0.5061895249271787, 0.011645152728507226]","[0.40746508264653275, 0.0022188842885640884]","[0.30866042715438363, 0.002103530028615249]","[0.2913057721441099, 0.001240351071656794]","[0.44292401755914396, 0.005406010695573253]","[0.6267189553786711, 0.006502562514642155]","[0.6200628801352754, 0.002586137150399801]","[0.30866042715438363, 0.002103530028615249]","[0.3752922441503991, 0.003341875233602133]","[0.46733926526698105, 0.001537577675240824]","[0.4433742681959106, 0.0017854718247902056]","[0.32374400782059426, 0.01691480796979954]","[0.0, 0.0]","[0.3275629272136965, 0.015843123542377855]","[0.30866042715438363, 0.002103530028615249]","[0.3986395472497898, 0.00827715421457123]","[0.35106109483653297, 0.0009067378337718228]","[0.4517515275648178, 0.013299408900196786]","[0.44880052614289695, 0.0024661053013880284]","[0.0, 0.0]","[0.44338299077972587, 0.0023973585575591976]"
91,"[0.3835569898605946, 0.0030692525580255847]","[0.3835569898605946, 0.0030692525580255847]","[0.4276313233640064, 0.003421554546977988]","[0.4903635458661375, 0.0009331006365279222]","[0.472769445737084, 0.00519641288302569]","[0.4617200658371859, 0.010324775786882175]","[0.3835569898605946, 0.0030692525580255847]","[0.3965924312511527, 0.0020897348897324516]","[0.46949124295989475, 0.0014665006223157152]","[0.3341101192350928, 0.0017796523051946819]","[0.5031525963632053, 0.004761979952248333]","[0.403895993317559, 0.0023079930520261455]","[0.3062173554181926, 0.001475881553106169]","[0.2886192929358562, 0.0019117163242367294]","[0.44987931875143233, 0.004845195877120131]","[0.6453830076097375, 0.008641962187115113]","[0.6390597361285116, 0.0036361737868965955]","[0.3062173554181926, 0.001475881553106169]","[0.3717740962554648, 0.0023921483897868506]","[0.4626890516961, 0.0009300121183645897]","[0.441414953143967, 0.002288126649364571]","[0.3575568074295646, 0.037094534587633315]","[0.0, 0.0]","[0.3611847808530117, 0.03452000548610285]","[0.3062173554181926, 0.001475881553106169]","[0.3944070709026607, 0.0027777303082393845]","[0.3507169643319506, 0.0019562982405476777]","[0.45572584094096885, 0.006166248247296034]","[0.4763604998357521, 0.011161758579522188]","[0.0, 0.0]","[0.4712138412407396, 0.01078032558960584]"
92,"[0.3931859559070941, 0.004289587615589913]","[0.3931859559070941, 0.004289587615589913]","[0.43443028311664955, 0.004647500664959709]","[0.4973620668613568, 0.0008612521457524689]","[0.4816934726648422, 0.0026736084191419205]","[0.4886340625453266, 0.012706850446426991]","[0.3931859559070941, 0.004289587615589913]","[0.4061685785928792, 0.004970440387331332]","[0.49601668081190003, 0.0014058088608896848]","[0.3337179443707461, 0.0014675131304348141]","[0.5279949665450451, 0.015381068703093886]","[0.409802139721464, 0.005253160112635659]","[0.3020347114254384, 0.0007640660478185103]","[0.28737485099718113, 0.0027445243078752916]","[0.4619877166708165, 0.005720002530189545]","[0.658981088826669, 0.006869709417679129]","[0.657106749322086, 0.0030799998910191833]","[0.3020347114254384, 0.0007640660478185103]","[0.3656387156680182, 0.0007755703803683294]","[0.46958448165839045, 0.002378243544549609]","[0.4693442054867687, 0.009998991284675436]","[0.38967896705808636, 0.025152172969116888]","[0.0, 0.0]","[0.39312554181036113, 0.02341565671812785]","[0.3020347114254384, 0.0007640660478185103]","[0.38839330807651734, 0.0013873392797243147]","[0.34803810907290905, 0.001268852429224183]","[0.4524139364709834, 0.0033527774930812108]","[0.4754634839574072, 0.0034120229079220867]","[0.0, 0.0]","[0.46997954927174274, 0.0032758759740521863]"
93,"[0.41734790513387987, 0.006522498336117435]","[0.41734790513387987, 0.006522498336117435]","[0.45761442432483523, 0.00739059826904722]","[0.4912895735382396, 0.0002647043390720683]","[0.47360988485870964, 0.00031805778713216853]","[0.5050147936943798, 0.009903378003967974]","[0.41734790513387987, 0.006522498336117435]","[0.4300891451818125, 0.007475578667853073]","[0.512969523626033, 0.0009918348999160037]","[0.340674278119081, 0.002192787859413585]","[0.5320248073973083, 0.008464869378607997]","[0.4236936348723874, 0.00690947504239561]","[0.3007663491269567, 0.0018676132516913084]","[0.28549485099997907, 0.002333505913906536]","[0.48839885188810644, 0.008702710777226296]","[0.6749946666345246, 0.007490346317743652]","[0.6742514118559817, 0.0037424644565691974]","[0.3007663491269567, 0.0018676132516913084]","[0.37845587742523434, 0.0073793183816743]","[0.49610525757547097, 0.004880549212817069]","[0.4958769952124303, 0.009791297103688264]","[0.40641132165538163, 0.018033958669748457]","[0.0, 0.0]","[0.41415624195928136, 0.018744187046533505]","[0.3007663491269567, 0.0018676132516913084]","[0.3832805211445588, 0.0019585802594398833]","[0.351439986282483, 0.0024327701989128436]","[0.4511177065877108, 0.004459316238845523]","[0.46687364858728636, 0.0003615259109513726]","[0.0, 0.0]","[0.46146429482392337, 0.00035164153325764716]"
94,"[0.41638558631687234, 0.0027466758534703205]","[0.41638558631687234, 0.0027466758534703205]","[0.46588445024448055, 0.0051162691086729115]","[0.48606053050448517, 0.0003140192828203145]","[0.4999293906157742, 0.006232150641673946]","[0.4957420788881744, 0.0005012214479983189]","[0.41638558631687234, 0.0027466758534703205]","[0.429335944472218, 0.0033162278944060533]","[0.5125148927853909, 0.0005788904715944251]","[0.3364348499233081, 0.0005931553563213623]","[0.5261014586267411, 0.0032803535517586533]","[0.4189398290229088, 0.001866221925669997]","[0.29906686903403434, 0.0016796442918353427]","[0.2828836388273057, 0.0018610586844171235]","[0.5139789092937012, 0.009096934517530054]","[0.6912449333027983, 0.009903703886842]","[0.6905388412631827, 0.0042859995713842546]","[0.29906686903403434, 0.0016796442918353427]","[0.40953308355397267, 0.02721447818514896]","[0.5212999946966974, 0.0069942154478608515]","[0.5017113115691229, 0.00519584518318713]","[0.43609075557261257, 0.04433689681767604]","[0.0, 0.0]","[0.44344842986131733, 0.0463631726972471]","[0.29906686903403434, 0.0016796442918353427]","[0.38194990491173053, 0.004657401665871513]","[0.35472762596636986, 0.002436634059552766]","[0.4610648976659305, 0.00744557458900779]","[0.46421272480639075, 0.002610869065853658]","[0.0, 0.0]","[0.45893792731582495, 0.002649534452992632]"
95,"[0.42780336663150287, 0.004794047387948431]","[0.42780336663150287, 0.004794047387948431]","[0.4743183153876889, 0.005200358950844643]","[0.4850002038949639, 0.0005916376266049967]","[0.5249329210849856, 0.006009391005961139]","[0.4885687666697267, 0.001657673776058607]","[0.42780336663150287, 0.004794047387948431]","[0.4412736160831184, 0.005645379299091359]","[0.5054358688105786, 0.0001861457877241314]","[0.3424130246575518, 0.0020884721857304727]","[0.549796385695404, 0.01689575861361579]","[0.42039846257397656, 0.004489337199286361]","[0.2985321435759862, 0.002107945188610984]","[0.27975954933421787, 0.0015146502736601904]","[0.5288444683708245, 0.007278519201514875]","[0.7031248272539332, 0.007423156725889985]","[0.7053899306495895, 0.0032664186963314626]","[0.2985321435759862, 0.002107945188610984]","[0.43905642937627404, 0.06048231029734807]","[0.5452349949618626, 0.03346736389777782]","[0.5266257459906667, 0.06936287513275863]","[0.46428621779398194, 0.15032441666167978]","[0.0, 0.0]","[0.4712760083682515, 0.1481355520988768]","[0.2985321435759862, 0.002107945188610984]","[0.3773333416478403, 0.002214537488849409]","[0.3505952276821387, 0.0008640829217927998]","[0.45575904223854413, 0.0022322761133008275]","[0.4629137956391179, 0.003105466097383209]","[0.0, 0.0]","[0.4576165878634018, 0.0030874022668586423]"
96,"[0.42276209955278216, 0.001306159637167506]","[0.42276209955278216, 0.001306159637167506]","[0.47283700121939526, 0.0032733787654829036]","[0.4816783056896656, 0.00043568566594520566]","[0.5190709814314021, 0.0010529338308782575]","[0.5141403283362405, 0.012840337747804666]","[0.42276209955278216, 0.001306159637167506]","[0.4375270214510904, 0.002145713456800587]","[0.49554084433689005, 1.2469660518152487e-05]","[0.3392857135919947, 0.000846754129360664]","[0.5388652118495212, 4.624591502220142e-05]","[0.41840298977120133, 0.0032073324112281087]","[0.29577521281641994, 0.001236823991741993]","[0.2790702055731009, 0.0029192845028905437]","[0.531655314284818, 0.005243659188445819]","[0.7005960195194885, 0.004598697057846971]","[0.7075991064672162, 0.0024741223454626564]","[0.29577521281641994, 0.001236823991741993]","[0.43496147023570114, 0.00435016841843677]","[0.5497652504840711, 0.0032096266143779037]","[0.5502944586911334, 0.010386454378618275]","[0.46323017510603215, 0.01244012937928]","[0.0, 0.0]","[0.4699531462350387, 0.01134033739343603]","[0.29577521281641994, 0.001236823991741993]","[0.375539219101835, 0.004200584030631128]","[0.35028432878645227, 0.0019525917014982476]","[0.4507983839686475, 0.0023579398194442983]","[0.45729706666249426, 0.0014083412651584401]","[0.0, 0.0]","[0.45187086128664883, 0.0013305377405383356]"
97,"[0.41713122994409685, 0.0010491224563592995]","[0.41713122994409685, 0.0010491224563592995]","[0.4757212826017842, 0.004329789759382705]","[0.4772744628132355, 0.00035723025807446256]","[0.5160458436231136, 0.0016623955999374971]","[0.5297274393497446, 0.010272609978892953]","[0.41713122994409685, 0.0010491224563592995]","[0.43618007607098014, 0.0031276779734244597]","[0.4999091094836054, 0.0006762746579561302]","[0.3395410630356036, 0.0015575368132278045]","[0.5527449664761676, 0.011602255226519009]","[0.41447341503215007, 0.002216676365639237]","[0.29302005534460634, 0.0012094558695921766]","[0.2775535641806937, 0.0024075395476705246]","[0.5397005401945038, 0.006200918833898327]","[0.7054273360046441, 0.006343429424314703]","[0.721036040072237, 0.00321591152236132]","[0.29302005534460634, 0.0012094558695921766]","[0.4311390488952014, 0.0045182777539470005]","[0.56882812458629, 0.004668514128632316]","[0.5550830258310183, 0.0065100781099388]","[0.46223022408330544, 0.012335570086772869]","[0.0, 0.0]","[0.4689627406303963, 0.01162518706983818]","[0.29302005534460634, 0.0012094558695921766]","[0.3721444416057283, 0.0029953279440478207]","[0.36656995806945286, 0.003935222945376564]","[0.4474385338589078, 0.0031956978604016006]","[0.453048701008373, 0.0018835514598317645]","[0.0, 0.0]","[0.44780209254109044, 0.0019289457218090997]"
98,"[0.4305065437643976, 0.005083975424891544]","[0.4305065437643976, 0.005083975424891544]","[0.4936602368365679, 0.006796547663429697]","[0.5034107396725738, 0.001437675095775305]","[0.530090746636088, 0.0035843393853670913]","[0.5196642589503613, 0.0003300212179813395]","[0.4305065437643976, 0.005083975424891544]","[0.44925561448419193, 0.005894511210840203]","[0.5249136540094251, 0.0017333943450547802]","[0.352005853751854, 0.0026461392549309163]","[0.5418887166978272, 0.00014041810362091923]","[0.4142390469070571, 0.004016873876630805]","[0.28804678022729935, 0.00033758340817997373]","[0.27584211795444813, 0.0022635672342575246]","[0.5530476144825149, 0.007215142020200264]","[0.7201559692044119, 0.009122975635401818]","[0.7349842380686251, 0.004192128374138474]","[0.28804678022729935, 0.00033758340817997373]","[0.42610022253245455, 0.0033139600702424494]","[0.5656603505042114, 0.0020443719760546743]","[0.5476014439736967, 0.0018203784098300795]","[0.45594621980483147, 0.0043625099119982205]","[0.0, 0.0]","[0.4627626889822357, 0.004341105118593655]","[0.28804678022729935, 0.00033758340817997373]","[0.3722331867527056, 0.005423625871334992]","[0.372155479015268, 0.0027811847856526683]","[0.4439451077862212, 0.0030682888250060693]","[0.44776915332625244, 0.001446147851591712]","[0.0, 0.0]","[0.44239718606298767, 0.0013702801171781589]"
99,"[0.4552126497053288, 0.0068630720059014265]","[0.4552126497053288, 0.0068630720059014265]","[0.5147343306584843, 0.00743785044214343]","[0.5282402026889451, 0.0016132463034096163]","[0.5290272805508061, 0.0021344672042250836]","[0.516410005557488, 0.004427905122876846]","[0.4552126497053288, 0.0068630720059014265]","[0.4706303821424548, 0.007406899122687126]","[0.548667971308954, 0.0020577934243660467]","[0.36660178785493075, 0.002875201223060464]","[0.5337430284344291, 0.001893088836644587]","[0.426479375972121, 0.006563137080268996]","[0.28433321536434997, 0.0007746736427086701]","[0.27658455882931154, 0.0034113230553415312]","[0.5753952337583892, 0.0129938590417694]","[0.7341481707441914, 0.010215525454038187]","[0.7482350261651939, 0.00493931267174131]","[0.28433321536434997, 0.0007746736427086701]","[0.4229602326380811, 0.004966786244574273]","[0.5546654714137568, 7.874599100503759e-05]","[0.5443312825281743, 0.003855432317655491]","[0.4503297843837511, 0.005094281006741804]","[0.0, 0.0]","[0.4573147852503542, 0.005133880826876174]","[0.28433321536434997, 0.0007746736427086701]","[0.370268402564444, 0.003960602069159062]","[0.367075443920664, 0.0006863044677272057]","[0.43805574424221577, 0.00167377075266258]","[0.44570464277770067, 0.002620464056096915]","[0.0, 0.0]","[0.440539032882904, 0.002680714361894465]"
100,"[0.46642114872119517, 0.005040504490744487]","[0.46642114872119517, 0.005040504490744487]","[0.5187760108753339, 0.0048304255402358675]","[0.5397267604177892, 0.001091407228090236]","[0.5276272227341171, 0.002044261276509173]","[0.5219695259322881, 0.007774710997597033]","[0.46642114872119517, 0.005040504490744487]","[0.481287591654404, 0.005776283802805292]","[0.5712345727435063, 0.002025168840376645]","[0.3737314155969777, 0.0022589907361883934]","[0.5280848734834971, 0.003509420877240116]","[0.42948210111026114, 0.004837899546975859]","[0.28070660780625006, 0.0007750215875909158]","[0.2764907321547093, 0.0031756810003339526]","[0.5966254720704698, 0.02113594510507215]","[0.7474407622069819, 0.018021088862382753]","[0.7608232748569342, 0.008952462768886704]","[0.28070660780625006, 0.0007750215875909158]","[0.4190109416489891, 0.0041537750948513474]","[0.5519932720098454, 0.002069074197584788]","[0.5595442504476691, 0.008501498786464366]","[0.4542385322322336, 0.015172598792904344]","[0.0, 0.0]","[0.4617257697158136, 0.01452601983335497]","[0.28070660780625006, 0.0007750215875909158]","[0.3665231825312457, 0.0026362834865872272]","[0.35986564530202586, 3.821031548785607e-05]","[0.43483456504184026, 0.0030874874467780285]","[0.45274762173501765, 0.004435908317589765]","[0.0, 0.0]","[0.44764511659618733, 0.004441810415177969]"
101,"[0.4689124382172186, 0.003828470767824949]","[0.4689124382172186, 0.003828470767824949]","[0.5147561586160148, 0.002572045126551142]","[0.5351906732951824, 0.00044988387677824765]","[0.5512457493587308, 0.0044547822165475655]","[0.5308413931931091, 0.008652511359075694]","[0.4689124382172186, 0.003828470767824949]","[0.48611198234693226, 0.004880564161371259]","[0.592672844106331, 0.0018707937157274863]","[0.3732248505360826, 0.00153565047056502]","[0.5204702696445869, 0.0020508489726376758]","[0.42633457901823674, 0.002701647350113516]","[0.2853969232024291, 0.0028017501710819403]","[0.2808026445201744, 0.004216558336748055]","[0.6167941984669463, 0.01366338847786908]","[0.7600687240966327, 0.014632034886580486]","[0.7727821111140876, 0.006682866943769148]","[0.2853969232024291, 0.0028017501710819403]","[0.4143500805945163, 0.003418890294411497]","[0.5502240823923737, 0.002262304114782117]","[0.5617293397550537, 0.0060318578948923875]","[0.45734179496823535, 0.014625640283702418]","[0.0, 0.0]","[0.4645428369556777, 0.013617915409979777]","[0.2853969232024291, 0.0028017501710819403]","[0.36587280270764994, 0.00479483271103959]","[0.3588851635180978, 0.0018015700854850487]","[0.4287523121585542, 0.0014503686084072077]","[0.45458509889296256, 0.003680747995727547]","[0.0, 0.0]","[0.44985128937705354, 0.003725773300061808]"
